#Timestamp	Benchmark	Run(#)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	EXCEPTION_RETURN	BRANCH_MISPRED	BRANCH_PRED	DATA_MEM_ACCESS	L1I_CACHE_ACCESS	L2D_CACHE_ACCESS
1496402844716138290	splash2x.radiosity	1	1400	40	1.000000	1.583000	1.681000	1401588138	1573	9962963	203135665	498948869	545619849	9891929
1496402845225111883	splash2x.radiosity	1	1400	40	1.000000	1.563000	1.659000	1401403527	1401	8337002	178402895	444613774	469654499	14282243
1496402845734788518	splash2x.radiosity	1	1400	40	1.000000	1.537000	1.632000	1400973120	1567	3064708	89106524	270951644	212215046	26879473
1496402846243827570	splash2x.radiosity	1	1400	39	1.000000	1.310000	1.389000	712065822	345	1937498	182657308	182934734	57831425	20306321
1496402846752970205	splash2x.radiosity	1	1400	39	1.000000	0.725000	0.767000	701507597	260	1495825	177633322	177143904	44659640	23905016
1496402847262205507	splash2x.radiosity	1	1400	38	1.000000	0.722000	0.763000	702640404	279	1401044	127469655	183417010	115855675	9963800
1496402847772395307	splash2x.raytrace	1	1400	38	1.000000	0.765000	0.809000	533531751	44269	3062679	48371236	120247109	138884060	8947312
1496402848282678149	splash2x.raytrace	1	1400	38	1.000000	0.772000	0.818000	773600261	71709	4772427	67770605	170532124	204429956	13748758
1496402848792651116	splash2x.raytrace	1	1400	37	1.000000	0.811000	0.858000	772540582	70975	4742369	70283574	173675622	205796225	13614762
1496402849302625667	splash2x.raytrace	1	1400	37	1.000000	0.828000	0.876000	798873499	71968	4751675	73425792	180134733	210730360	13999590
1496402849811959594	splash2x.raytrace	1	1400	37	1.000000	0.871000	0.921000	1150080952	3753	1957652	133639382	332484469	280667171	82984116
1496402850321150104	splash2x.raytrace	1	1400	38	1.000000	1.699000	1.806000	1402215832	659	817273	135692147	398293039	307291183	130074125
1496402850830333905	splash2x.raytrace	1	1400	38	1.000000	1.708000	1.815000	1401981932	556	707737	136446240	397831504	304600879	127511119
1496402851339694082	splash2x.raytrace	1	1400	39	1.000000	1.704000	1.811000	1402219129	568	578907	134871098	400221777	306240100	129249004
1496402851848899259	splash2x.raytrace	1	1400	39	1.000000	1.708000	1.813000	1402145135	666	779731	131009095	398390685	307452456	130606975
1496402852358468852	splash2x.raytrace	1	1400	39	1.000000	1.710000	1.816000	1402127483	616	713660	132439972	399836063	308278968	131452811
1496402852867695028	splash2x.raytrace	1	1400	39	1.000000	1.709000	1.816000	1402094369	652	604114	132983280	398108022	306069526	131458402
1496402853376874414	splash2x.raytrace	1	1400	39	1.000000	1.710000	1.817000	1402134502	742	601815	133992473	402130245	308177186	129352837
1496402853886209590	splash2x.raytrace	1	1400	40	1.000000	1.712000	1.819000	1402280695	618	637858	135115153	399830937	306927493	129611491
1496402854395307767	splash2x.raytrace	1	1400	40	1.000000	1.707000	1.814000	1402116235	670	732482	131476698	396857449	305892610	130645557
1496402854904557360	splash2x.raytrace	1	1400	40	1.000000	1.711000	1.817000	1402120221	576	680768	134083147	397614411	306406075	131896053
1496402855413711746	splash2x.raytrace	1	1400	40	1.000000	1.710000	1.816000	1402126404	597	678894	134126761	397952136	306917087	131637992
1496402855922977464	splash2x.raytrace	1	1400	40	1.000000	1.716000	1.822000	1402138263	704	685428	133960663	401027427	308532858	132562579
1496402856432193099	splash2x.raytrace	1	1400	40	1.000000	1.714000	1.820000	1402095884	709	657843	132708741	400297181	307580069	131455358
1496402856941510276	splash2x.raytrace	1	1400	40	1.000000	1.710000	1.816000	1402280681	666	643030	133432149	401915105	308958880	130803882
1496402857450657744	splash2x.raytrace	1	1400	40	1.000000	1.714000	1.820000	1402113884	531	592816	133370340	400073194	306697023	131908944
1496402857960063837	splash2x.raytrace	1	1400	40	1.000000	1.710000	1.816000	1402095015	546	581712	131119543	396392626	303410864	131909552
1496402858469236306	splash2x.raytrace	1	1400	40	1.000000	1.707000	1.812000	1402125186	527	555024	130406142	398222727	303935873	132878398
1496402858978354982	splash2x.raytrace	1	1400	40	1.000000	1.712000	1.818000	1402097186	611	640484	131202790	400445988	306631026	133522547
1496402859487591618	splash2x.raytrace	1	1400	40	1.000000	1.720000	1.826000	1402110205	582	758372	132286621	403723393	310434921	134246767
1496402859996793086	splash2x.raytrace	1	1400	40	1.000000	1.720000	1.826000	1402451932	622	699417	131258458	401785359	308930452	132373512
1496402860506361804	splash2x.raytrace	1	1400	40	1.000000	1.721000	1.829000	1402388964	588	668230	131362888	399295563	307605528	131859489
1496402861015555856	splash2x.raytrace	1	1400	40	1.000000	1.715000	1.821000	1402240752	615	473480	133831468	401027266	308064916	132039574
1496402861524841949	splash2x.raytrace	1	1400	40	1.000000	1.711000	1.817000	1401886496	559	630439	131525094	400291524	307249170	133360432
1496402862034087251	splash2x.raytrace	1	1400	40	1.000000	1.713000	1.819000	1401938092	542	579886	131309178	400866382	308004479	133167121
1496402862543179178	splash2x.raytrace	1	1400	40	1.000000	1.716000	1.822000	1401916355	563	762331	131316041	404151505	309848729	134187309
1496402863052321021	splash2x.raytrace	1	1400	40	1.000000	1.719000	1.827000	1402056552	566	835436	130850133	406028989	311461627	134910510
1496402863561740156	splash2x.raytrace	1	1400	40	1.000000	1.725000	1.833000	1401921552	604	720484	130225489	403368537	309862663	133700669
1496402864071004624	splash2x.raytrace	1	1400	40	1.000000	1.716000	1.824000	1401926464	608	720532	129990686	403668700	310186205	133743512
1496402864580090801	splash2x.raytrace	1	1400	40	1.000000	1.717000	1.825000	1401908636	610	531364	133084528	398008392	306280888	131117485
1496402865089283186	splash2x.raytrace	1	1400	40	1.000000	1.713000	1.820000	1401925444	566	527343	131378135	396325518	304394189	130789469
1496402865598365030	splash2x.raytrace	1	1400	40	1.000000	1.697000	1.802000	1401928136	589	616367	132362731	401857298	308012033	133428090
1496402866107524582	splash2x.raytrace	1	1400	40	1.000000	1.714000	1.821000	1401916601	596	715414	131914430	403431248	309579933	134272968
1496402866616731300	splash2x.raytrace	1	1400	41	1.000000	1.720000	1.826000	1401935511	576	773160	131320410	404251668	310349263	134545752
1496402867126046018	splash2x.raytrace	1	1400	40	1.000000	1.722000	1.828000	1402097092	593	731663	130981828	404070863	309648653	134129234
1496402867635315403	splash2x.raytrace	1	1400	40	1.000000	1.723000	1.829000	1401927340	581	720313	130634486	403647469	310483493	133501342
1496402868144493455	splash2x.raytrace	1	1400	40	1.000000	1.716000	1.824000	1401908772	699	604156	131650340	401720309	308651269	129754121
1496402868653636424	splash2x.raytrace	1	1400	40	1.000000	1.712000	1.818000	1401933864	673	666179	132270642	402629561	309295383	131295221
1496402869162888517	splash2x.raytrace	1	1400	40	1.000000	1.713000	1.819000	1401925964	588	627116	131625618	402604279	308756962	132749733
1496402869672069527	splash2x.raytrace	1	1400	40	1.000000	1.718000	1.826000	1401905109	560	653089	131578953	403848485	310364629	133700081
1496402870181367662	splash2x.raytrace	1	1400	41	1.000000	1.717000	1.823000	1402165319	579	756930	130847630	403756161	311195403	132685462
1496402870690594214	splash2x.raytrace	1	1400	41	1.000000	1.720000	1.828000	1402065322	529	701502	132509691	406812296	313402711	131663353
1496402871199844099	splash2x.raytrace	1	1400	40	1.000000	1.716000	1.824000	1401939043	661	581325	133088955	403860811	309794007	128768317
1496402871709094192	splash2x.raytrace	1	1400	40	1.000000	1.707000	1.812000	1401940288	748	683215	132350496	404142608	310929457	130389564
1496402872218213244	splash2x.raytrace	1	1400	40	1.000000	1.717000	1.823000	1401909320	735	769686	132862466	405999631	313328106	128685769
1496402872727971920	splash2x.water_nsquared	1	1400	40	1.000000	1.704000	1.809000	655357959	29884	2253239	62811618	170453888	161224877	31885860
1496402873238166095	splash2x.water_nsquared	1	1400	39	1.000000	0.819000	0.866000	773519058	71713	4777824	67192524	169854571	204387158	13806674
1496402873748168938	splash2x.water_nsquared	1	1400	39	1.000000	0.832000	0.880000	772482955	70652	4757732	69659347	172925148	205852981	13645206
1496402874258644279	splash2x.water_nsquared	1	1400	38	1.000000	0.832000	0.880000	773660004	69532	4717298	72733979	176989445	207589885	13482464
1496402874768187914	splash2x.water_nsquared	1	1400	38	1.000000	0.828000	0.876000	1003143501	23213	3284644	176694617	454755946	427754326	14475863
1496402875277349507	splash2x.water_nsquared	1	1400	39	1.000000	0.878000	0.928000	1401903130	452	2337429	292029741	937964933	793008524	23490524
1496402875786780684	splash2x.water_nsquared	1	1400	40	1.000000	1.996000	2.125000	1401897249	458	2491252	297414281	924069808	786455661	22911459
1496402876296035861	splash2x.water_nsquared	1	1400	40	1.000000	1.992000	2.121000	1401921395	454	2377096	299494349	922685858	785349370	22824084
1496402876805258996	splash2x.water_nsquared	1	1400	41	1.000000	1.989000	2.118000	1401934526	458	2312079	300385053	920176075	780061555	22657160
1496402877314369422	splash2x.water_nsquared	1	1400	41	1.000000	1.987000	2.116000	1401913730	454	2477974	303616215	911019346	777127782	22281114
1496402877823464474	splash2x.water_nsquared	1	1400	41	1.000000	1.988000	2.113000	1402259532	462	2533584	303020083	906496918	772991531	22105690
1496402878332611110	splash2x.water_nsquared	1	1400	41	1.000000	1.980000	2.108000	1401916382	458	2433001	306070257	899615503	765934140	21859907
1496402878841785411	splash2x.water_nsquared	1	1400	41	1.000000	1.918000	2.038000	828451574	326	1834160	178525850	493157005	428612639	12671445
1496402879350950838	splash2x.water_nsquared	1	1400	41	1.000000	1.577000	1.674000	1401926719	454	3694737	283859160	916587161	794089736	23122837
1496402879860131890	splash2x.water_nsquared	1	1400	41	1.000000	2.015000	2.145000	1402139598	458	3685660	284472412	910416743	786982656	22856389
1496402880369403150	splash2x.water_nsquared	1	1400	41	1.000000	2.008000	2.138000	1401912334	454	3744847	289586910	902229222	782831957	22433856
1496402880878563618	splash2x.water_nsquared	1	1400	42	1.000000	2.008000	2.138000	1401929862	460	3670146	292501461	898060192	781221081	22279908
1496402881387744420	splash2x.water_nsquared	1	1400	42	1.000000	2.004000	2.130000	1402263586	456	3653467	292461939	895467735	776820230	22121841
1496402881897097347	splash2x.water_nsquared	1	1400	42	1.000000	1.996000	2.125000	1401946386	458	3623091	295527329	889358150	772411662	21839920
1496402882406749315	splash2x.water_nsquared	1	1400	42	1.000000	2.002000	2.128000	1401964980	454	3678464	296367417	885029876	770424705	21662015
1496402882915975241	splash2x.water_nsquared	1	1400	42	1.000000	1.995000	2.124000	992364877	346	2655209	214516711	613536338	534065825	14777436
1496402883425122085	splash2x.water_nsquared	1	1400	41	1.000000	1.205000	1.277000	1280910595	459	3681039	252673088	799652165	697325440	21229153
1496402883934272053	splash2x.water_nsquared	1	1400	42	1.000000	2.014000	2.144000	1401910393	458	3662522	287981218	909715762	790301880	22854160
1496402884443368563	splash2x.water_nsquared	1	1400	42	1.000000	2.014000	2.144000	1401892977	454	3691683	285846720	906661452	785340640	22721415
1496402884952591699	splash2x.water_nsquared	1	1400	42	1.000000	2.009000	2.139000	1402275231	460	3730010	289250318	900551319	780122270	22380783
1496402885461892250	splash2x.water_nsquared	1	1400	42	1.000000	2.007000	2.133000	1401903624	452	3776114	293340788	893697718	778495790	22084141
1496402885971127010	splash2x.water_nsquared	1	1400	42	1.000000	2.000000	2.126000	1401870298	458	3679404	294128871	891228134	774901025	21973065
1496402886480383062	splash2x.water_nsquared	1	1400	42	1.000000	1.998000	2.123000	1401871591	458	3633873	296413061	886077188	769513491	21712775
1496402886989557655	splash2x.water_nsquared	1	1400	42	1.000000	1.998000	2.127000	1246068261	416	3202815	265858859	778606727	677258926	19001848
1496402887498675499	splash2x.water_nsquared	1	1400	42	1.000000	1.148000	1.216000	1027925958	392	3047849	207136767	622635273	547739951	16512527
1496402888007881092	splash2x.water_nsquared	1	1400	42	1.000000	2.019000	2.150000	1402111975	461	3667262	283273082	915223240	789770238	23086155
1496402888517081102	splash2x.water_nsquared	1	1400	42	1.000000	2.014000	2.144000	1402260855	455	3682319	289115248	905693551	785772664	22648901
1496402889026273738	splash2x.water_nsquared	1	1400	42	1.000000	2.008000	2.138000	1402268647	458	3680442	289580768	901627954	783187271	22495493
1496402889535549206	splash2x.water_nsquared	1	1400	42	1.000000	2.007000	2.137000	1401945542	452	3677677	290300756	899170909	779161776	22326468
1496402890044764383	splash2x.water_nsquared	1	1400	42	1.000000	2.004000	2.134000	1402044699	456	3771359	294354404	886652047	772239415	21789630
1496402890553925643	splash2x.water_nsquared	1	1400	42	1.000000	2.000000	2.130000	1402032171	458	3809100	295745109	883264780	769026815	21593737
1496402891063130611	splash2x.water_nsquared	1	1400	42	1.000000	1.995000	2.124000	872383529	333	2473377	188695952	519081531	460019201	12913466
1496402891572328955	splash2x.water_nsquared	1	1400	42	1.000000	1.469000	1.558000	1401985026	452	4348007	286431987	860243549	791058598	22858365
1496402892081493756	splash2x.water_nsquared	1	1400	42	1.000000	1.997000	2.126000	1401973353	446	4187386	287145929	862247121	787249742	22848067
1496402892590636725	splash2x.water_nsquared	1	1400	42	1.000000	1.995000	2.120000	1401966485	450	4274501	291650043	853433737	781221508	22380363
1496402893099927943	splash2x.water_nsquared	1	1400	42	1.000000	1.992000	2.117000	1401974907	446	4293936	295600075	848157132	780887839	22128343
1496402893609656036	splash2x.water_nsquared	1	1400	42	1.000000	1.990000	2.115000	1401967903	450	4116182	296248215	849820142	777530107	22131004
1496402894118742671	splash2x.water_nsquared	1	1400	42	1.000000	1.985000	2.110000	1401916892	448	4074660	299143279	844953637	772618708	21856602
1496402894627839973	splash2x.water_nsquared	1	1400	42	1.000000	1.986000	2.115000	1401922013	454	4140180	300647646	839314096	770233505	21630813
1496402895137039483	splash2x.water_nsquared	1	1400	42	1.000000	1.983000	2.111000	1004990121	332	2853982	222399029	599836828	546524420	15143769
1496403541694517430	parsec.dedup	1	1000	35	0.900000	0.206000	0.203000	354680494	32301	2263382	35416458	86853691	99691118	6491371
1496403542204891939	parsec.dedup	1	1000	35	0.900000	0.532000	0.514000	553831754	54514	3616240	50352173	127335818	152981771	10418458
1496403542715018698	parsec.dedup	1	1000	35	0.900000	0.536000	0.518000	553140731	53797	3602667	51570920	128873283	153661646	10352538
1496403543225128873	parsec.dedup	1	1000	35	0.900000	0.538000	0.520000	553482495	51824	3547371	55618370	134191486	155751002	10118792
1496403543735289049	parsec.dedup	1	1000	34	0.900000	0.539000	0.521000	542699001	49976	2032077	41448795	148378898	129504121	12485647
1496403544245286766	parsec.dedup	1	1000	34	0.900000	0.548000	0.530000	514272380	46746	1636611	39124752	150551692	121189216	12110674
1496403544755257567	parsec.dedup	1	1000	34	0.900000	0.528000	0.511000	703485586	53942	1868856	50587379	177485772	162548651	14464042
1496403545265182951	parsec.dedup	1	1000	35	0.900000	0.729000	0.707000	789769415	46517	3232439	66794638	303341949	230895276	16256077
1496403545774746169	parsec.dedup	1	1000	35	0.900000	0.531000	0.514000	961424699	34247	5631274	91159383	413083430	314994900	18163365
1496403546283838804	parsec.dedup	1	1000	35	0.900000	0.932000	0.904000	974398786	16386	4207450	97094341	499383148	336151219	11329740
1496403546793294939	parsec.dedup	1	1000	35	0.900000	1.013000	0.983000	965185499	20158	3371357	88391179	503029510	331374837	10938989
1496403547302484074	parsec.dedup	1	1000	35	0.900000	1.017000	0.987000	957050714	19958	3025816	96429081	463604551	301266304	10795049
1496403547812056792	parsec.dedup	1	1000	36	0.900000	0.988000	0.959000	952015600	20669	3046457	91168649	478067198	312464406	11118077
1496403548321437593	parsec.dedup	1	1000	36	0.900000	0.988000	0.959000	973004089	23769	3335402	103190167	461642721	298420684	11542105
1496403548830731645	parsec.dedup	1	1000	36	0.900000	0.978000	0.949000	957417642	31429	4309161	93598591	446710537	315809230	14425275
1496403549340253279	parsec.dedup	1	1000	36	0.900000	0.982000	0.953000	973503516	32959	4331786	95528425	460103760	322850858	14503630
1496403549849738998	parsec.dedup	1	1000	36	0.900000	0.996000	0.967000	987189324	47940	5890236	106582502	425551268	324141432	18466517
1496403550359155841	parsec.dedup	1	1000	36	0.900000	0.968000	0.939000	997821911	54839	6592408	111452237	418703313	328504249	20188690
1496403550868711600	parsec.dedup	1	1000	36	0.900000	0.949000	0.921000	999272356	38397	7790910	128713374	407934626	335813342	19471983
1496403551378043610	parsec.dedup	1	1000	36	0.900000	0.951000	0.923000	1001311905	13212	8336274	136240672	404245219	337078433	18922206
1496403551887161912	parsec.dedup	1	1000	36	0.900000	0.951000	0.923000	999442678	4438	9814299	158426051	462388109	368532965	20027747
1496403552396287964	parsec.dedup	1	1000	36	0.900000	1.015000	0.985000	1001318797	3661	9789375	171617952	463689234	371704284	17056390
1496403552905434349	parsec.dedup	1	1000	36	0.900000	1.005000	0.975000	1001481851	3778	9814300	166976786	471608912	373867781	17205753
1496403553414423859	parsec.dedup	1	1000	36	0.900000	1.011000	0.981000	1001315865	3744	9933951	171770158	474548418	380810569	15595622
1496403553923482370	parsec.dedup	1	1000	36	0.900000	1.015000	0.985000	1001315217	3842	9957675	168100640	473201428	380030077	16383279
1496403554432522255	parsec.dedup	1	1000	36	0.900000	1.005000	0.975000	1001366725	3322	10828303	179332405	461373228	385936461	14618954
1496403554941689973	parsec.dedup	1	1000	36	0.900000	1.014000	0.984000	1001316246	3685	10674457	179340167	466057633	384696157	14533720
1496403555450766150	parsec.dedup	1	1000	36	0.900000	1.011000	0.981000	1001354525	4864	11370085	186440447	431721086	382655440	13469124
1496403555959867202	parsec.dedup	1	1000	36	0.900000	1.011000	0.981000	1001363661	6338	10901248	198147888	415161507	366743305	11449697
1496403556468879088	parsec.dedup	1	1000	36	0.900000	0.979000	0.950000	1001487834	8280	11467172	192112577	398464252	373714162	11831183
1496403556977876806	parsec.dedup	1	1000	36	0.900000	0.953000	0.925000	1001383026	6010	11216192	200270482	408442556	373143340	10937629
1496403557487030775	parsec.dedup	1	1000	36	0.900000	0.975000	0.946000	1001305242	7256	11204516	195025465	403937381	366902613	11914522
1496403557996123743	parsec.dedup	1	1000	36	0.900000	0.966000	0.937000	1001313981	6223	11343707	199394540	409377356	374584434	10706456
1496403558505148504	parsec.dedup	1	1000	36	0.900000	0.979000	0.950000	1001307318	4657	11417212	201649097	411236026	373819628	11440656
1496403559014174597	parsec.dedup	1	1000	36	0.900000	0.971000	0.942000	1001313588	7334	11102014	197654306	399744810	366709604	11416461
1496403559523186691	parsec.dedup	1	1000	36	0.900000	0.972000	0.943000	1001456334	5437	11407799	201646573	407556061	374641522	10660801
1496403560032189076	parsec.dedup	1	1000	36	0.900000	0.979000	0.950000	1001321793	3830	10910926	200374283	404908814	368816455	10805089
1496403560541340420	parsec.dedup	1	1000	36	0.900000	0.966000	0.937000	1001439056	8928	10675102	186224272	392712314	359844378	12586056
1496403561050706305	parsec.dedup	1	1000	36	0.900000	0.955000	0.927000	1001311363	9926	10405950	187342708	385019168	359441217	11613181
1496403561559994565	parsec.dedup	1	1000	36	0.900000	0.953000	0.925000	1001372503	10298	10413761	184177892	388046985	357764150	11525123
1496403562069708782	parsec.dedup	1	1000	36	0.900000	0.962000	0.934000	1001633875	11551	10699627	177763186	376845257	356727365	12887220
1496403562579471292	parsec.dedup	1	1000	36	0.900000	0.961000	0.933000	1001196263	11266	10648951	176602859	381022631	356109874	12831598
1496403563089229593	parsec.dedup	1	1000	36	0.900000	0.949000	0.921000	1001520348	11482	10304904	180301470	384874026	351000822	11966843
1496403563598577811	parsec.dedup	1	1000	36	0.900000	0.948000	0.920000	1001497293	8549	10943362	188406351	390601563	365524351	10990685
1496403564108027196	parsec.dedup	1	1000	36	0.900000	0.959000	0.931000	1001458353	11786	10533806	178422499	377815611	357429021	12086135
1496403564617400581	parsec.dedup	1	1000	36	0.900000	0.952000	0.924000	966123921	12418	9662549	157499330	351012004	333988769	12876383
1496403565126787132	parsec.dedup	1	1000	35	0.900000	0.626000	0.607000	509833202	24853	2172530	37697941	106857522	125028228	8833085
1496403565636333183	parsec.dedup	1	1000	35	0.900000	0.498000	0.482000	508491018	25200	2229585	36996582	105232173	124581611	8980117
1496403566145805193	parsec.dedup	1	1000	35	0.900000	0.498000	0.482000	508472548	25344	2224063	37060027	105405175	125183608	8863798
1496403566655319453	parsec.dedup	1	1000	35	0.900000	0.498000	0.482000	508590034	25220	2218073	37011834	105204674	124739973	8931311
1496403567165088879	parsec.dedup	1	1000	34	0.900000	0.497000	0.481000	433710825	8834	1179496	34515659	90522199	91607744	6657314
1496403567675559845	parsec.facesim	1	1000	34	0.900000	0.315000	0.307000	465164759	43537	3004454	45227931	111990030	130218123	8583297
1496403568186023395	parsec.facesim	1	1000	34	0.900000	0.536000	0.518000	553331253	54038	3610943	50767112	127924093	153318177	10391539
1496403568696278446	parsec.facesim	1	1000	34	0.900000	0.535000	0.517000	553058225	53684	3600336	51848960	129343026	154003285	10329557
1496403569206448996	parsec.facesim	1	1000	34	0.900000	0.538000	0.520000	552564882	53038	3577699	53726222	131709644	154980926	10212112
1496403569716859421	parsec.facesim	1	1000	34	0.900000	0.540000	0.522000	580905217	53236	3525721	58942925	144243370	161643316	10627173
1496403570226280806	parsec.facesim	1	1000	34	0.900000	0.589000	0.570000	505683467	7313	739914	86339291	210807534	138934166	4297796
1496403570736032149	parsec.facesim	1	1000	34	0.900000	0.585000	0.567000	505390252	17423	912049	89919259	226899948	159958466	5230255
1496403571245450409	parsec.facesim	1	1000	34	0.900000	0.592000	0.573000	506282913	26159	687086	35905279	123002347	105524375	8156463
1496403571754805418	parsec.facesim	1	1000	34	0.900000	0.545000	0.527000	502821435	4977	8141442	84699708	99467595	172128686	3657283
1496403572264100720	parsec.facesim	1	1000	34	0.900000	0.502000	0.485000	503417232	6998	3196223	60546299	94689143	109604742	4440006
1496403572773302230	parsec.facesim	1	1000	34	0.900000	0.543000	0.525000	502539851	3296	5673766	75970503	96847353	141166440	2899263
1496403573282529032	parsec.facesim	1	1000	33	0.900000	0.506000	0.489000	503103491	3727	5274547	69490706	97408560	134064324	3696691
1496403573791936750	parsec.facesim	1	1000	34	0.900000	0.515000	0.498000	503861371	9336	2874378	60503987	117869619	117340323	5195757
1496403574301705509	parsec.facesim	1	1000	34	0.900000	0.519000	0.502000	503435758	8013	1634212	53372074	114879433	93710375	3754631
1496403574811092977	parsec.facesim	1	1000	34	0.900000	0.491000	0.475000	503631483	8602	1736932	52956141	108578788	93532171	3329593
1496403575320299946	parsec.facesim	1	1000	34	0.900000	0.483000	0.467000	503877566	9478	1734324	53787417	110135111	95309721	3483828
1496403575829611331	parsec.facesim	1	1000	33	0.900000	0.493000	0.477000	503298664	8066	1713811	52324447	107612945	91923655	3174728
1496403576338838716	parsec.facesim	1	1000	33	0.900000	0.481000	0.465000	503645001	9818	1625325	53560638	108755609	94022318	3698494
1496403576848149851	parsec.facesim	1	1000	33	0.900000	0.479000	0.463000	502416185	271	9833942	106424195	115677945	213152572	2850028
1496403577357335694	parsec.facesim	1	1000	33	0.900000	0.528000	0.511000	502110634	652	9441147	100648342	249235157	240431872	15625245
1496403577866797121	parsec.facesim	1	1000	33	0.900000	0.541000	0.523000	502323782	260	154784	26118082	776500448	233510867	81028273
1496403578376187922	parsec.facesim	1	1000	34	0.900000	0.770000	0.747000	502738988	1575	7663844	87898104	343041667	239370477	28317870
1496403578885400516	parsec.facesim	1	1000	34	0.900000	0.809000	0.785000	502881772	1746	11585753	116877792	126947854	242332957	2365361
1496403579395268608	parsec.facesim	1	1000	34	0.900000	0.541000	0.523000	603226219	50817	1402867	41239526	231735922	160052882	9958457
1496403579904668618	parsec.facesim	1	1000	34	0.900000	0.516000	0.499000	1001674692	458	1236097	50510468	509357210	282654479	12312007
1496403580413858420	parsec.facesim	1	1000	34	0.900000	1.003000	0.973000	1001425635	456	1248268	51437039	520348243	287303889	11927877
1496403580923153471	parsec.facesim	1	1000	35	0.900000	1.010000	0.980000	797341653	1406	919502	42354389	407124119	223947770	9421749
1496403581432367231	parsec.facesim	1	1000	35	0.900000	0.875000	0.849000	962556504	513	1148160	50639587	447414573	257938289	15016130
1496403581941722825	parsec.facesim	1	1000	35	0.900000	0.983000	0.954000	1001424438	448	1210788	52937916	466386361	270835764	15530569
1496403582451061918	parsec.facesim	1	1000	35	0.900000	0.986000	0.957000	1001463732	462	1223121	53159837	468428572	271962264	15542443
1496403582960366428	parsec.facesim	1	1000	35	0.900000	0.985000	0.956000	926261203	483	712144	51543394	378128105	224155329	13096790
1496403583469718646	parsec.facesim	1	1000	35	0.900000	0.857000	0.832000	964597927	1933	156875	16073430	295870942	162796600	35804223
1496403583979115947	parsec.facesim	1	1000	35	0.900000	0.937000	0.909000	977451484	1017	112578	12286501	298692715	162316078	39148353
1496403584488634290	parsec.facesim	1	1000	35	0.900000	0.918000	0.891000	981424018	972	111606	12526003	304965669	165289547	39495105
1496403584998218133	parsec.facesim	1	1000	36	0.900000	0.934000	0.906000	979448815	995	109896	12202127	296132822	161051178	38849478
1496403585507607810	parsec.facesim	1	1000	36	0.900000	0.910000	0.883000	987784357	978	111105	12382679	303317367	164334758	39214925
1496403586017255528	parsec.facesim	1	1000	36	0.900000	0.937000	0.909000	977550706	979	109127	12314496	298984321	162150916	38873678
1496403586526790579	parsec.facesim	1	1000	36	0.900000	0.918000	0.891000	986941059	1016	115929	12471353	303380100	164760687	39636339
1496403587036207922	parsec.facesim	1	1000	36	0.900000	0.928000	0.901000	978864392	982	111314	12319770	300618401	163031320	38988431
1496403587545524974	parsec.facesim	1	1000	36	0.900000	0.932000	0.904000	979050271	1018	114200	12425776	300736527	163398631	39512061
1496403588055173483	parsec.facesim	1	1000	36	0.900000	0.931000	0.904000	983965909	958	107733	12364892	300880574	163081011	38842157
1496403588564557326	parsec.facesim	1	1000	36	0.900000	0.928000	0.901000	987264733	1012	115546	12427934	301215602	163687364	39548101
1496403589073906295	parsec.facesim	1	1000	36	0.900000	0.934000	0.906000	984177901	982	110163	12273901	301911626	163722264	39032167
1496403589583350721	parsec.facesim	1	1000	36	0.900000	0.935000	0.907000	977906296	1020	115213	12323542	297567660	161488054	38602585
1496403590092640898	parsec.facesim	1	1000	36	0.900000	0.930000	0.903000	998532171	547	1131547	48714242	444728446	254268979	18059498
1496403590602026907	parsec.facesim	1	1000	36	0.900000	0.983000	0.954000	1001418705	460	1175013	53011986	464559725	265663577	15447289
1496403591111369917	parsec.facesim	1	1000	36	0.900000	0.990000	0.961000	1001417034	454	1124290	53261628	466945734	266390958	15320911
1496403591620688761	parsec.facesim	1	1000	36	0.900000	0.981000	0.952000	814720792	412	693911	46454231	365648347	206370452	10563911
1496403592130229020	parsec.facesim	1	1000	35	0.900000	0.843000	0.818000	635801016	1519	785396	99978044	282340045	181731348	6234081
1496403592639903946	parsec.facesim	1	1000	35	0.900000	0.632000	0.611000	506596739	925	767919	65282301	137917031	103536718	7106604
1496403593149833789	parsec.freqmine	1	1000	35	0.900000	0.481000	0.465000	365880812	18661	1502128	39190437	84615808	86510495	7450559
1496403593659927048	parsec.freqmine	1	1000	35	0.900000	0.476000	0.462000	554604863	54290	3623492	49603868	126579197	153123465	10509115
1496403594170193806	parsec.freqmine	1	1000	35	0.900000	0.537000	0.519000	553491776	53613	3590228	51390847	128926407	154052594	10379828
1496403594680291315	parsec.freqmine	1	1000	34	0.900000	0.538000	0.520000	553198988	53077	3574293	52815153	130679943	154784385	10311256
1496403595190294449	parsec.freqmine	1	1000	34	0.900000	0.540000	0.522000	552043477	52505	3548918	54692359	132938487	155447731	10187980
1496403595699743667	parsec.freqmine	1	1000	34	0.900000	0.551000	0.533000	552936845	28833	2021640	42216118	97364677	98014169	5934027
1496403596208959011	parsec.freqmine	1	1000	34	0.900000	0.451000	0.436000	502484389	1481	481725	28691408	55989097	35702196	748771
1496403596718220562	parsec.freqmine	1	1000	34	0.900000	0.433000	0.419000	502317311	1473	441017	28639671	55876845	35004315	754704
