#Timestamp	Benchmark	Run(#)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL	INST_RETIRED	EXCEPTION_TAKEN
1495802528009615459	splash2x.barnes	1	1000	32	0.900000	0.601000	0.582000	500621644	53856	23746	174428373	1733687	363090530	112
1495802528518868010	splash2x.barnes	1	1000	33	0.900000	0.602000	0.584000	500660966	54838	24897	174285628	1679709	363228296	114
1495802529028138770	splash2x.barnes	1	1000	33	0.900000	0.600000	0.582000	500620338	53476	24230	174260533	1597308	363515822	112
1495802529537421155	splash2x.barnes	1	1000	33	0.900000	0.602000	0.583000	500619709	54369	24243	174391932	1786472	362961216	113
1495802530046876707	splash2x.barnes	1	1000	32	0.900000	0.604000	0.585000	500624535	53015	23879	174257997	1870008	363166846	112
1495802530556189967	splash2x.barnes	1	1000	33	0.900000	0.606000	0.587000	500704862	55829	23940	174540997	1912964	362796936	113
1495802531065403768	splash2x.barnes	1	1000	33	0.900000	0.604000	0.586000	500688120	55372	24369	174499744	1867743	362198736	113
1495802531574563487	splash2x.barnes	1	1000	32	0.900000	0.606000	0.588000	500691399	55084	23940	174374477	1819276	363283043	113
1495802532083730997	splash2x.barnes	1	1000	33	0.900000	0.605000	0.586000	500689950	55043	35414	174363440	1750612	363089338	113
1495802532592870882	splash2x.barnes	1	1000	33	0.900000	0.606000	0.587000	500680245	55908	33816	174282951	1835955	362795712	113
1495802533102101309	splash2x.barnes	1	1000	33	0.900000	0.606000	0.588000	500686554	54704	30510	174138150	1791762	363426091	112
1495802533611411985	splash2x.barnes	1	1000	32	0.900000	0.604000	0.585000	500688910	55864	32908	174229304	1751292	364258200	113
1495802534120702704	splash2x.barnes	1	1000	33	0.900000	0.600000	0.582000	500689544	55995	35232	174123780	1650726	363164200	112
1495802534630075880	splash2x.barnes	1	1000	33	0.900000	0.601000	0.582000	500676967	57468	33682	174396712	1720249	363343529	113
1495802535139492973	splash2x.barnes	1	1000	33	0.900000	0.602000	0.583000	500687981	56094	32198	174437741	1770016	362870766	113
1495802535648792025	splash2x.barnes	1	1000	32	0.900000	0.600000	0.582000	500687976	55342	31718	174508061	1750298	363097724	114
1495802536158625159	splash2x.fmm	1	1000	33	0.900000	0.519000	0.503000	341034487	2336523	682308	79110573	1223038	167254552	11489
1495802536668734585	splash2x.fmm	1	1000	32	0.900000	0.515000	0.499000	500784797	5809645	1671182	119521778	1979984	228848531	29357
1495802537178689302	splash2x.fmm	1	1000	32	0.900000	0.518000	0.502000	500761765	5708344	1646959	122023071	1964451	237275241	29070
1495802537688583436	splash2x.fmm	1	1000	32	0.900000	0.519000	0.503000	500630926	5645447	1633115	123572382	1946772	243282220	28656
1495802538198252737	splash2x.fmm	1	1000	32	0.900000	0.520000	0.504000	500620731	5563340	1614873	125942420	1932072	251274282	28410
1495802538707771330	splash2x.fmm	1	1000	32	0.900000	0.521000	0.505000	500655809	4000347	1206596	109816715	1538527	232178199	21057
1495802539217067632	splash2x.fmm	1	1000	32	0.900000	0.498000	0.483000	500623566	390800	183713	76941156	498296	211472715	2410
1495802539727220599	splash2x.fmm	1	1000	32	0.900000	0.511000	0.495000	500704281	2430881	1553441	118361187	2128677	204465103	25861
1495802540236626484	splash2x.fmm	1	1000	32	0.900000	0.540000	0.523000	500648262	111461	54944	70146429	4198710	184007869	618
1495802540745968577	splash2x.fmm	1	1000	32	0.900000	0.560000	0.543000	500605404	68056	25509	93197218	3187506	409418545	112
1495802541255148504	splash2x.fmm	1	1000	32	0.900000	0.543000	0.526000	500598984	58335	24417	97459443	2930463	429454927	113
1495802541764572764	splash2x.fmm	1	1000	32	0.900000	0.548000	0.531000	500710719	64444	24324	99980758	2590133	440388511	112
1495802542273811857	splash2x.fmm	1	1000	32	0.900000	0.547000	0.530000	500616483	66126	24812	96121137	3041241	423512807	113
1495802542783044492	splash2x.fmm	1	1000	32	0.900000	0.561000	0.544000	500616982	68232	24956	95312573	3192174	419661198	113
1495802543292293085	splash2x.fmm	1	1000	32	0.900000	0.549000	0.532000	500718850	68392	25310	94873080	3002378	417216104	114
1495802543801586012	splash2x.fmm	1	1000	32	0.900000	0.544000	0.527000	500618921	64363	24995	96192453	3034396	423433783	112
1495802544310805272	splash2x.fmm	1	1000	32	0.900000	0.557000	0.540000	500621681	67012	25045	101132639	2465529	445346067	113
1495802544820132490	splash2x.fmm	1	1000	32	0.900000	0.563000	0.546000	500620753	65474	24506	97013511	2958629	427680020	112
1495802545329344459	splash2x.fmm	1	1000	32	0.900000	0.552000	0.535000	500618225	65545	24963	99193077	2839431	437274929	113
1495802545838502052	splash2x.fmm	1	1000	32	0.900000	0.544000	0.527000	500618979	60992	22990	145176978	99392	652075095	112
1495802546347732396	splash2x.fmm	1	1000	32	0.900000	0.615000	0.597000	500712027	62930	23552	136532514	179877	606826541	115
1495802546857464530	splash2x.fmm	1	1000	33	0.900000	0.600000	0.582000	500649609	66063	24010	71162837	2262257	253335488	123
1495802547366792415	splash2x.fmm	1	1000	33	0.900000	0.505000	0.489000	500618223	86698	24014	107855481	2297585	361152478	118
1495802547876065633	splash2x.fmm	1	1000	33	0.900000	0.537000	0.520000	500619765	66321	24430	92678418	3339594	407556663	112
1495802548385165268	splash2x.fmm	1	1000	32	0.900000	0.538000	0.521000	500616066	65958	23893	97487647	2792717	428939693	113
1495802548894584987	splash2x.fmm	1	1000	32	0.900000	0.549000	0.532000	500612373	66548	24155	96757268	2991672	426303552	112
1495802549403827913	splash2x.fmm	1	1000	32	0.900000	0.549000	0.532000	500622807	66730	24553	100464346	2536563	442838034	113
1495802549912999465	splash2x.fmm	1	1000	32	0.900000	0.575000	0.557000	500625210	67035	24726	98520235	2801645	434369589	112
1495802550422177142	splash2x.fmm	1	1000	32	0.900000	0.556000	0.539000	500615272	69043	24951	91773505	3387139	403136438	113
1495802550931424819	splash2x.fmm	1	1000	32	0.900000	0.542000	0.525000	500712075	65707	24959	97710132	2854131	430507601	114
1495802551440553370	splash2x.fmm	1	1000	32	0.900000	0.552000	0.535000	500618903	67222	24684	99066142	2745941	436752456	113
1495802551949741547	splash2x.fmm	1	1000	32	0.900000	0.553000	0.536000	500611728	66955	24541	99167190	2600409	436909329	110
1495802552458895266	splash2x.fmm	1	1000	32	0.900000	0.550000	0.533000	500617920	67356	24379	95607309	3126808	420890058	113
1495802552968051984	splash2x.fmm	1	1000	32	0.900000	0.549000	0.532000	500619639	64560	24479	135025406	655006	604428744	112
1495802553477295078	splash2x.fmm	1	1000	32	0.900000	0.616000	0.598000	500613903	62472	23805	145212119	116120	652294713	113
1495802553986483963	splash2x.fmm	1	1000	33	0.900000	0.613000	0.595000	500617113	65546	22317	80909731	1121930	335779834	121
1495802554495638014	splash2x.fmm	1	1000	32	0.900000	0.490000	0.475000	500628807	73065	25389	96996514	2828499	298560621	120
1495802555004830775	splash2x.fmm	1	1000	32	0.900000	0.561000	0.544000	500622969	70249	25322	99387523	2935666	410742821	115
1495802555513986785	splash2x.fmm	1	1000	32	0.900000	0.542000	0.525000	500618769	65906	25293	93339228	3330912	410683050	113
1495802556023131878	splash2x.fmm	1	1000	32	0.900000	0.550000	0.533000	500612136	65761	25097	97942173	2836561	431862020	112
1495802556532333097	splash2x.fmm	1	1000	32	0.900000	0.552000	0.535000	500693649	69330	25765	99415882	2588296	436880464	113
1495802557041647982	splash2x.fmm	1	1000	32	0.900000	0.560000	0.543000	500619432	64179	25407	96934073	2925454	426981429	112
1495802557550752117	splash2x.fmm	1	1000	32	0.900000	0.549000	0.532000	500617113	66433	25575	92879672	3354909	408663257	113
1495802558060033543	splash2x.fmm	1	1000	32	0.900000	0.537000	0.520000	500618412	66056	24579	95730068	3063221	421395800	112
1495802558569181637	splash2x.fmm	1	1000	32	0.900000	0.542000	0.525000	500621350	66494	24538	95615775	3083289	421152278	113
1495802559078420064	splash2x.fmm	1	1000	32	0.900000	0.560000	0.543000	500616347	63947	25405	98719759	2639600	433912483	114
1495802559587601199	splash2x.fmm	1	1000	32	0.900000	0.555000	0.538000	500622484	66287	24832	95710130	3104830	421587022	113
1495802560096990167	splash2x.fmm	1	1000	32	0.900000	0.546000	0.529000	500615681	65308	24242	120884657	1477827	538476405	112
1495802560606227219	splash2x.fmm	1	1000	33	0.900000	0.624000	0.605000	500612211	63885	23774	145229327	110723	652442394	113
1495802561115461145	splash2x.fmm	1	1000	32	0.900000	0.612000	0.594000	500617026	65145	22099	110938701	406572	484198335	115
1495802561624744530	splash2x.fmm	1	1000	32	0.900000	0.501000	0.485000	500628264	66034	26539	73877962	3411843	218484807	125
1495802562133847666	splash2x.fmm	1	1000	32	0.900000	0.540000	0.523000	500622546	75172	23681	106708736	2408922	408301929	113
1495802562643070884	splash2x.fmm	1	1000	32	0.900000	0.537000	0.520000	500611524	69736	24615	94137433	3107854	413673819	113
1495802563152310936	splash2x.fmm	1	1000	32	0.900000	0.549000	0.532000	500615793	67752	24303	97431455	2865363	429024460	113
1495802563661688570	splash2x.fmm	1	1000	32	0.900000	0.555000	0.538000	500672430	69082	25076	98878193	2670288	434863570	113
1495802564170947580	splash2x.fmm	1	1000	32	0.900000	0.563000	0.546000	500614117	65744	24148	96133595	3037252	423425592	112
1495802564680181466	splash2x.fmm	1	1000	32	0.900000	0.558000	0.541000	500614364	66380	24787	95633901	3116652	421246465	113
1495802565189420142	splash2x.fmm	1	1000	32	0.900000	0.545000	0.528000	500621652	67917	25498	93224219	3224567	409835908	112
1495802565698622361	splash2x.fmm	1	1000	32	0.900000	0.554000	0.537000	500699478	65990	25145	98758267	2746396	435442293	113
1495802566207827204	splash2x.fmm	1	1000	32	0.900000	0.554000	0.537000	500738853	64637	24844	99993779	2538211	439410621	112
1495802566717076547	splash2x.fmm	1	1000	32	0.900000	0.552000	0.535000	500606760	67726	25308	97372485	2838552	428869774	111
1495802567226374891	splash2x.fmm	1	1000	32	0.900000	0.544000	0.527000	500696550	67957	24996	107044310	2435202	474325014	114
1495802567735595859	splash2x.fmm	1	1000	32	0.900000	0.616000	0.597000	500615859	63201	23934	145155596	106713	651985188	113
1495802568244831244	splash2x.fmm	1	1000	32	0.900000	0.612000	0.593000	500610987	65202	23399	127105203	267499	561712546	114
1495802568754100171	splash2x.fmm	1	1000	32	0.900000	0.547000	0.530000	500616063	58307	25071	74651480	3101335	244508671	122
1495802569263179639	splash2x.fmm	1	1000	32	0.900000	0.539000	0.522000	500616033	82488	23050	105748688	1769944	379104634	117
1495802569772407399	splash2x.fmm	1	1000	32	0.900000	0.538000	0.521000	500608986	66376	24691	92487739	3350139	406423793	113
1495802570281794201	splash2x.fmm	1	1000	32	0.900000	0.543000	0.526000	500614102	67352	24310	97679651	2843086	429959814	113
1495802570791230877	splash2x.fmm	1	1000	32	0.900000	0.558000	0.541000	500781575	61096	24611	97954292	2807601	431484880	114
1495802571300408846	splash2x.fmm	1	1000	32	0.900000	0.554000	0.537000	500696545	65085	24607	95093482	3206726	418517676	113
1495802571809619773	splash2x.fmm	1	1000	32	0.900000	0.551000	0.534000	500612522	65840	23698	94488817	3098917	415485650	112
1495802572318780491	splash2x.fmm	1	1000	32	0.900000	0.545000	0.528000	500615556	66720	23292	96149974	3074165	423485897	113
1495802572827980834	splash2x.fmm	1	1000	32	0.900000	0.544000	0.527000	500617005	65141	23700	98130084	2794391	431666097	112
1495802573337235720	splash2x.fmm	1	1000	32	0.900000	0.554000	0.537000	500621454	66046	24399	96562392	2968169	425235317	113
1495802573846517396	splash2x.fmm	1	1000	32	0.900000	0.550000	0.533000	500619156	64415	24095	96122446	3009215	422959866	112
1495802574355663698	splash2x.fmm	1	1000	32	0.900000	0.546000	0.529000	500613168	62841	22473	143798109	149780	645458369	113
1495802574864928083	splash2x.fmm	1	1000	32	0.900000	0.619000	0.600000	500761800	62260	22126	142207264	143297	633991438	116
1495802575374102551	splash2x.fmm	1	1000	32	0.900000	0.611000	0.592000	482129147	413174	132967	78498914	1121239	277696155	1754
1495802575883938727	splash2x.radiosity	1	1000	32	0.900000	0.492000	0.477000	359947670	3966866	1161618	91590112	1400411	182772367	20020
1495802576393988861	splash2x.radiosity	1	1000	32	0.900000	0.519000	0.508000	500647318	5771169	1674532	120581300	1989608	232919006	29258
1495802576903749704	splash2x.radiosity	1	1000	32	0.900000	0.518000	0.502000	500681334	5720324	1660521	122074757	1968538	238292213	28999
1495802577413548588	splash2x.radiosity	1	1000	32	0.900000	0.519000	0.503000	500696070	5628366	1636612	124452071	1952316	246768488	28591
1495802577923683264	splash2x.radiosity	1	1000	32	0.900000	0.520000	0.504000	500691159	5529805	1615391	125967153	1938044	253239298	28131
1495802578433606606	splash2x.radiosity	1	1000	32	0.900000	0.520000	0.504000	500738107	3716432	1710116	135373945	2327827	235226129	31848
1495802578944116031	splash2x.radiosity	1	1000	32	0.900000	0.523000	0.507000	500648409	2452275	1617590	137382366	2153410	270390932	28865
1495802579454038915	splash2x.radiosity	1	1000	32	0.900000	0.555000	0.538000	500658823	2884647	1865102	142766423	2399824	238518706	32893
1495802579963983299	splash2x.radiosity	1	1000	32	0.900000	0.528000	0.512000	500655918	2859280	1734035	144668156	2422922	241947300	33361
1495802580473960225	splash2x.radiosity	1	1000	32	0.900000	0.530000	0.514000	500660990	2405274	1461165	126000209	2061193	213612724	27936
1495802580984541400	splash2x.radiosity	1	1000	32	0.900000	0.530000	0.514000	500695434	1243731	805155	79025570	1128495	165341977	13755
1495802581493949576	splash2x.radiosity	1	1000	32	0.900000	0.504000	0.488000	500640796	338791	57529	179863324	374375	513124233	344
1495802582003040295	splash2x.radiosity	1	1000	33	0.900000	0.618000	0.599000	500612442	89696	47962	186114345	461833	583480464	113
1495802582512180847	splash2x.radiosity	1	1000	32	0.900000	0.647000	0.628000	500677846	92058	50377	189450051	465146	591232351	113
1495802583021416232	splash2x.radiosity	1	1000	33	0.900000	0.646000	0.626000	500618942	90613	47622	192541414	443631	579844429	113
1495802583530545534	splash2x.radiosity	1	1000	32	0.900000	0.635000	0.615000	500609094	94225	25706	192156701	440907	561972191	113
1495802584039674377	splash2x.radiosity	1	1000	33	0.900000	0.637000	0.617000	500616191	92094	29829	192559393	439586	572267846	112
1495802584548794054	splash2x.radiosity	1	1000	33	0.900000	0.641000	0.621000	500611177	98083	41771	188965036	417446	553420135	113
1495802585057984939	splash2x.radiosity	1	1000	33	0.900000	0.637000	0.617000	500616299	95598	41680	186878278	498688	565685960	112
1495802585567249199	splash2x.radiosity	1	1000	33	0.900000	0.632000	0.613000	500699722	94265	30063	187319467	464319	562955178	113
1495802586076403584	splash2x.radiosity	1	1000	33	0.900000	0.636000	0.616000	500613384	93178	35024	183296766	573417	571077182	113
1495802586585534428	splash2x.radiosity	1	1000	33	0.900000	0.642000	0.622000	500710290	94129	41858	183393736	489647	561377078	113
1495802587094767938	splash2x.radiosity	1	1000	33	0.900000	0.642000	0.623000	500616465	92052	40127	182831920	517767	559053570	113
1495802587603889656	splash2x.radiosity	1	1000	32	0.900000	0.642000	0.622000	500617504	91828	39474	184961375	514231	564332344	113
1495802588113041625	splash2x.radiosity	1	1000	33	0.900000	0.638000	0.619000	500614163	94064	40120	190503981	470848	564690352	112
1495802588622199385	splash2x.radiosity	1	1000	33	0.900000	0.632000	0.613000	500613541	92640	31241	194354700	456284	565483888	113
1495802589131397770	splash2x.radiosity	1	1000	33	0.900000	0.630000	0.611000	500617105	91310	35353	189736653	488790	566264387	112
1495802589640505530	splash2x.radiosity	1	1000	33	0.900000	0.633000	0.614000	500607817	92179	40113	188234390	454211	554749761	113
1495802590149760999	splash2x.radiosity	1	1000	33	0.900000	0.629000	0.610000	500614740	92904	45704	190432586	425570	563975725	113
1495802590658903425	splash2x.radiosity	1	1000	33	0.900000	0.631000	0.612000	500663253	93893	37451	193679136	376062	555087359	113
1495802591168120644	splash2x.radiosity	1	1000	33	0.900000	0.629000	0.610000	500620449	92282	35720	193966023	401903	548833361	113
1495802591677319821	splash2x.radiosity	1	1000	33	0.900000	0.628000	0.609000	500614799	96585	35783	190509614	387023	548228950	113
1495802592186546706	splash2x.radiosity	1	1000	33	0.900000	0.628000	0.609000	500614496	95700	40816	192034239	433864	555610484	112
1495802592695752007	splash2x.radiosity	1	1000	32	0.900000	0.622000	0.603000	500617859	93253	31162	197302853	410909	550278749	113
1495802593204985351	splash2x.radiosity	1	1000	32	0.900000	0.622000	0.603000	500605390	93346	31323	194502964	425284	552475252	112
1495802593714189778	splash2x.radiosity	1	1000	33	0.900000	0.624000	0.605000	500610898	94139	29432	191747925	489267	552464966	113
1495802594223300871	splash2x.radiosity	1	1000	33	0.900000	0.627000	0.608000	500623756	94998	28980	192107899	490958	555509148	113
1495802594732661923	splash2x.radiosity	1	1000	33	0.900000	0.626000	0.607000	500659068	96038	30261	191851425	473090	556616147	114
1495802595241948266	splash2x.radiosity	1	1000	33	0.900000	0.625000	0.606000	500617859	94741	34800	187785588	461072	526640706	112
1495802595751286109	splash2x.radiosity	1	1000	33	0.900000	0.623000	0.604000	500701102	94961	35259	193579743	508924	542453273	113
1495802596260438786	splash2x.radiosity	1	1000	33	0.900000	0.618000	0.599000	500602511	95094	34914	188765253	467483	526294661	111
1495802596769642629	splash2x.radiosity	1	1000	33	0.900000	0.626000	0.607000	500612203	96517	37682	189748318	516437	532479585	112
1495802597278826765	splash2x.radiosity	1	1000	33	0.900000	0.626000	0.607000	500610283	93054	35150	197785196	359431	572203533	112
1495802597788022566	splash2x.radiosity	1	1000	33	0.900000	0.633000	0.614000	500604946	93300	38184	192710572	442640	569167290	113
1495802598297195201	splash2x.radiosity	1	1000	33	0.900000	0.632000	0.613000	500608748	93601	37718	191549340	490936	556645895	113
1495802598806489628	splash2x.radiosity	1	1000	33	0.900000	0.620000	0.601000	500721426	97296	32464	193168437	366303	558446142	114
1495802599315647888	splash2x.radiosity	1	1000	33	0.900000	0.633000	0.614000	500608818	93045	30712	183798221	479967	592653513	113
1495802599824933815	splash2x.radiosity	1	1000	33	0.900000	0.639000	0.619000	500613783	87317	30720	183910122	472179	584101359	112
1495802600334406075	splash2x.radiosity	1	1000	33	0.900000	0.636000	0.616000	500821117	82774	33071	183054090	506919	585759488	113
1495802600843723626	splash2x.radiosity	1	1000	33	0.900000	0.638000	0.618000	500661877	90931	28055	185192108	408684	546857178	112
1495802601352907220	splash2x.radiosity	1	1000	33	0.900000	0.631000	0.612000	500681773	92435	28585	184364944	320495	552512631	113
1495802601862040188	splash2x.radiosity	1	1000	33	0.900000	0.618000	0.599000	500794581	91792	27965	184155665	290126	550192480	113
1495802602371201032	splash2x.radiosity	1	1000	33	0.900000	0.620000	0.601000	500683057	92712	26644	190439933	286736	568755802	114
1495802602880273584	splash2x.radiosity	1	1000	33	0.900000	0.618000	0.599000	500688180	89308	25337	195255910	245802	584520721	112
1495802603389545427	splash2x.radiosity	1	1000	33	0.900000	0.622000	0.603000	500683297	96489	27209	192714345	312744	558746677	113
1495802603898720270	splash2x.radiosity	1	1000	32	0.900000	0.628000	0.609000	500687872	96395	27747	189774137	293036	550077865	112
1495802604407914405	splash2x.radiosity	1	1000	33	0.900000	0.629000	0.610000	500679996	97166	27961	187671587	266296	521711064	113
1495802604917157624	splash2x.radiosity	1	1000	33	0.900000	0.616000	0.597000	500734843	95222	28579	187710959	300085	517224100	112
1495802605426455925	splash2x.radiosity	1	1000	32	0.900000	0.615000	0.596000	500699591	94066	28054	190078500	327493	545791456	114
1495802605935736644	splash2x.radiosity	1	1000	33	0.900000	0.630000	0.611000	500617353	93933	28950	188583446	388875	557650150	112
1495802606445038279	splash2x.radiosity	1	1000	33	0.900000	0.634000	0.615000	500608934	99500	28871	192492041	242385	544751008	114
1495802606954231914	splash2x.radiosity	1	1000	33	0.900000	0.621000	0.602000	500613551	94989	28745	186236259	367306	542693369	112
1495802607463719632	splash2x.radiosity	1	1000	33	0.900000	0.628000	0.609000	500607201	96697	29915	189314618	298457	536559243	113
1495802607972881017	splash2x.radiosity	1	1000	33	0.900000	0.618000	0.599000	500610165	93691	32218	184917044	378440	578673089	112
1495802608482273152	splash2x.radiosity	1	1000	33	0.900000	0.625000	0.606000	500611859	95649	28820	195457598	363332	559459908	113
1495802608991551245	splash2x.radiosity	1	1000	32	0.900000	0.633000	0.614000	500613400	96629	28784	194871202	346488	560378621	112
1495802609500703630	splash2x.radiosity	1	1000	33	0.900000	0.628000	0.609000	500679889	100064	29150	194893893	343106	552813916	114
1495802610010044515	splash2x.radiosity	1	1000	32	0.900000	0.623000	0.604000	500610491	97521	28409	190540012	323183	541282311	112
1495802610519330192	splash2x.radiosity	1	1000	33	0.900000	0.625000	0.606000	500613977	93570	28942	196350579	395266	524511697	114
1495802611028361952	splash2x.radiosity	1	1000	32	0.900000	0.627000	0.608000	500607507	90889	26860	205856986	422630	520459504	112
1495802611537517421	splash2x.radiosity	1	1000	32	0.900000	0.620000	0.601000	500605689	91745	26933	206458167	344720	517958776	111
1495802612046710431	splash2x.radiosity	1	1000	33	0.900000	0.615000	0.596000	500610962	91206	33013	196177383	317544	547855063	112
1495802612555938482	splash2x.radiosity	1	1000	32	0.900000	0.623000	0.604000	500609142	91244	34893	193599852	386289	541028760	113
1495802613065117826	splash2x.radiosity	1	1000	33	0.900000	0.626000	0.607000	500611387	90839	27526	201877533	437311	541481664	112
1495802613574267669	splash2x.radiosity	1	1000	32	0.900000	0.623000	0.604000	500658863	92660	30537	198990323	448332	540208172	114
1495802614083407929	splash2x.radiosity	1	1000	33	0.900000	0.624000	0.605000	500607574	91519	31919	194665932	523707	529963290	112
1495802614592551148	splash2x.radiosity	1	1000	32	0.900000	0.624000	0.605000	500609322	91908	32893	193652597	555818	531386861	114
1495802615101777950	splash2x.radiosity	1	1000	32	0.900000	0.621000	0.602000	500692137	94432	29804	201407516	486488	547668331	112
1495802615611053918	splash2x.radiosity	1	1000	32	0.900000	0.617000	0.598000	500609082	94148	30140	200294855	537496	545289674	113
1495802616120251470	splash2x.radiosity	1	1000	32	0.900000	0.620000	0.601000	500607774	94820	31481	197329857	465721	551298025	112
1495802616629438563	splash2x.radiosity	1	1000	33	0.900000	0.622000	0.603000	500610297	90019	37227	196561106	425129	557711995	113
1495802617138576365	splash2x.radiosity	1	1000	32	0.900000	0.629000	0.610000	500612388	91121	34259	194476412	465228	550685182	112
1495802617647815500	splash2x.radiosity	1	1000	33	0.900000	0.625000	0.606000	500668335	93378	35718	196687779	401514	550735070	114
1495802618157083552	splash2x.radiosity	1	1000	32	0.900000	0.626000	0.607000	500610346	95130	37082	192828921	501210	544852256	112
1495802618666351478	splash2x.radiosity	1	1000	33	0.900000	0.617000	0.598000	500611148	95387	36037	190352347	510832	539509276	114
1495802619175483114	splash2x.radiosity	1	1000	33	0.900000	0.618000	0.599000	500615757	91820	34587	189228406	501898	554358120	112
1495802619684777832	splash2x.radiosity	1	1000	33	0.900000	0.626000	0.607000	500608517	94101	31857	193060827	472214	551960211	113
1495802620194028925	splash2x.radiosity	1	1000	32	0.900000	0.624000	0.605000	500616912	90749	31807	194447229	434269	558091149	112
1495802620703282560	splash2x.radiosity	1	1000	33	0.900000	0.620000	0.601000	500611448	96619	30975	194697780	492526	544262717	113
1495802621212542695	splash2x.radiosity	1	1000	32	0.900000	0.626000	0.607000	500610175	96864	31282	193670516	470009	535870208	112
1495802621721847955	splash2x.radiosity	1	1000	33	0.900000	0.627000	0.608000	500608849	95207	32907	194565985	451822	561006866	114
1495802622231279465	splash2x.radiosity	1	1000	33	0.900000	0.630000	0.611000	500605121	94840	29250	186525249	379966	560462635	112
1495802622740517558	splash2x.radiosity	1	1000	32	0.900000	0.613000	0.594000	500609226	99009	28556	192089693	310042	548975246	114
1495802623249742693	splash2x.radiosity	1	1000	33	0.900000	0.617000	0.598000	500611801	98248	28602	189481871	300618	537683996	112
1495802623758947370	splash2x.radiosity	1	1000	33	0.900000	0.617000	0.598000	500615216	102306	31200	191803987	285912	540304234	113
1495802624268093255	splash2x.radiosity	1	1000	33	0.900000	0.611000	0.592000	500613232	97591	32105	193521367	441694	519529805	112
1495802624777394182	splash2x.radiosity	1	1000	33	0.900000	0.617000	0.598000	500689010	98047	31070	192407808	485550	518319173	113
1495802625286658025	splash2x.radiosity	1	1000	33	0.900000	0.624000	0.605000	500612283	99783	30388	193547423	550845	525722231	112
1495802625795811702	splash2x.radiosity	1	1000	32	0.900000	0.620000	0.601000	500616655	101424	33489	192957012	538153	531195935	114
1495802626305096295	splash2x.radiosity	1	1000	33	0.900000	0.613000	0.594000	500603807	97226	31234	191929097	553888	530768844	112
1495802626814341222	splash2x.radiosity	1	1000	33	0.900000	0.621000	0.602000	500594247	102690	32383	190929414	552801	522992179	113
1495802627323477274	splash2x.radiosity	1	1000	33	0.900000	0.613000	0.594000	500600760	99581	29637	183510493	455740	526081834	112
1495802627832743701	splash2x.radiosity	1	1000	32	0.900000	0.613000	0.594000	500603616	104137	32075	185131083	507116	508642042	113
1495802628342035211	splash2x.radiosity	1	1000	33	0.900000	0.615000	0.596000	500597568	101531	31975	185966696	667253	505219713	112
1495802628851340221	splash2x.radiosity	1	1000	33	0.900000	0.611000	0.592000	500594175	105042	32411	178693457	668743	497834121	113
1495802629361045063	splash2x.radiosity	1	1000	32	0.900000	0.609000	0.590000	500631819	96864	30132	146416084	1261256	374853127	113
1495802629870238532	splash2x.radiosity	1	1000	33	0.900000	0.598000	0.580000	500814340	76365	26708	122177795	1693229	292118810	113
1495802630379650917	splash2x.radiosity	1	1000	32	0.900000	0.555000	0.538000	500624708	67781	24946	135452878	576460	388810339	133
1495802630888840343	splash2x.radiosity	1	1000	32	0.900000	0.533000	0.517000	500626308	53743	23114	152183700	339341	460229238	112
1495802631398043812	splash2x.radiosity	1	1000	32	0.900000	0.472000	0.457000	500614344	60558	23251	150655460	354296	455647572	113
1495802631907296905	splash2x.radiosity	1	1000	32	0.900000	0.473000	0.458000	394428128	467969	149474	113501518	438346	271695058	1745
1495802632417128623	splash2x.raytrace	1	1000	32	0.900000	0.515000	0.499000	445418637	4955017	1452977	111907839	1740064	221543903	25142
1495802632927206965	splash2x.raytrace	1	1000	32	0.900000	0.446000	0.437000	500694885	5761124	1672795	121014371	1969367	234459828	29165
1495802633437301432	splash2x.raytrace	1	1000	32	0.900000	0.517000	0.501000	500754378	5700621	1649087	122329281	1949237	239083113	28901
1495802633947262358	splash2x.raytrace	1	1000	32	0.900000	0.519000	0.503000	500689959	5611913	1626591	124688024	1926135	247311930	28578
1495802634457238783	splash2x.raytrace	1	1000	32	0.900000	0.521000	0.505000	500796162	5441361	1592703	126512924	1903063	254384727	27712
1495802634966478044	splash2x.raytrace	1	1000	32	0.900000	0.522000	0.506000	500717331	2480507	413577	152644610	904195	440555536	6445
1495802635475595470	splash2x.raytrace	1	1000	32	0.900000	0.624000	0.605000	500722626	79643	26071	149966310	890838	362958436	113
1495802635984885855	splash2x.raytrace	1	1000	32	0.900000	0.662000	0.642000	500705203	88640	26887	148924523	879250	357558822	132
1495802636494035907	splash2x.raytrace	1	1000	32	0.900000	0.663000	0.643000	500704827	87283	26719	149112533	871096	352608192	113
1495802637003170167	splash2x.raytrace	1	1000	32	0.900000	0.662000	0.642000	500836377	84494	27163	148586241	872344	353784570	113
1495802637512515719	splash2x.raytrace	1	1000	32	0.900000	0.663000	0.643000	500697255	78713	26133	149082929	880316	358534748	113
1495802638021820729	splash2x.raytrace	1	1000	32	0.900000	0.665000	0.645000	500701859	79770	26498	148973018	866084	356905458	112
1495802638531033156	splash2x.raytrace	1	1000	32	0.900000	0.664000	0.644000	500696578	84056	27642	151301279	920290	362174142	114
