#Timestamp	Benchmark	Run(#)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL	INST_RETIRED	EXCEPTION_TAKEN	EXCEPTION_RETURN	BRANCH_MISPRED	BRANCH_PRED	DATA_MEM_ACCESS	L1I_CACHE_ACCESS	L2D_CACHE_ACCESS
1495834141774242194	splash2x.raytrace	1	1000	33	.9	.663	.643	500624536	78736	27084	147457139	831593	348443968	112	224	273204	49655318	148452455	117568945	48488213
1495834142283414787	splash2x.raytrace	1	1000	33	.9	.662	.642	500629071	83542	28124	148502453	827727	351639190	114	222	238091	49260567	148495771	117592458	48190880
1495834142792726943	splash2x.raytrace	1	1000	34	.9	.659	.639	500624747	84050	27443	148501860	835334	352876658	112	224	236856	49580041	148712014	117560959	48198246
1495834143302052119	splash2x.raytrace	1	1000	34	.9	.661	.641	500693681	86446	28775	148500626	835829	351121029	113	230	240499	49272481	148635508	117116750	48245363
1495834143811361004	splash2x.raytrace	1	1000	34	.9	.660	.640	500662478	84173	27768	147213607	827929	347459787	113	224	233276	48909449	148130004	116939098	48403868
1495834144320917306	splash2x.raytrace	1	1000	34	.9	.660	.640	500624069	85168	28562	146011584	817274	343861767	113	226	224189	48524809	148172183	116747839	48693939
1495834144830205774	splash2x.raytrace	1	1000	34	.9	.657	.637	500645608	84804	27894	147239011	815596	347268271	112	224	244429	49023975	148581412	117357696	48399192
1495834145339437805	splash2x.raytrace	1	1000	34	.9	.660	.640	500615947	83435	28203	148595343	839919	351141840	113	226	254862	49322872	149473974	118029038	47907955
1495834145848606565	splash2x.raytrace	1	1000	34	.9	.659	.639	500660180	83182	27786	147737988	840196	347730015	112	224	278723	49179886	149759695	118460409	47313138
1495834146357885367	splash2x.raytrace	1	1000	34	.9	.658	.638	500617090	84040	27902	149263306	853568	357501082	114	226	211410	50283855	149997188	117737210	47584198
1495834146867165439	splash2x.raytrace	1	1000	34	.9	.660	.640	500611931	80439	26594	148586312	819310	349452833	112	224	252740	48820779	148484962	117282440	48778893
1495834147376433970	splash2x.raytrace	1	1000	34	.9	.661	.641	500637555	81042	26767	149020830	820292	350377870	113	230	220022	48935187	148695466	116941557	48870672
1495834147885733959	splash2x.raytrace	1	1000	34	.9	.661	.641	500634583	83663	27208	147674548	823495	346785512	113	224	253974	48692292	147614222	116545573	48318730
1495834148395007782	splash2x.raytrace	1	1000	33	.9	.651	.631	500593548	82515	27346	142186759	791361	336525951	118	240	217247	48437280	146124165	114917049	48157169
1495834148904209271	splash2x.raytrace	1	1000	34	.9	.652	.633	500607244	79000	26034	140310621	781620	330222401	112	224	207132	48204951	146741155	115146060	48391173
1495834149413442656	splash2x.raytrace	1	1000	34	.9	.655	.635	500612543	77877	27275	142180337	782819	332717372	113	226	207989	47865977	147912007	116002680	48964148
1495834149922693541	splash2x.raytrace	1	1000	34	.9	.654	.635	500670053	81487	27203	139533124	778481	329295367	114	224	201994	48221475	147372461	116081311	48679996
1495834150431954238	splash2x.raytrace	1	1000	34	.9	.653	.633	500625915	78413	27099	141629911	785195	332626163	112	226	194882	48132313	146722081	114677028	48213598
1495834150941279936	splash2x.raytrace	1	1000	34	.9	.652	.632	500663251	77626	27815	141103987	782390	328987225	113	224	203756	47863865	147534586	115198260	48549169
1495834151450487509	splash2x.raytrace	1	1000	34	.9	.656	.636	500647457	80379	27773	144843356	805622	337744630	113	224	271042	48774498	149813671	118088699	48885035
1495834151959690685	splash2x.raytrace	1	1000	34	.9	.657	.637	500628793	84771	28316	149354356	822279	348203394	113	226	299818	48822172	149975110	118764706	49016221
1495834152468919112	splash2x.raytrace	1	1000	34	.9	.662	.642	500661400	82646	27800	149706151	822407	348169374	112	224	286113	48815004	150145619	118830923	48927101
1495834152978114247	splash2x.raytrace	1	1000	34	.9	.662	.642	500611882	83759	28170	149352048	820825	347703886	113	226	276774	48756175	149531550	118224013	48887496
1495834153487296153	splash2x.raytrace	1	1000	34	.9	.663	.643	500620588	83640	28105	148906376	820250	347768343	112	224	293656	48515013	149491039	118537945	48865166
1495834153996647704	splash2x.raytrace	1	1000	34	.9	.661	.641	500623080	84555	28500	149649292	815920	347109310	114	226	305482	48377830	150550318	118972803	49097723
1495834154505913923	splash2x.raytrace	1	1000	34	.9	.662	.642	500638593	83239	27252	148923690	812735	343775285	112	226	227666	47694288	149304877	117031419	48951653
1495834155015172349	splash2x.raytrace	1	1000	34	.9	.662	.642	500637035	83372	27696	144443889	796288	335447249	113	228	280338	48370755	149150291	118076150	48883147
1495834155524431943	splash2x.raytrace	1	1000	34	.9	.656	.636	500712273	82068	28486	141819623	782210	330747012	113	224	262335	48377805	149353966	117916209	48857257
1495834156033650620	splash2x.raytrace	1	1000	34	.9	.658	.638	500628483	84673	27773	139834085	769269	327186472	113	226	276241	48451489	148934533	117904462	48022452
1495834156542882921	splash2x.raytrace	1	1000	34	.9	.651	.631	500626313	85199	28256	145976823	821188	341732521	112	224	254163	48541497	148281771	117315918	47747524
1495834157052203410	splash2x.raytrace	1	1000	34	.9	.657	.637	500633981	84674	27550	140274679	773727	329847083	113	222	221761	49181317	148399872	117289186	48020518
1495834157561640253	splash2x.raytrace	1	1000	34	.9	.653	.633	500626791	78561	25993	147898900	797096	352912338	112	224	169437	49755797	147975681	116421386	48387418
1495834158070870597	splash2x.raytrace	1	1000	34	.9	.660	.640	500625369	79334	27424	145327602	788861	346760436	114	226	198678	48693278	147848905	116432877	48458743
1495834158580100753	splash2x.raytrace	1	1000	34	.9	.656	.636	500628933	79419	27285	146427594	802792	347716318	112	226	186342	48229977	147623965	116117126	48307043
1495834159089337159	splash2x.raytrace	1	1000	34	.9	.656	.636	500690507	80812	28418	144032403	793494	339350404	114	228	235464	48355498	147348520	116494036	48696024
1495834159598550085	splash2x.raytrace	1	1000	34	.9	.656	.636	500624724	80908	27199	142588190	785294	335299764	112	224	214398	48261781	147121714	116357410	48464949
1495834160107694241	splash2x.raytrace	1	1000	34	.9	.656	.636	500626301	81658	27132	142659505	779817	337281191	113	226	213598	47998485	147686289	116177247	48823375
1495834160616890064	splash2x.raytrace	1	1000	34	.9	.656	.636	500626744	80464	27137	142283378	786775	332682414	112	224	239135	48261183	148824314	116966337	49139377
1495834161126152386	splash2x.raytrace	1	1000	34	.9	.654	.634	500624745	82595	27743	143413586	795118	334808075	113	226	227004	47957120	148170507	116533735	48785656
1495834161635370917	splash2x.raytrace	1	1000	34	.9	.654	.634	500623220	81486	28002	142040535	786744	331833636	112	224	247573	47974899	148822171	117048999	48938542
1495834162144706448	splash2x.raytrace	1	1000	34	.9	.658	.638	500666329	85025	28423	145064552	805603	337185892	114	226	289009	48516818	150168897	118580927	48823507
1495834162653920271	splash2x.raytrace	1	1000	34	.9	.660	.640	500690185	83309	28015	149718912	822408	347337726	112	226	307701	48298828	150117160	118847643	49088403
1495834163163198426	splash2x.raytrace	1	1000	34	.9	.663	.643	500684085	84659	28589	149475266	824151	345602585	114	228	317914	48533689	150859354	119351524	49163131
1495834163672437270	splash2x.raytrace	1	1000	34	.9	.663	.643	500663011	82331	26728	150688469	823463	347660655	110	224	308385	48380984	151251172	119346635	49244793
1495834164181735238	splash2x.raytrace	1	1000	34	.9	.663	.643	500673140	85106	28276	151054207	824699	347397507	113	226	310611	47976466	151290634	119311038	49378420
1495834164690936352	splash2x.raytrace	1	1000	34	.9	.663	.643	500659373	83242	28191	150974662	825327	345684885	112	224	259209	48018965	149106127	117547770	48782994
1495834165200156633	splash2x.raytrace	1	1000	34	.9	.661	.641	500684796	83870	28774	139539895	771102	324377838	113	226	272522	47632172	149398009	117634506	48791889
1495834165709345643	splash2x.raytrace	1	1000	34	.9	.648	.628	500622217	80225	27829	141538031	781742	326566520	112	224	265756	47771310	149556362	117784922	48685830
1495834166218586987	splash2x.raytrace	1	1000	34	.9	.655	.635	500622656	84841	28219	143890771	798357	332504350	114	226	267065	47540689	148197346	117105474	48411597
1495834166727778268	splash2x.raytrace	1	1000	34	.9	.658	.638	500704332	83953	28048	139182574	769282	323482246	113	226	279074	47761065	148951018	117927174	48533227
1495834167237070944	splash2x.raytrace	1	1000	34	.9	.653	.633	500624798	84455	27931	139104798	766261	321972543	113	228	277343	48144096	148682626	117873827	48345948
1495834167746268225	splash2x.raytrace	1	1000	34	.9	.653	.633	500619723	83810	27935	141142042	778249	327267668	112	224	192599	50013792	148367532	117082864	48299003
1495834168255571610	splash2x.raytrace	1	1000	34	.9	.655	.635	500621269	84080	27963	144482729	786368	343090041	113	226	133189	50170917	147319118	115737994	48121861
1495834168764737724	splash2x.raytrace	1	1000	34	.9	.653	.633	500662606	77973	26718	137980127	758204	332861340	112	224	156574	48953687	147357895	115967404	47563579
1495834169274048005	splash2x.raytrace	1	1000	34	.9	.653	.633	500623914	78326	26620	144047567	807227	347228750	113	226	248279	48405577	148141933	116957404	48268333
1495834169783336328	splash2x.raytrace	1	1000	34	.9	.657	.637	500633115	80507	26750	144972832	810770	342160876	112	224	255652	48844980	149106403	117721701	48283365
1495834170292683337	splash2x.raytrace	1	1000	34	.9	.657	.637	500620201	87293	28984	147572170	838052	347196098	114	226	228214	47896716	147943512	116364571	49017529
1495834170801947723	splash2x.raytrace	1	1000	34	.9	.659	.639	500660999	83473	27428	146028748	817750	341857245	113	226	216973	48336128	149002757	116799723	49250905
1495834171311212628	splash2x.raytrace	1	1000	34	.9	.655	.635	500618792	84113	27919	140870598	781155	329207330	113	228	217789	48885820	149050882	117005336	49355898
1495834171820473909	splash2x.raytrace	1	1000	34	.9	.655	.635	500618318	79812	27178	140940152	788679	330500736	112	224	230969	48738198	148996810	117304821	49377821
1495834172329718878	splash2x.raytrace	1	1000	34	.9	.655	.635	500616337	81828	27170	144435789	804401	338603086	113	226	290795	48287044	149782103	118372302	48995789
1495834172838992846	splash2x.raytrace	1	1000	34	.9	.661	.641	500629884	80587	26802	144124116	805356	337727843	112	220	307482	48394215	150478445	118902933	49520561
1495834173348263106	splash2x.raytrace	1	1000	34	.9	.659	.639	500623653	84807	27778	149201683	824287	344333947	112	226	273613	48451707	149715852	118088560	49175711
1495834173857455408	splash2x.raytrace	1	1000	34	.9	.663	.643	500662753	83847	27586	149576758	826292	345135201	112	224	303959	48453441	150865720	119265181	49313879
1495834174366780230	splash2x.raytrace	1	1000	34	.9	.661	.641	500620412	86250	28442	146593313	813317	340717140	114	226	291666	48398214	150198557	118613076	49134581
1495834174876024053	splash2x.raytrace	1	1000	34	.9	.661	.641	500688934	84759	27920	150785564	837046	347336046	113	226	291004	48299677	150244918	118601597	49060543
1495834175385342167	splash2x.raytrace	1	1000	34	.9	.660	.640	500705369	83999	28046	146870744	821625	340489781	113	228	264193	48191119	149819393	117922577	48814410
1495834175894492364	splash2x.raytrace	1	1000	34	.9	.658	.638	500624985	84185	27383	147592298	822916	340759673	112	224	241330	48131008	149610789	117641084	48795711
1495834176403800562	splash2x.raytrace	1	1000	34	.9	.656	.637	500626236	83644	27967	140172339	780692	326402753	113	226	257093	47568013	148762327	117316043	48660083
1495834176913229655	splash2x.raytrace	1	1000	34	.9	.654	.634	500634019	81867	26589	141073456	782875	327253232	112	224	280727	47839047	148738022	117925715	48051422
1495834177422453707	splash2x.raytrace	1	1000	34	.9	.652	.632	500625303	83495	28198	138970059	772579	322040791	113	226	204949	48650881	148664461	117309451	46918455
1495834177931638571	splash2x.raytrace	1	1000	34	.9	.651	.631	500622459	82743	27906	141060093	774658	327860746	112	224	182712	48695033	148286755	116812407	46879881
1495834178440941873	splash2x.raytrace	1	1000	34	.9	.654	.634	500658635	82747	27098	145786009	789701	344678733	114	226	252739	48652325	149259850	117857266	47403561
1495834178950150570	splash2x.raytrace	1	1000	34	.9	.659	.639	500683019	78962	25376	148385786	824620	352189036	110	226	270431	48966781	149724344	118315717	48297435
1495834179459473518	splash2x.raytrace	1	1000	34	.9	.659	.639	500618273	83646	27522	149364001	848572	350240359	112	228	263832	48619765	149486278	117950807	48335419
1495834179968728382	splash2x.raytrace	1	1000	34	.9	.660	.640	500636179	83909	28439	148434664	833379	346866741	113	224	255636	48511829	149475381	117904398	49157180
1495834180477920954	splash2x.raytrace	1	1000	34	.9	.662	.642	500665319	76674	27512	147223420	818674	343549233	112	226	235720	48527169	149369830	117527271	49219798
1495834180987082902	splash2x.raytrace	1	1000	34	.9	.659	.639	500605180	83533	27446	145482207	811164	340081172	113	224	201883	48258262	148743714	117132450	48316045
1495834181496298662	splash2x.raytrace	1	1000	34	.9	.659	.639	500634805	80955	27074	141838057	795100	333112790	112	224	265040	48231636	149339313	117992774	48861222
1495834182005508297	splash2x.raytrace	1	1000	34	.9	.657	.637	500671074	83745	27625	142102629	791257	333792493	115	226	274591	48232234	149397638	118052379	48895480
1495834182514690224	splash2x.raytrace	1	1000	34	.9	.654	.634	500682074	82123	28003	143135397	804387	332777073	112	226	289129	48653664	150213688	118849232	48621797
1495834183023948338	splash2x.raytrace	1	1000	34	.9	.655	.635	500622495	82943	27479	143527080	805225	334547809	113	228	293493	47990487	149822980	118501051	48604882
1495834183533129494	splash2x.raytrace	1	1000	34	.9	.656	.637	500627851	81907	27009	147491046	823303	342946883	112	224	304682	48327683	150495196	119205654	48544043
1495834184042931774	splash2x.raytrace	1	1000	34	.9	.659	.639	500628896	84145	28136	144524164	804824	335370072	113	226	232714	48123517	149469952	117811266	47687531
1495834184552178263	splash2x.raytrace	1	1000	34	.9	.655	.635	500705889	83648	27394	145041996	798868	335572381	112	224	180206	48734163	149146405	117160109	46589503
1495834185061460940	splash2x.raytrace	1	1000	34	.9	.656	.636	500667292	84481	28115	145030160	799972	336511275	113	226	200787	49075630	149519505	117521433	46452471
1495834185570693637	splash2x.raytrace	1	1000	34	.9	.652	.632	500649300	80119	26135	143978078	761794	341035212	112	224	250087	49039625	149913622	118013178	47407263
1495834186079829815	splash2x.raytrace	1	1000	34	.9	.654	.634	500696317	81408	27550	148965363	788569	353324584	115	228	238518	48840063	149442118	118054315	47302341
1495834186589019783	splash2x.raytrace	1	1000	34	.9	.658	.638	500656115	84707	26620	149614512	824286	353079583	112	224	223146	48802337	149464443	117993845	47375287
1495834187098272710	splash2x.raytrace	1	1000	34	.9	.657	.637	500669551	86312	27811	146922173	818082	345633475	113	228	284189	48508954	150166322	118811448	48010025
1495834187607488345	splash2x.raytrace	1	1000	34	.9	.659	.639	500694612	85906	26608	145627505	816143	344478108	112	224	323028	48835716	150758199	119648418	47075569
1495834188116703001	splash2x.raytrace	1	1000	34	.9	.655	.635	500624862	86524	27899	146650742	829086	343672870	113	222	309888	48758617	150628514	119482589	47266888
1495834188625865865	splash2x.raytrace	1	1000	34	.9	.658	.638	500633487	84964	28172	146341929	862453	341887808	112	224	230558	49136442	149755254	117983716	45930102
1495834189135169812	splash2x.raytrace	1	1000	34	.9	.653	.633	421228604	86923	28133	148785436	833254	344285715	113	18198	1339650	36955903	97358361	92541558	15154494
1495834190154121561	splash2x.water_nsquared	1	1000	34	.9	.497	.484	448245284	4406017	1274905	99817107	1537450	198254523	22118	51667	3331625	46739832	119335952	142678199	9477982
1495834190664022674	splash2x.water_nsquared	1	1000	34	.9	.491	.481	500714420	5768757	1673062	120529601	1973805	233385487	29077	51098	3286521	48466962	121859053	143855251	9354786
1495834191174052933	splash2x.water_nsquared	1	1000	34	.9	.516	.503	500679707	5706131	1651932	122087901	1950641	238796662	28791	50621	3272499	49776076	123598174	144805526	9253624
1495834191684002984	splash2x.water_nsquared	1	1000	34	.9	.517	.503	500718809	5645041	1633116	124229316	1928442	246164108	28547	49944	3261204	51535211	125888538	145778498	9187384
1495834192193983722	splash2x.water_nsquared	1	1000	34	.9	.518	.505	500695136	5529409	1606092	124939730	1917790	250295951	27906	39085	2875773	62489702	130675757	150081201	8333467
1495834192703511169	splash2x.water_nsquared	1	1000	33	.9	.519	.505	500633302	3225809	625503	173648495	834658	542043337	10846	505	1184664	106535899	296342525	263006979	8194068
1495834193212696179	splash2x.water_nsquared	1	1000	34	.9	.693	.674	500622079	69847	21338	345875485	293304	926510824	113	224	811738	108540935	347647688	293929017	8744020
1495834193721922960	splash2x.water_nsquared	1	1000	34	.9	.759	.739	500620067	70399	21576	344512744	292728	922813910	112	226	848216	108275946	346709402	293586526	8716593
1495834194231187075	splash2x.water_nsquared	1	1000	34	.9	.757	.737	500743965	68639	20769	344682443	292571	923778284	112	226	776456	108772275	348369324	294002178	8766717
1495834194740408314	splash2x.water_nsquared	1	1000	34	.9	.757	.738	500633344	69457	22324	343399293	292536	920218439	113	226	844851	108289146	346904746	293809832	8726282
1495834195249577615	splash2x.water_nsquared	1	1000	34	.9	.756	.737	500630372	66267	20783	339102384	288965	907854275	112	224	862331	108158508	346436679	293667643	8709692
1495834195758804605	splash2x.water_nsquared	1	1000	34	.9	.753	.734	500639425	70179	22121	337591008	287910	904233951	113	228	838459	108343278	347093139	293973026	8727608
1495834196268079615	splash2x.water_nsquared	1	1000	34	.9	.754	.734	500633145	68263	21998	335463277	286403	897804619	112	224	816546	108525902	347645104	294071583	8740496
1495834196777349979	splash2x.water_nsquared	1	1000	34	.9	.752	.732	500672456	69066	22493	332842092	284759	891071422	113	226	846886	108309953	346868043	293793652	8721603
1495834197286548176	splash2x.water_nsquared	1	1000	34	.9	.752	.732	500694954	70544	22524	336162394	287049	900329692	113	224	825466	108417927	347357039	294002340	8734195
1495834197795689082	splash2x.water_nsquared	1	1000	34	.9	.754	.734	500738190	70140	23672	336539500	288491	900925268	114	228	1064776	106854747	342000680	292080277	8581821
1495834198305205988	splash2x.water_nsquared	1	1000	34	.9	.749	.730	500666999	75409	23164	333927508	284328	894464382	112	224	979989	107976084	340311305	289598529	8483604
1495834198814330206	splash2x.water_nsquared	1	1000	34	.9	.747	.728	500657081	75227	23387	329332107	279168	892134112	113	226	994845	108928924	334611182	285577258	8273327
1495834199323529758	splash2x.water_nsquared	1	1000	34	.9	.745	.725	500657781	75027	22160	328134010	275699	899644697	112	224	988230	110470048	331816540	283719404	8132485
1495834199832780998	splash2x.water_nsquared	1	1000	34	.9	.744	.725	500657147	77430	23682	327951654	273358	910146555	113	228	1054615	111225041	327177020	281014992	7945096
1495834200341908674	splash2x.water_nsquared	1	1000	34	.9	.744	.725	500660788	76505	24087	325166862	269419	912527924	112	224	1036671	112189559	324402645	278531626	7819198
1495834200851216413	splash2x.water_nsquared	1	1000	34	.9	.741	.721	500681704	77479	23713	322265007	265907	914638254	114	226	1013543	112878952	322099875	276150758	7713416
1495834201360379382	splash2x.water_nsquared	1	1000	34	.9	.740	.720	500657725	76212	23806	321179229	262299	919912622	112	224	1027479	113450502	319264687	274011361	7596908
1495834201869610163	splash2x.water_nsquared	1	1000	34	.9	.737	.718	500688486	78024	24720	319125696	259783	921816417	114	228	988393	114108789	317121752	271941964	7505685
1495834202378792881	splash2x.water_nsquared	1	1000	34	.9	.736	.716	500655920	75063	22282	316879038	256215	921697550	112	224	844502	116570654	315513175	270154797	7415517
1495834202888011996	splash2x.water_nsquared	1	1000	34	.9	.734	.714	500656305	77448	23745	315288860	253844	925874821	113	226	849701	117659406	312849628	268258198	7291021
1495834203397170256	splash2x.water_nsquared	1	1000	34	.9	.733	.714	500658656	87190	23615	312311557	249075	927632183	112	234	1469287	104584544	305233825	268488031	8394163
1495834203906445557	splash2x.water_nsquared	1	1000	34	.9	.748	.728	500688035	80484	23767	307766577	265148	852018581	118	228	1380187	104444894	337783235	292342617	8546873
1495834204415562943	splash2x.water_nsquared	1	1000	34	.9	.762	.742	500623909	77397	23863	335512493	285307	890870050	113	220	1386302	104602694	337941778	292561662	8549003
1495834204924795390	splash2x.water_nsquared	1	1000	34	.9	.761	.741	500609374	77397	23740	335002272	285451	889878904	113	226	1359485	104583361	338395644	292605865	8568736
1495834205433874296	splash2x.water_nsquared	1	1000	34	.9	.761	.741	500621364	74709	23505	335373298	285850	891185159	112	228	1375457	104511296	338112470	292516101	8562465
1495834205943017848	splash2x.water_nsquared	1	1000	34	.9	.760	.741	500652731	77462	23742	332691090	284293	884014491	116	228	1389421	104474988	337709360	292462282	8553366
1495834206452186733	splash2x.water_nsquared	1	1000	34	.9	.758	.738	500611678	75352	23655	329545246	281273	875453316	112	224	1371491	104421661	338136220	292415698	8560657
1495834206961422306	splash2x.water_nsquared	1	1000	34	.9	.757	.738	500610508	77524	24301	328365332	280440	871986024	113	226	1384285	104505378	338020080	292654703	8552239
1495834207470660732	splash2x.water_nsquared	1	1000	34	.9	.756	.737	500649139	75593	23409	326624600	279515	867036361	112	224	1383951	104320177	338024715	292407455	8558764
1495834207979884472	splash2x.water_nsquared	1	1000	35	.9	.755	.736	500600616	77126	24842	323623104	277075	858826804	113	228	1385659	104312260	337926526	292368504	8554608
1495834208488972982	splash2x.water_nsquared	1	1000	34	.9	.756	.736	500637566	78358	25065	327961198	281423	869593957	114	224	1356978	104474539	338488828	292584217	8574726
1495834208998111096	splash2x.water_nsquared	1	1000	35	.9	.758	.738	500618799	78834	23824	328094188	279846	871683273	112	226	1314084	104605727	338204079	291371193	8545314
1495834209507349585	splash2x.water_nsquared	1	1000	35	.9	.757	.737	500659494	74412	24133	324486526	275502	873300559	112	224	1334170	105488625	333756664	288262183	8358138
1495834210016601450	splash2x.water_nsquared	1	1000	34	.9	.753	.734	500629962	80665	23693	323350586	272532	880448656	112	228	1373923	106118735	329166038	285315357	8186284
1495834210525766272	splash2x.water_nsquared	1	1000	35	.9	.752	.733	500615136	82048	24823	322923418	270121	889784505	113	224	1323248	107914841	326733321	283472793	8061075
1495834211034931991	splash2x.water_nsquared	1	1000	34	.9	.751	.731	500612316	79504	24265	320609220	266278	893924585	112	224	1272349	110648729	320445863	278493081	7775330
1495834211544050730	splash2x.water_nsquared	1	1000	34	.9	.749	.730	500629864	81258	24441	318123327	262080	897132099	113	228	1279306	111743803	317178367	276165758	7631516
1495834212053287344	splash2x.water_nsquared	1	1000	34	.9	.747	.727	500646333	80315	24179	316052230	258368	899745833	112	224	1326393	112569452	313778181	274093806	7477442
1495834212562464583	splash2x.water_nsquared	1	1000	35	.9	.745	.725	500619486	83005	25132	314076194	256753	900508924	114	226	1348458	112619973	311187337	271980907	7382349
1495834213071754593	splash2x.water_nsquared	1	1000	35	.9	.743	.723	500613881	81113	24207	312249779	253613	901190261	112	224	1369899	112622746	308981340	270199276	7290387
1495834213580975729	splash2x.water_nsquared	1	1000	35	.9	.741	.722	500693118	81896	24929	310818807	250882	906973511	114	228	1209299	114262228	308306756	268210295	7235802
1495834214090275322	splash2x.water_nsquared	1	1000	35	.9	.745	.725	500618203	88260	24357	308024675	246495	908632877	112	228	1702959	98996677	310366609	274130433	8971925
1495834214599447103	splash2x.water_nsquared	1	1000	34	.9	.735	.716	500617234	82497	24418	299696098	262566	834416809	117	226	1397693	104495682	337592100	292657027	8552234
1495834215108708029	splash2x.water_nsquared	1	1000	34	.9	.747	.728	500632550	76052	23783	335707590	284896	891951248	112	224	1367538	104530238	338520246	292728514	8580917
1495834215617859040	splash2x.water_nsquared	1	1000	35	.9	.762	.742	500616556	76664	24774	335209043	285720	890513799	113	228	1386237	104538863	337763551	292509345	8560871
1495834216127116195	splash2x.water_nsquared	1	1000	35	.9	.761	.741	500615635	76561	23986	335740889	285771	891576765	113	224	1358421	104564560	338220129	292434160	8577539
1495834216636304372	splash2x.water_nsquared	1	1000	35	.9	.761	.741	500684954	78334	24851	333220135	284743	884995313	113	226	1385977	104475174	337718479	292374285	8561497
1495834217145560340	splash2x.water_nsquared	1	1000	35	.9	.760	.740	500615842	75182	23916	329870022	281660	876011854	112	224	1384340	104574894	337606140	292521146	8553462
1495834217654675018	splash2x.water_nsquared	1	1000	35	.9	.758	.739	500650444	76663	24277	328198999	280455	871256546	114	228	1379608	104504964	338052947	292506357	8565669
1495834218163840819	splash2x.water_nsquared	1	1000	35	.9	.757	.738	500611453	75126	23692	326752358	279783	867096969	112	224	1400160	104519655	337440164	292400416	8544300
1495834218673043142	splash2x.water_nsquared	1	1000	35	.9	.756	.737	500617017	77341	24340	323992104	277782	858996700	113	226	1364963	104602886	338183019	292554868	8570089
1495834219182258485	splash2x.water_nsquared	1	1000	34	.9	.755	.736	500611798	76462	24034	327903167	279855	869472811	112	224	1346548	104658629	338440233	292424713	8573775
1495834219691517828	splash2x.water_nsquared	1	1000	35	.9	.758	.739	500617473	77079	23824	327938179	281041	869515011	113	228	1296143	105407410	336920431	290528826	8497248
1495834220200684151	splash2x.water_nsquared	1	1000	35	.9	.757	.738	500658274	79452	23672	327817444	279621	871170161	112	220	1318212	106179547	332277121	287205208	8304471
1495834220709885911	splash2x.water_nsquared	1	1000	34	.9	.755	.736	500679876	81602	24144	324789176	275779	873312986	114	226	1354357	107066071	328187137	284677584	8143999
1495834221219235734	splash2x.water_nsquared	1	1000	34	.9	.753	.733	500658949	80876	23826	323301213	272083	880255102	112	226	1362919	107990878	325418717	282503196	8009344
1495834221728460056	splash2x.water_nsquared	1	1000	35	.9	.752	.732	500658570	80813	24847	322528455	269521	888319067	114	226	1365532	108658799	322223759	279991820	7874486
1495834222237622254	splash2x.water_nsquared	1	1000	34	.9	.751	.732	500653328	80026	24193	320739979	266465	893666740	112	224	1311793	109787395	319805792	277811733	7766596
1495834222747000285	splash2x.water_nsquared	1	1000	35	.9	.749	.729	500649955	80638	24296	317921910	262392	896052573	113	226	1226621	111913119	317307301	275763168	7646106
1495834223256202753	splash2x.water_nsquared	1	1000	35	.9	.747	.727	500648086	79977	24470	316599872	258684	899528947	112	224	1229922	112985498	314261021	273460951	7509718
1495834223765496075	splash2x.water_nsquared	1	1000	34	.9	.746	.727	500691122	80741	24565	314568706	256870	900309842	113	228	1305793	113728008	310423109	271446280	7353903
1495834224274667273	splash2x.water_nsquared	1	1000	34	.9	.745	.725	500650911	78935	24224	312722420	254163	901773124	113	224	1356399	114048737	307510365	269653696	7223274
1495834224783877492	splash2x.water_nsquared	1	1000	35	.9	.743	.724	500679349	81577	24782	311332688	250925	909195498	113	234	1644884	105086079	288248399	255179396	7891553
1495834225293016877	splash2x.water_nsquared	1	1000	34	.9	.733	.714	500716085	86462	24317	307726625	245752	907850302	110	226	1395261	104168212	337747656	292431637	8557388
1495834225802352241	splash2x.water_nsquared	1	1000	34	.9	.753	.733	500655928	78923	24292	297119990	259058	835337439	122	226	1398417	104122935	337933010	292482331	8572459
1495834226311710292	splash2x.water_nsquared	1	1000	34	.9	.756	.737	500689058	74056	23446	336040722	285675	892109888	112	224	1365148	104555810	338499137	292899708	8587414
1495834226820893802	splash2x.water_nsquared	1	1000	34	.9	.762	.742	500623763	75656	23841	335154769	285585	889919942	113	226	1373022	104366675	338049303	292524410	8582265
1495834227330012542	splash2x.water_nsquared	1	1000	34	.9	.762	.742	500623894	75596	24040	335410976	285839	890666897	112	224	1381795	104340900	337939342	292564072	8576230
1495834227839223989	splash2x.water_nsquared	1	1000	34	.9	.761	.741	500621486	75322	23961	333689234	284727	886018468	113	228	1386720	104363352	337543274	292357333	8564995
1495834228348381499	splash2x.water_nsquared	1	1000	34	.9	.759	.740	500634417	75358	23616	329990560	282485	875886003	112	224	1381143	104450111	338268982	292886175	8577702
1495834228857643655	splash2x.water_nsquared	1	1000	34	.9	.758	.738	500682444	77234	24483	328358899	280679	871087366	113	228	1393069	104442640	337695254	292543793	8566703
1495834229366858936	splash2x.water_nsquared	1	1000	34	.9	.758	.738	500620365	75870	24565	327232044	280475	867718468	112	224	1380784	104376472	337932088	292482041	8572488
1495834229876167363	splash2x.water_nsquared	1	1000	34	.9	.756	.737	500622840	77537	24685	323889807	277802	858617067	114	226	1368807	104557409	338256374	292727919	8579056
