#Timestamp	Benchmark	Run(#)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL	INST_RETIRED	EXCEPTION_TAKEN	EXCEPTION_RETURN	BRANCH_MISPRED	BRANCH_PRED	DATA_MEM_ACCESS	L1I_CACHE_ACCESS	L2D_CACHE_ACCESS
1496391040435555558	parsec.streamcluster	2	1800	47	1.2	2.206	2.653	1802507615	136047	57756	514166947	2199742	1191840116	861	1106	1792943	59373985	515321970	331370953	58338854
1496391040944935213	parsec.streamcluster	2	1800	47	1.2	2.206	2.654	1802634402	132798	56315	514266400	2193414	1192069606	874	1114	1795553	59152686	515272858	331652357	58390906
1496391041709537998	splash2x.barnes	2	1800	46	1.2	2.055	2.471	994659532	10214547	2967263	212173143	3408152	416797566	48889	87618	5825255	83492092	209594234	251191006	16773645
1496391042219730195	splash2x.barnes	2	1800	45	1.1	1.100	1.318	992912734	10255812	3028726	211242502	3458816	416553120	49558	86238	5770014	87829979	215078007	253234214	16551779
1496391042730028474	splash2x.barnes	2	1800	44	1.1	1.238	1.482	1043937629	10100910	3016249	219170740	3508607	445673752	48667	50242	4001907	83093074	221316791	233731381	17833868
1496391043239650962	splash2x.barnes	2	1800	43	1.1	1.270	1.522	1580646552	1400505	759366	227412901	3409220	559929731	10675	4472	4729734	100604982	468399935	354029144	27624943
1496391043748789556	splash2x.barnes	2	1800	44	1.2	1.657	1.990	1802472525	104053	50048	625427834	9005468	1304656656	227	458	3930818	107589915	629039046	439169853	28554849
1496391044257980233	splash2x.barnes	2	1800	45	1.2	2.342	2.822	1802604024	105758	57169	627372927	7839482	1308029157	232	454	3873973	107723503	630096687	439454142	28824838
1496391044767208951	splash2x.barnes	2	1800	45	1.2	2.354	2.836	1802453653	100019	61323	627627087	7705388	1308009341	227	464	3833646	107736434	629912343	438782713	28654988
1496391045276358274	splash2x.barnes	2	1800	45	1.2	2.356	2.836	1802768590	103003	55907	627518406	7821800	1309077884	229	458	3795926	107638283	629525486	437886040	29379731
1496391045785613097	splash2x.barnes	2	1800	45	1.2	2.354	2.837	1802453772	101925	60942	627222475	8108479	1310179965	226	454	3806939	107601120	628915777	437295190	28689998
1496391046294743273	splash2x.barnes	2	1800	46	1.2	2.357	2.839	1802435412	103960	80521	625739018	8724706	1308276400	228	454	4103910	107390390	627056305	439689448	25770217
1496391046803859054	splash2x.barnes	2	1800	46	1.2	2.350	2.832	1799262477	101109	78371	624813759	9476287	1304306334	227	456	4015660	104630880	608625142	427929654	25330758
1496391047313240043	splash2x.barnes	2	1800	46	1.2	2.271	2.734	1638713801	273321	132462	491637590	7224435	1064973180	1489	3032	3337697	104356865	433682246	314636527	21364731
1496391047822476137	splash2x.barnes	2	1800	46	1.2	2.279	2.743	1789071453	167777	72117	566630718	5743441	1194890622	562	458	3942253	107439521	628168303	439001925	28810740
1496391048331962917	splash2x.barnes	2	1800	46	1.2	2.091	2.516	1802440765	106336	44500	628615713	6305161	1310334045	230	454	3881464	107392557	627992716	438520457	29862665
1496391048841201052	splash2x.barnes	2	1800	46	1.2	2.356	2.838	1802541762	101014	44165	628763583	6514912	1310066914	227	468	3839768	107422823	628172742	437737769	29281204
1496391049350385104	splash2x.barnes	2	1800	46	1.2	2.359	2.842	1802414672	105186	48353	628507336	6465871	1310657661	228	452	3822494	107386684	627860938	437109049	30554211
1496391049859616947	splash2x.barnes	2	1800	46	1.2	2.359	2.842	1802425612	102420	49683	628633623	6141134	1312396036	222	458	3810440	107359425	627625208	436421580	29799169
1496391050368745083	splash2x.barnes	2	1800	46	1.2	2.360	2.843	1802419365	102175	59086	628273914	6031531	1313365429	225	454	4131578	107618957	628376627	440868248	25607459
1496391050877897884	splash2x.barnes	2	1800	46	1.2	2.351	2.833	1802445850	100299	56516	629252142	5944562	1312618765	222	454	4166883	107393397	627772149	440893973	25171305
1496391051387084561	splash2x.barnes	2	1800	47	1.2	2.343	2.822	1511228317	93442	49424	506512854	5029140	1057142138	195	2754	3027824	96481576	383710569	279964628	19536166
1496391051896511071	splash2x.barnes	2	1800	46	1.2	1.827	2.194	1768758506	317602	138656	483935039	5037523	1060897593	1469	458	3983632	107629195	629282302	439632463	28110565
1496391052405795873	splash2x.barnes	2	1800	46	1.2	2.346	2.826	1802624475	106147	57039	629179020	6236338	1312257196	226	458	3883508	107584043	629503930	438957454	29273806
1496391052914949404	splash2x.barnes	2	1800	46	1.2	2.358	2.841	1802433233	103562	48286	629216534	6694701	1310288569	224	464	3829174	107559893	629240119	437872272	29973523
1496391053424216935	splash2x.barnes	2	1800	46	1.2	2.361	2.844	1802440555	100993	51850	629408763	6444939	1313021537	225	454	3845810	107551977	628962515	437830695	29752450
1496391053933344695	splash2x.barnes	2	1800	47	1.2	2.361	2.844	1802434547	97005	47661	629055293	6482163	1313730531	223	454	3769656	107614432	629396872	437036632	29961800
1496391054442477705	splash2x.barnes	2	1800	47	1.2	2.360	2.843	1802446330	101321	55813	629123178	6111202	1315569884	225	454	4085911	107782928	629444588	440682966	26019368
1496391054951680944	splash2x.barnes	2	1800	47	1.2	2.347	2.827	1802594204	102722	58504	629356690	5922049	1313322028	223	458	4175755	107745712	629573970	441770126	24992850
1496391055460871475	splash2x.barnes	2	1800	47	1.2	2.321	2.797	1628653535	104551	55342	594932701	5863190	1241398299	223	2892	3089850	96153852	385820055	282679002	19730678
1496391055970145860	splash2x.barnes	2	1800	46	1.2	1.965	2.361	1683314432	339369	133779	419125182	4327789	926666824	1462	460	4058390	107672254	629145723	440263667	27112361
1496391056479387245	splash2x.barnes	2	1800	47	1.2	1.980	2.382	1802490142	105430	47265	629805726	6291056	1314045344	229	454	3920502	107570634	629133676	438560777	29362861
1496391056988566338	splash2x.barnes	2	1800	47	1.2	2.354	2.836	1802629552	99242	51713	629684035	6704246	1311742204	227	464	3878417	107653096	629658308	438629978	29490140
1496391057497910682	splash2x.barnes	2	1800	47	1.2	2.360	2.843	1802492435	102739	48789	630036791	6557300	1314174087	228	450	3863552	107563790	629262348	437937087	29859075
1496391058007152067	splash2x.barnes	2	1800	47	1.2	2.361	2.842	1802440675	100457	49258	629664042	6529119	1314114847	227	456	3843764	107616928	629223146	437148766	29600512
1496391058516438743	splash2x.barnes	2	1800	47	1.2	2.361	2.845	1802595069	104354	53985	629545605	6231030	1316651194	229	452	4013075	107621474	628785775	438986444	27198775
1496391059025621316	splash2x.barnes	2	1800	47	1.2	2.355	2.835	1802677155	102019	62462	630028500	5865623	1316111600	229	458	4227322	107642544	628536895	441464528	24653520
1496391059534723743	splash2x.barnes	2	1800	47	1.2	2.344	2.821	1512034198	104986	54131	629703833	6302545	1312261789	229	3289	2643684	69195618	379075776	273325444	17323913
1496391060044540940	splash2x.fmm	2	1800	46	1.1	1.796	2.157	789595901	2155594	646773	197302621	2345176	415595121	9832	71049	4774457	70586898	176044725	207497569	13756721
1496391060554755157	splash2x.fmm	2	1800	45	1.1	1.096	1.312	993917899	10442355	3082374	205542429	3498747	398274947	50149	87680	5783942	84135814	209841960	250087921	16728131
1496391061064923145	splash2x.fmm	2	1800	44	1.1	1.235	1.479	993217611	10248445	3016700	212028780	3452106	419833341	49378	85006	5740551	89380774	216653309	253225440	16426195
1496391061574495342	splash2x.fmm	2	1800	44	1.1	1.254	1.503	978370976	8367804	2492499	198041495	2985187	413025945	40266	20694	1495341	53212178	132769420	125040549	6521526
1496391062084343497	splash2x.fmm	2	1800	44	1.1	1.176	1.409	1199965388	1895731	1291810	151081103	2040280	340602370	18024	126638	3025417	80937013	258950023	256924147	19680080
1496391062593940840	splash2x.fmm	2	1800	43	1.1	1.429	1.714	1157977510	5141717	3739102	236726995	6178715	398666645	55266	15351	5244242	61457379	163859207	218537915	17885611
1496391063103291058	splash2x.fmm	2	1800	43	1.1	1.206	1.444	1589235897	127003	39108	224433520	7515441	834710321	212	473	963542	63720027	330914426	382576256	13239967
1496391063612576443	splash2x.fmm	2	1800	44	1.2	2.083	2.505	1802698722	126222	44907	335802345	10410634	1481315353	229	454	908078	66592262	344911915	400452719	13615401
1496391064121766349	splash2x.fmm	2	1800	45	1.2	2.147	2.583	1802676455	125784	45312	345119574	9663291	1524302595	229	458	921613	66454291	344452195	400628923	13612504
1496391064631174692	splash2x.fmm	2	1800	45	1.2	2.171	2.611	1792408616	126916	45150	403928498	6362734	1798896166	230	753	3284804	105647680	362135550	445321829	19790416
1496391065140368827	splash2x.fmm	2	1800	45	1.2	1.969	2.368	1780476225	172897	60866	294380744	5511903	1122740890	446	492	1332741	63887812	322544989	355507077	14075943
1496391065649537400	splash2x.fmm	2	1800	45	1.2	1.984	2.385	1802655120	129878	47639	331638379	10912137	1462681745	228	444	901810	66227491	343391747	398732676	13481409
1496391066158690931	splash2x.fmm	2	1800	45	1.2	2.135	2.568	1802587442	124889	45499	348721111	9147079	1539911165	225	448	915920	66829545	345926875	401968047	13575652
1496391066667906357	splash2x.fmm	2	1800	46	1.2	2.234	2.690	1801979298	123548	44753	365379546	8757086	1620321447	227	477	762861	94278472	398985976	464297287	16245373
1496391067177199659	splash2x.fmm	2	1800	45	1.2	2.092	2.519	1793178506	128117	58441	333018125	3933692	1362386951	357	540	3861938	76638656	296637314	351266765	17926996
1496391067686464231	splash2x.fmm	2	1800	46	1.2	2.035	2.446	1802443547	138524	46825	332917871	10433302	1412542667	257	454	925144	64245854	335061994	389206470	13259358
1496391068195642596	splash2x.fmm	2	1800	46	1.2	2.138	2.571	1802383895	128762	45450	341396317	9967756	1506180465	226	458	914111	65799927	341675866	396603690	13297265
1496391068704940856	splash2x.fmm	2	1800	46	1.2	2.133	2.566	1799852362	127668	46413	339450826	10264384	1499211849	228	463	861600	87592872	423001494	495243571	15785077
1496391069214326428	splash2x.fmm	2	1800	46	1.2	2.165	2.605	1794241492	111401	48859	372423667	2594746	1605168397	256	578	3708990	83860912	273609793	320670338	18467551
1496391069723590125	splash2x.fmm	2	1800	46	1.2	2.064	2.482	1802430486	153347	52072	321493858	10067988	1299370620	328	454	936804	64122132	334535149	388471837	13221336
1496391070232848531	splash2x.fmm	2	1800	46	1.2	2.102	2.528	1802381890	124257	44572	341131641	10015250	1506386647	227	452	870796	79309672	400518342	468647012	14920261
1496391070742049875	splash2x.fmm	2	1800	46	1.2	2.143	2.578	1798342333	125190	46738	343084945	9758529	1513841261	228	602	3657633	93833121	303086363	354969582	19463487
1496391071251290885	splash2x.fmm	2	1800	46	1.2	2.271	2.734	1801998179	158006	56937	283790288	9040436	1080626412	336	454	950503	63129596	330387082	383738129	13070928
1496391071760491374	splash2x.fmm	2	1800	46	1.2	1.914	2.300	1802419902	113298	45761	335509374	10746714	1481717520	229	458	941293	66119266	343017329	398556532	13356538
1496391072269641488	splash2x.fmm	2	1800	46	1.2	2.120	2.549	1802646175	130948	48017	342884849	9796698	1512477665	232	454	918632	70787682	363410021	423983989	14098597
1496391072778752499	splash2x.fmm	2	1800	46	1.2	2.144	2.579	1646505818	120752	44990	424018902	5320223	1892811787	227	3353	942918	85890633	303619183	344150016	14249141
1496391073543299034	splash2x.radiosity	2	1800	45	1.1	1.820	2.188	859693929	10505868	3093852	205330039	3511682	396170715	50293	61902	4199296	62398149	155494393	182881241	12063853
1496391074053495417	splash2x.radiosity	2	1800	44	1.1	1.049	1.256	994114538	10275482	3016730	211874215	3447326	418374562	49303	87387	5799194	83763352	209657041	250641608	16729477
1496391074563733634	splash2x.radiosity	2	1800	44	1.1	1.236	1.480	1002503836	9709936	2991869	218078005	3547105	426323865	49616	85534	5770871	89170417	216658279	254042951	16458854
1496391075073967789	splash2x.radiosity	2	1800	44	1.1	1.239	1.486	943879879	3786482	2380176	199679026	3387623	374325870	43355	86275	2962737	68839204	202664478	201842685	15895618
1496391075583998423	splash2x.radiosity	2	1800	43	1.1	1.173	1.405	917967030	4194277	2504482	218106044	3450376	372311363	51579	96916	2413421	66543354	211784283	194298637	12832081
1496391076093901765	splash2x.radiosity	2	1800	43	1.1	1.173	1.405	909511894	3223205	1465518	176685080	1616994	302966728	44638	120088	2331305	70686454	230044004	193784279	14385750
1496391076604201065	splash2x.radiosity	2	1800	43	1.1	1.185	1.421	1051510905	1272139	528512	265908337	1053123	700346800	17287	34089	641341	23421423	87815892	58895358	24636584
1496391077113327430	splash2x.radiosity	2	1800	43	1.1	1.161	1.390	1790999888	212156	142803	672771219	1894390	2095238941	374	6474	13580088	300838265	636914657	777971194	8493933
1496391077622500836	splash2x.radiosity	2	1800	45	1.2	2.452	2.954	1802452839	208170	132194	675633696	1864275	2094652000	335	565	17267682	343845743	660143262	885736401	9055865
1496391078131591200	splash2x.radiosity	2	1800	45	1.2	2.507	3.021	1802419153	234314	94331	687591859	1742462	2040838073	554	678	14025699	330484234	684650437	843930699	4652986
1496391078640531815	splash2x.radiosity	2	1800	46	1.2	2.459	2.963	1802671874	252276	149277	674832612	1523607	1988788977	708	821	14910004	319927685	680305376	831051116	5346718
1496391079149598992	splash2x.radiosity	2	1800	46	1.2	2.462	2.966	1802414374	241901	110291	686836975	1764648	1998745053	661	860	15549809	317342784	677551433	826992725	6655300
1496391079658570044	splash2x.radiosity	2	1800	46	1.2	2.465	2.971	1802410408	227356	84067	687321898	1694220	2040483342	533	863	13861129	317854704	692821136	814740019	4485598
1496391080167555179	splash2x.radiosity	2	1800	46	1.2	2.464	2.969	1802419193	229182	85940	684119878	1720510	2051860225	591	754	14043928	325211930	676340055	823841495	6978541
1496391080676561398	splash2x.radiosity	2	1800	47	1.2	2.472	2.980	1802538638	238687	95841	674956691	1559567	1992135259	827	894	13825894	314006811	677137537	803683661	5499219
1496391081185562054	splash2x.radiosity	2	1800	47	1.2	2.452	2.954	1802415459	266063	93955	677931823	1546607	1929171797	1078	1272	12530614	298071607	679198633	766938543	5094632
1496391081694627439	splash2x.radiosity	2	1800	47	1.2	2.425	2.921	1802433867	245228	92311	670546243	1685517	1939477475	816	1104	15267580	303882219	672286567	801761750	6444685
1496391082203601908	splash2x.radiosity	2	1800	47	1.2	2.452	2.954	1802546027	262944	97862	685920843	1546070	1943922043	1120	1179	14031121	298324442	682720487	777532448	6316394
1496391082712643314	splash2x.radiosity	2	1800	47	1.2	2.447	2.948	1802518498	254959	99488	687174547	1523195	1974304903	894	1272	14237477	297401603	682242640	778295515	6330826
1496391083221687116	splash2x.radiosity	2	1800	47	1.2	2.464	2.969	1802447634	242981	101733	685834096	1494142	2032090758	774	949	13652693	317371447	690710446	804794769	6371085
1496391083730719356	splash2x.radiosity	2	1800	47	1.2	2.459	2.963	1802499476	245195	82105	675303203	1252456	1964104121	1037	1225	13543283	302936284	678541082	780055348	5734223
1496391084239773741	splash2x.radiosity	2	1800	47	1.2	2.441	2.941	1802464150	249087	79775	677345789	1120834	1987397284	1096	1330	13250102	300746777	670696460	768301345	5240618
1496391084748922876	splash2x.radiosity	2	1800	47	1.2	2.418	2.914	1802188179	255070	89520	700614309	1568380	1896300474	1086	1210	12089001	299441246	692587870	762246424	4833916
1496391085258161365	splash2x.radiosity	2	1800	47	1.2	2.441	2.940	1802411106	240470	91799	708694002	1700376	1880499290	888	1249	13220335	271973021	707242338	752505453	4739699
1496391085767206355	splash2x.radiosity	2	1800	48	1.2	2.417	2.912	1802303641	242613	94691	706767513	1621240	1935287694	926	1262	12685656	292092772	707095741	766354180	5558368
1496391086276306177	splash2x.radiosity	2	1800	48	1.2	2.440	2.941	1802389534	246526	97705	697882205	1830640	1931067063	1048	1358	12771397	289103668	702658414	760055894	5435708
1496391086785259501	splash2x.radiosity	2	1800	48	1.2	2.431	2.929	1802262842	278064	112035	690291086	1775802	1933030971	1336	1479	12772503	287784546	691201271	756742251	4796924
1496391087294294323	splash2x.radiosity	2	1800	48	1.2	2.421	2.917	1802277241	266979	103151	689812110	1809659	1931092563	1131	1469	13958371	296393550	687418635	776412622	6180311
1496391087803276563	splash2x.radiosity	2	1800	48	1.2	2.446	2.947	1802288705	276717	106363	685943498	1762836	1970272127	1262	1289	14503412	301954107	686535835	788923603	6689910
1496391088312384385	splash2x.radiosity	2	1800	48	1.2	2.445	2.946	1802521635	281638	103590	660389090	1494965	1974870801	1332	1428	13777666	310739526	667897479	782729039	5575437
1496391088821475209	splash2x.radiosity	2	1800	48	1.2	2.429	2.926	1802371800	316134	103803	680216686	1095399	1935675162	1811	2113	11120492	289797859	677035075	728581334	5262088
1496391089330415239	splash2x.radiosity	2	1800	48	1.2	2.414	2.908	1802293709	305471	116410	668919168	2083428	1815848405	1510	1840	13536566	279296410	675106425	746342837	6263145
1496391089839515917	splash2x.radiosity	2	1800	48	1.2	2.401	2.893	1802638428	369437	124053	658055843	1941728	1831819681	2128	2007	12515958	273023302	653803467	716870707	8240305
1496391090348600698	splash2x.radiosity	2	1800	48	1.2	2.377	2.863	1802197113	366991	127181	634305827	2363478	1736670404	1801	2242	12344582	271144879	657863192	716586562	7956230
1496391090857612000	splash2x.radiosity	2	1800	48	1.2	2.333	2.811	1802024311	402914	131603	518721007	3334238	1398046042	1636	1872	11137241	235888167	579152111	622159833	14016159
1496391091366770426	splash2x.radiosity	2	1800	47	1.2	2.024	2.434	1673038401	228820	79409	263104087	3964673	674310168	1151	1361	4670399	118526614	346170323	294198997	28901969
1496391091875877249	splash2x.radiosity	2	1800	46	1.2	1.518	1.821	943644619	63496	26683	237562426	1411284	719205737	129	835	2266793	219820899	230344893	75799943	25182902
1496391092385093322	splash2x.radiosity	2	1800	45	1.1	1.106	1.324	903137111	168772	46960	217904647	1452726	606127241	148	266	2062920	227810932	227004804	60655764	28180035
1496391092894966206	splash2x.raytrace	2	1800	44	1.1	1.138	1.363	655652470	5556800	1627100	144696750	2090861	294962607	26093	12264	1555771	66429364	150035699	143427803	4956032
1496391093405199485	splash2x.raytrace	2	1800	44	1.1	.996	1.194	994772526	10359912	3022941	208540747	3439779	406450099	49653	87948	5823968	80999192	205911897	248881973	16909450
1496391093915363827	splash2x.raytrace	2	1800	43	1.2	1.235	1.482	993219136	10146320	2971124	214098303	3397385	426237138	48897	86573	5785910	85494613	211966409	251910670	16693541
1496391094425075962	splash2x.raytrace	2	1800	43	1.1	1.241	1.488	1112034206	6746799	1572395	317320540	2761035	808889064	24689	73778	5729908	103716998	232381546	269826978	15507793
1496391094934184534	splash2x.raytrace	2	1800	45	1.2	1.662	1.996	1752595395	226435	63108	509181729	3041051	1226143264	560	2044	1358895	173661446	483033876	377982515	147073519
1496391095443291336	splash2x.raytrace	2	1800	45	1.2	2.583	3.114	1802341600	201414	52037	512827700	3094237	1241867095	376	640	925777	174095473	510696868	391739451	166205736
1496391095952402805	splash2x.raytrace	2	1800	46	1.2	2.587	3.120	1802574958	210644	61006	511224945	2964583	1223112406	515	686	748664	173576848	514722373	392532462	165374815
1496391096461621544	splash2x.raytrace	2	1800	46	1.2	2.591	3.124	1802324417	214124	62229	511193786	2959739	1207743853	524	771	1016566	168053236	512466514	395247746	168345148
1496391096970730783	splash2x.raytrace	2	1800	47	1.2	2.598	3.133	1802547264	205141	60609	508692483	2917385	1219613849	520	685	759560	170901549	511090856	392637737	168811234
1496391097480068710	splash2x.raytrace	2	1800	47	1.2	2.599	3.133	1802340659	207624	61703	512906677	2950551	1229359506	529	806	733944	171609820	515398193	395045306	166958395
1496391097989247491	splash2x.raytrace	2	1800	47	1.2	2.601	3.136	1802494501	206175	60527	507351751	2924439	1211415540	450	701	795019	172998437	512912891	393225780	167170442
1496391098498403439	splash2x.raytrace	2	1800	47	1.2	2.599	3.134	1802492119	192705	57178	505773891	2848425	1204692994	391	734	896500	169469619	510715582	393427191	169140811
1496391099007565845	splash2x.raytrace	2	1800	48	1.2	2.594	3.128	1802459964	202368	58605	508019654	2885426	1214605982	451	686	822938	172239577	510178724	392719808	169262363
1496391099516749855	splash2x.raytrace	2	1800	48	1.2	2.614	3.152	1802504467	210936	62152	510985421	2898419	1218120926	563	738	848414	172407898	515284712	396075171	170769070
1496391100025868386	splash2x.raytrace	2	1800	48	1.2	2.608	3.145	1802473022	215246	64548	507393416	2881471	1203257128	539	691	781295	172071893	516491869	396615103	168002481
1496391100535096938	splash2x.raytrace	2	1800	48	1.2	2.593	3.127	1802507717	185363	56007	504766660	2814811	1195597987	359	570	723623	169098224	510323635	390595194	169803284
1496391101044244823	splash2x.raytrace	2	1800	48	1.2	2.605	3.141	1802713011	178754	54169	509885619	2822468	1200252523	326	562	714371	168543392	514706401	393111466	171781450
1496391101553402791	splash2x.raytrace	2	1800	48	1.2	2.598	3.132	1802648735	183052	59517	515999311	2859578	1211919700	427	648	880554	170122694	519246597	398353291	172356759
1496391102062589593	splash2x.raytrace	2	1800	48	1.2	2.616	3.154	1802539409	199938	59896	515334934	2843020	1204829000	427	666	998750	169008570	518913391	398943211	172761928
1496391102571748645	splash2x.raytrace	2	1800	48	1.2	2.620	3.159	1802670283	202601	60058	508646447	2831951	1198421270	425	667	906049	169077035	518541293	398949622	170623831
1496391103080966426	splash2x.raytrace	2	1800	48	1.2	2.609	3.146	1802431732	198637	59509	504045895	2763178	1201459235	497	662	764426	169411403	511960023	394285453	168964877
1496391103590132124	splash2x.raytrace	2	1800	48	1.2	2.590	3.122	1802668518	191085	57985	509734507	2818540	1206677999	364	601	688028	170335671	514987680	395307450	171055282
1496391104099243425	splash2x.raytrace	2	1800	49	1.2	2.612	3.150	1802561480	196731	59566	512086644	2832097	1207078379	433	586	754508	169377404	517369628	397362536	171809056
1496391104608456185	splash2x.raytrace	2	1800	49	1.2	2.616	3.155	1802436920	198858	58519	520336271	2872051	1211414901	385	604	990241	168587108	519963424	398718099	172911326
1496391105117644487	splash2x.raytrace	2	1800	49	1.2	2.627	3.168	1802463889	199728	58163	513765597	2838507	1196464679	418	613	1009923	167752485	520283929	399834064	172439733
1496391105626821602	splash2x.raytrace	2	1800	49	1.2	2.622	3.163	1802436919	200418	60072	514367517	2842614	1196672080	431	679	922403	167547088	520462874	400316522	172260667
1496391106136037903	splash2x.raytrace	2	1800	49	1.2	2.614	3.152	1802446683	188854	56704	495195196	2746875	1191378884	413	617	672666	170247052	509978263	392154989	168199283
1496391106645304684	splash2x.raytrace	2	1800	49	1.2	2.600	3.135	1802429516	201032	60168	508470528	2848652	1200657021	450	627	732060	168261660	511051057	392143951	169835321
1496391107154776548	splash2x.raytrace	2	1800	49	1.2	2.586	3.117	1802697185	200621	60373	516725075	2897639	1216040468	440	628	833276	170948967	520527422	398830127	172816215
1496391107664003766	splash2x.raytrace	2	1800	49	1.2	2.623	3.163	1802480902	193167	56947	518153833	2890256	1209694531	350	610	973120	169335385	521294950	400244407	173673893
1496391108173228464	splash2x.raytrace	2	1800	49	1.2	2.625	3.167	1802424611	201682	59569	515210987	2884306	1202034324	445	597	930776	168955020	520780207	399465928	172778938
1496391108682403724	splash2x.raytrace	2	1800	49	1.2	2.622	3.162	1802438397	206373	59321	513448353	2828497	1207922046	491	746	857161	168109221	518142086	398242396	169947276
1496391109191616401	splash2x.raytrace	2	1800	49	1.2	2.615	3.154	1802435352	207133	62296	515380739	2925231	1221236778	497	798	806548	170113298	517391481	397650159	167559852
1496391109700774723	splash2x.raytrace	2	1800	49	1.2	2.608	3.145	1802454038	207765	63449	516446130	2893457	1218432920	529	665	792623	169387988	518097236	397121589	171506403
1496391110209983879	splash2x.raytrace	2	1800	49	1.2	2.617	3.156	1802552685	199580	58960	514047547	2872543	1203561730	415	697	882315	168714232	519447204	399563104	171073226
1496391110719170473	splash2x.raytrace	2	1800	49	1.2	2.615	3.153	1802701550	200013	58330	517478873	2858917	1213222350	407	643	965960	169635254	523146148	403121585	170999767
1496391111228396170	splash2x.raytrace	2	1800	49	1.2	2.619	3.158	1802424316	224135	60487	515674131	2823862	1227164037	623	727	734880	170834754	519170202	398411836	165151326
1496391111737520493	splash2x.raytrace	2	1800	49	1.2	2.603	3.139	1802556429	238534	68364	518288084	2949274	1220045625	730	819	927177	170305381	520926376	401087349	168014757
1496391112246762586	splash2x.raytrace	2	1800	49	1.2	2.618	3.157	1250417005	587374	179524	342691909	1993549	810639009	2576	3769	862940	121604017	368288131	286780120	111801293
1496391112757106595	splash2x.water_nsquared	2	1800	48	1.1	1.221	1.465	961785679	10231816	3014824	210553147	3431557	414900921	48913	80696	5432786	79928909	199595909	235739122	15694399
1496391113267307353	splash2x.water_nsquared	2	1800	47	1.2	1.243	1.491	993782714	10353988	3062122	210908821	3468871	416826965	49671	87324	5813967	84922307	210989224	251098408	16725935
1496391113777624487	splash2x.water_nsquared	2	1800	46	1.1	1.245	1.493	1026464009	10141250	3032312	217489975	3492927	437181863	48850	88128	5830210	89271033	219121461	256992697	17120802
1496391114287066122	splash2x.water_nsquared	2	1800	46	1.2	1.289	1.546	1527149758	1645970	122739	920059220	837970	2576998080	1596	5332	3373143	301253622	865602652	761415429	22541259
1496391114796268757	splash2x.water_nsquared	2	1800	48	1.2	2.164	2.606	1802425572	130786	40052	1185435991	961495	3199383011	228	450	3166809	375224166	1188210967	1010754878	29950345
1496391115305405934	splash2x.water_nsquared	2	1800	48	1.2	3.014	3.640	1802401571	128606	39404	1173468269	944618	3209457468	225	452	3189758	382715985	1175862776	1003324347	29304912
1496391115814560611	splash2x.water_nsquared	2	1800	49	1.2	3.015	3.641	1802415448	132601	40876	1162637985	930669	3206407942	231	446	3256782	383294507	1167449164	995310673	29059183
1496391116323736350	splash2x.water_nsquared	2	1800	50	1.2	3.013	3.638	1802405758	131825	39811	1160115316	924250	3228221311	228	452	3088534	389098793	1162986735	991639582	28732342
1496391116832857548	splash2x.water_nsquared	2	1800	50	1.2	3.011	3.635	1802419027	132158	39265	1152524960	915342	3222306520	229	452	3386425	388294967	1153705467	987211526	28298976
1496391117341959058	splash2x.water_nsquared	2	1800	49	1.2	2.964	3.577	1242782658	101603	32961	746813284	602070	2112448765	188	368	2784289	262459185	749830605	650659053	19282215
1496391117851166860	splash2x.water_nsquared	2	1800	50	1.2	2.559	3.084	1802598337	144976	44661	1162096855	944865	3104389376	233	450	4704615	361564616	1167565034	1008258946	29702918
1496391118360405870	splash2x.water_nsquared	2	1800	50	1.2	3.053	3.688	1802605471	141723	44215	1151497562	932195	3098880172	228	452	4673200	367267092	1158457766	1005084400	29219671
1496391118869552380	splash2x.water_nsquared	2	1800	51	1.2	3.047	3.680	1802573047	142731	44777	1140250014	915834	3111775368	229	450	4738631	372880176	1146647994	996625655	28750885
1496391119378738807	splash2x.water_nsquared	2	1800	51	1.2	3.044	3.675	1802543505	139977	43665	1136013534	907671	3118211053	226	458	4630373	373935517	1142834429	991214582	28531307
1496391119887870609	splash2x.water_nsquared	2	1800	51	1.2	3.042	3.674	1802571510	143382	45343	1129117807	897360	3125473994	229	450	4821015	377513373	1134308752	987943252	28138590
1496391120397023681	splash2x.water_nsquared	2	1800	51	1.2	3.037	3.666	1520145219	126969	40783	940270819	743549	2647211519	198	398	3783624	324416122	945789313	821178637	23213333
1496391120906218024	splash2x.water_nsquared	2	1800	51	1.2	1.964	2.361	1566255172	139193	44536	969164200	799028	2624443220	232	451	4410095	307470685	956716111	836114390	25368834
1496391121415442868	splash2x.water_nsquared	2	1800	51	1.2	3.056	3.690	1802871205	142884	45617	1158116368	940509	3097286803	227	460	4706866	363206789	1163587489	1007516902	29519369
1496391121924720378	splash2x.water_nsquared	2	1800	51	1.2	3.055	3.688	1802553792	144988	47498	1144922338	922270	3107574312	229	454	4684848	371880276	1152228473	1000843698	28936984
1496391122433957325	splash2x.water_nsquared	2	1800	51	1.2	3.051	3.683	1802555785	141704	45756	1138565223	912456	3110854123	223	458	4748087	371191133	1144426138	993032317	28680721
