#Timestamp	Benchmark	Run(#)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL	INST_RETIRED	EXCEPTION_TAKEN
1496368169370606904	parsec.freqmine	1	1400	42	1.000000	0.521000	0.554000	773358569	8558164	2523097	168562331	2870343	326330743	41079
1496368169880937080	parsec.freqmine	1	1400	41	1.000000	0.826000	0.873000	772814820	8416507	2486897	172402853	2835634	339682398	40463
1496368170391140630	parsec.freqmine	1	1400	41	1.000000	0.810000	0.856000	771303521	8274095	2475338	175939881	2825858	354003447	40031
1496368170900920431	parsec.freqmine	1	1400	41	1.000000	0.826000	0.873000	752098735	2941504	901321	104721348	1096503	226888402	14126
1496368171409964608	parsec.freqmine	1	1400	40	1.000000	0.805000	0.851000	702989294	192723	99214	68262684	183239	164341263	1107
1496368171919222326	parsec.freqmine	1	1400	40	1.000000	0.668000	0.706000	703096319	196842	103019	68466811	185903	164546542	1161
1496368172428303670	parsec.freqmine	1	1400	40	1.000000	0.666000	0.704000	702773377	189293	98805	68388967	179322	164637346	1103
1496368172937516805	parsec.freqmine	1	1400	40	1.000000	0.662000	0.699000	702714482	186167	96801	68360547	177538	164532345	1100
1496368173446688065	parsec.freqmine	1	1400	40	1.000000	0.663000	0.700000	702990098	191386	98928	68398975	179321	164643383	1107
1496368173955824117	parsec.freqmine	1	1400	40	1.000000	0.662000	0.699000	702999433	190860	98748	68366956	178979	164594242	1105
1496368174465002044	parsec.freqmine	1	1400	39	1.000000	0.662000	0.699000	702744028	192377	98900	68358914	178393	164550141	1106
1496368174974179929	parsec.freqmine	1	1400	39	1.000000	0.662000	0.699000	703103305	192713	99745	68427928	179675	164687064	1110
1496368175483222106	parsec.freqmine	1	1400	39	1.000000	0.660000	0.697000	702976613	191908	99021	68389914	178996	164620936	1107
1496368175992459449	parsec.freqmine	1	1400	39	1.000000	0.662000	0.699000	702825094	189552	100005	68413761	178954	164683562	1110
1496368176501591626	parsec.freqmine	1	1400	39	1.000000	0.661000	0.698000	702830186	187193	99303	68380859	177502	164579867	1105
1496368177010696136	parsec.freqmine	1	1400	39	1.000000	0.661000	0.698000	703063754	190133	98969	68430590	179156	164707797	1106
1496368177519939146	parsec.freqmine	1	1400	39	1.000000	0.661000	0.698000	702760779	189140	98587	68344426	178445	164601736	1103
1496368178029203906	parsec.freqmine	1	1400	39	1.000000	0.661000	0.698000	702664105	187077	97882	68402359	177053	164677545	1107
1496368178538319958	parsec.freqmine	1	1400	39	1.000000	0.660000	0.697000	702918736	193601	100907	68393781	178369	164610242	1107
1496368179047677218	parsec.freqmine	1	1400	39	1.000000	0.661000	0.698000	703016530	188536	99066	68421054	176503	164617006	1104
1496368179556922061	parsec.freqmine	1	1400	39	1.000000	0.661000	0.698000	1049048194	454140	255999	208685648	715587	1096290423	2635
1496368180066329238	parsec.freqmine	1	1400	40	1.000000	1.197000	1.268000	1366443277	1039088	632997	293327935	8717379	1443222885	7461
1496368180576211164	parsec.freqmine	1	1400	40	1.000000	1.314000	1.394000	1359804908	2110040	1337356	344107056	6895328	784187418	17624
1496368181085498215	parsec.freqmine	1	1400	41	1.000000	1.178000	1.248000	1402137948	218502	52010	800824159	1354130	1556994795	251
1496368181594663725	parsec.freqmine	1	1400	41	1.000000	1.607000	1.706000	1402129780	212795	50552	835565299	1330394	1576548525	234
1496368182103792569	parsec.freqmine	1	1400	42	1.000000	1.610000	1.709000	1402127102	208375	49642	850245321	1290568	1590525093	231
1496368182612933496	parsec.freqmine	1	1400	42	1.000000	1.605000	1.704000	1402261042	214855	50645	864272137	1159704	1619296707	233
1496368183122049798	parsec.freqmine	1	1400	42	1.000000	1.619000	1.719000	1402157869	205273	47399	874074213	1208572	1624998563	226
1496368183631345891	parsec.freqmine	1	1400	42	1.000000	1.614000	1.714000	1402119779	210684	50133	865317284	1241193	1612097967	230
1496368184140462026	parsec.freqmine	1	1400	42	1.000000	1.616000	1.716000	1402108573	208223	47960	866709640	1167583	1613768809	227
1496368184649801578	parsec.freqmine	1	1400	42	1.000000	1.616000	1.716000	1402091701	208266	48570	860342564	1231920	1603326220	227
1496368185158871088	parsec.freqmine	1	1400	43	1.000000	1.610000	1.709000	1402117450	208873	48589	864580366	1340237	1610924040	229
1496368185668501889	parsec.freqmine	1	1400	43	1.000000	1.613000	1.713000	1402105946	208679	48749	870062900	1295612	1613881770	227
1496368186177650899	parsec.freqmine	1	1400	43	1.000000	1.610000	1.709000	1402327236	209964	48679	849246932	1470798	1576851616	229
1496368186686837368	parsec.freqmine	1	1400	43	1.000000	1.610000	1.709000	1402300221	210039	48998	864635034	1264808	1609603999	228
1496368187196066128	parsec.freqmine	1	1400	43	1.000000	1.622000	1.722000	1401895335	208143	48541	851723729	1434920	1588797663	230
1496368187705165596	parsec.freqmine	1	1400	43	1.000000	1.606000	1.705000	1401910804	207058	47898	868236868	1419864	1604087769	226
1496368188214407648	parsec.freqmine	1	1400	43	1.000000	1.607000	1.706000	1401886047	207178	47241	855798943	1486903	1588083855	228
1496368188723785575	parsec.freqmine	1	1400	43	1.000000	1.608000	1.707000	1401952783	206697	49670	814989498	1618508	1559629346	233
1496368189233003876	parsec.freqmine	1	1400	43	1.000000	1.451000	1.539000	1398999606	242308	61484	532090585	1877643	1290587394	328
1496368189742178636	parsec.freqmine	1	1400	43	1.000000	1.480000	1.570000	1383365590	313092	123863	519173703	2723587	1172671874	1396
1496368190251348313	parsec.freqmine	1	1400	43	1.000000	1.426000	1.512000	1402117234	279636	116547	460791770	4314288	1119036650	1221
1496368190761404197	parsec.streamcluster	1	1400	42	1.000000	1.425000	1.511000	773735981	8599106	2532025	167387342	2868632	323584539	41065
1496368191271686039	parsec.streamcluster	1	1400	42	1.000000	0.821000	0.868000	772536332	8457576	2498126	171474736	2833105	336769098	40606
1496368191781703590	parsec.streamcluster	1	1400	41	1.000000	0.815000	0.862000	771358523	8322543	2460123	175449573	2796862	351730938	39860
1496368192292002932	parsec.streamcluster	1	1400	41	1.000000	0.820000	0.867000	989502667	4663019	1455626	309097046	2273358	670318456	23116
1496368192801627191	parsec.streamcluster	1	1400	41	1.000000	1.089000	1.154000	1402158504	136536	56574	465364667	1767976	1066918882	887
1496368193311107659	parsec.streamcluster	1	1400	42	1.000000	1.550000	1.646000	1402178452	136786	57303	465488007	1767006	1067076204	927
1496368193820390919	parsec.streamcluster	1	1400	43	1.000000	1.562000	1.658000	1402174899	134329	56976	465344329	1768081	1067240209	916
1496368194329763346	parsec.streamcluster	1	1400	43	1.000000	1.563000	1.659000	1402177781	137961	59029	465424144	1766802	1066861299	913
1496368194839081439	parsec.streamcluster	1	1400	43	1.000000	1.565000	1.662000	1402201068	133405	57809	465353637	1768126	1067394599	886
1496368195348370116	parsec.streamcluster	1	1400	44	1.000000	1.567000	1.664000	1402504292	137003	58057	464903744	1767662	1066929606	886
1496368195857688542	parsec.streamcluster	1	1400	44	1.000000	1.568000	1.665000	1402176164	134446	57958	462410905	1772889	1064765127	935
1496368196367017760	parsec.streamcluster	1	1400	44	1.000000	1.571000	1.668000	1402213980	138817	59283	461926821	1770194	1065004675	931
1496368196876535812	parsec.streamcluster	1	1400	44	1.000000	1.568000	1.665000	1401959037	134637	56212	461874941	1773912	1066206529	868
1496368197385956363	parsec.streamcluster	1	1400	44	1.000000	1.567000	1.664000	1401985523	136008	58377	461625045	1781076	1066417687	828
1496368197895268332	parsec.streamcluster	1	1400	44	1.000000	1.566000	1.663000	1401975634	133795	58027	461166906	1810416	1066077604	880
1496368198404672883	parsec.streamcluster	1	1400	44	1.000000	1.564000	1.660000	1401983790	136206	59460	460889384	1876396	1065876937	879
1496368198914192851	parsec.streamcluster	1	1400	44	1.000000	1.563000	1.659000	1402167286	134028	58384	460280862	1984084	1065111730	865
1496368199423738861	parsec.streamcluster	1	1400	44	1.000000	1.559000	1.655000	1401985133	134457	57880	460224320	1983982	1065153089	857
1496368199933089079	parsec.streamcluster	1	1400	45	1.000000	1.560000	1.656000	1401998497	131488	56725	460260289	1982749	1065210820	807
1496368200442840005	parsec.streamcluster	1	1400	45	1.000000	1.559000	1.655000	1401995299	134136	58193	459872344	1994759	1064546137	844
1496368200952273515	parsec.streamcluster	1	1400	45	1.000000	1.560000	1.656000	1401988289	130782	58228	459367077	2015354	1063746002	858
1496368201461652983	parsec.streamcluster	1	1400	45	1.000000	1.560000	1.656000	1401984412	132578	57171	459336117	2010570	1063487448	818
1496368201971059993	parsec.streamcluster	1	1400	45	1.000000	1.560000	1.656000	1401965456	131983	58326	459336030	2024639	1063536291	821
1496368202481094710	parsec.streamcluster	1	1400	45	1.000000	1.560000	1.656000	726464938	2782009	828772	215299812	1618818	479879776	12867
1496368202991286760	splash2x.barnes	1	1400	43	1.000000	0.575000	0.612000	773785558	8554957	2515761	168229355	2874237	325426401	40995
1496368203501624060	splash2x.barnes	1	1400	43	1.000000	0.828000	0.876000	772874855	8422496	2476627	172089408	2838192	339020843	40362
1496368204011980569	splash2x.barnes	1	1400	42	1.000000	0.814000	0.861000	772170965	8275410	2439743	176364289	2806469	354378725	39779
1496368204521662870	splash2x.barnes	1	1400	42	1.000000	0.828000	0.876000	769332466	4095993	1441559	176177913	2158114	423477265	22718
1496368205031295255	splash2x.barnes	1	1400	42	1.000000	0.989000	1.046000	1401361045	707589	322060	333641824	5731742	728331430	3328
1496368205540530723	splash2x.barnes	1	1400	43	1.000000	1.555000	1.651000	1402118302	104155	51970	490725980	6791569	1023454040	230
1496368206049800775	splash2x.barnes	1	1400	43	1.000000	1.563000	1.659000	1402145518	100257	57819	491123550	6256266	1024423070	227
1496368206558941701	splash2x.barnes	1	1400	43	1.000000	1.563000	1.659000	1401926924	102040	55675	491227696	6007006	1023521951	230
1496368207068098212	splash2x.barnes	1	1400	43	1.000000	1.565000	1.662000	1401929366	99766	61620	491031578	6350535	1024534670	228
1496368207577482221	splash2x.barnes	1	1400	43	1.000000	1.564000	1.660000	1401967244	101745	49336	491427731	6208718	1025724661	227
1496368208086791523	splash2x.barnes	1	1400	43	1.000000	1.567000	1.664000	1401934572	99620	55306	491301910	6466482	1026960425	227
1496368208596086908	splash2x.barnes	1	1400	43	1.000000	1.564000	1.660000	1401921070	102479	68897	489964638	6878926	1024256511	229
1496368209105255876	splash2x.barnes	1	1400	43	1.000000	1.562000	1.658000	1402115310	102940	75448	490114447	7584389	1022501509	231
1496368209614586720	splash2x.barnes	1	1400	43	1.000000	1.554000	1.650000	1401900648	101857	61475	489805062	7303664	1020861406	229
1496368210123931605	splash2x.barnes	1	1400	43	1.000000	1.553000	1.649000	1205487680	400214	151910	307918865	4611285	696306483	1844
1496368210633136531	splash2x.barnes	1	1400	43	1.000000	1.226000	1.300000	1401930244	106090	48342	491740249	4622254	1025609767	231
1496368211142437750	splash2x.barnes	1	1400	43	1.000000	1.557000	1.653000	1401930892	100153	43024	491268749	4891115	1024571284	228
1496368211651654635	splash2x.barnes	1	1400	43	1.000000	1.564000	1.660000	1401925584	101552	42652	491239422	5074099	1023000395	228
1496368212161010520	splash2x.barnes	1	1400	43	1.000000	1.565000	1.662000	1401921376	98082	43737	491368505	5112585	1024242217	225
1496368212670145530	splash2x.barnes	1	1400	43	1.000000	1.563000	1.659000	1401906516	101396	43915	491146744	4976975	1024260774	227
1496368213179302582	splash2x.barnes	1	1400	43	1.000000	1.563000	1.659000	1401940872	98591	43977	491547629	4830961	1026368283	223
1496368213688414800	splash2x.barnes	1	1400	43	1.000000	1.564000	1.660000	1401924888	100643	56993	491582562	4759064	1028007717	225
1496368214197884976	splash2x.barnes	1	1400	43	1.000000	1.555000	1.651000	1401904788	100024	55249	491515481	4506805	1026394496	223
1496368214707101195	splash2x.barnes	1	1400	43	1.000000	1.557000	1.653000	1401900948	103702	54618	491593306	4762943	1025140525	227
1496368215216744204	splash2x.barnes	1	1400	43	1.000000	1.551000	1.647000	1135738215	114665	54403	365555190	3722043	769476411	346
1496368215725973881	splash2x.barnes	1	1400	43	1.000000	1.093000	1.158000	1376193004	318160	124809	401026317	4146258	882763740	1281
1496368216235089141	splash2x.barnes	1	1400	43	1.000000	1.556000	1.652000	1402086688	100443	51652	491836977	4853313	1026341133	229
1496368216744288985	splash2x.barnes	1	1400	43	1.000000	1.561000	1.657000	1401932976	99942	50660	491417658	5154698	1024559264	228
1496368217253390037	splash2x.barnes	1	1400	43	1.000000	1.562000	1.658000	1401921712	97589	46927	491607495	5267744	1024694799	226
1496368217762521588	splash2x.barnes	1	1400	43	1.000000	1.563000	1.659000	1401913628	99912	52461	491538846	5078864	1025248278	229
1496368218271815598	splash2x.barnes	1	1400	43	1.000000	1.562000	1.658000	1401917520	98328	49452	491222274	5146442	1025781510	226
1496368218782656648	splash2x.barnes	1	1400	43	1.000000	1.562000	1.658000	1401900052	103602	49481	491467885	5029203	1027661011	231
1496368219291890908	splash2x.barnes	1	1400	43	1.000000	1.561000	1.657000	1402168100	100147	59397	491715624	4632901	1027943661	228
1496368219801173335	splash2x.barnes	1	1400	43	1.000000	1.552000	1.648000	1402112875	99678	51380	484467469	4815677	1010742897	227
1496368220310421678	splash2x.barnes	1	1400	43	1.000000	1.550000	1.646000	1118825527	338342	130973	286225399	3113049	650251167	1480
1496368220819680646	splash2x.barnes	1	1400	43	1.000000	1.026000	1.087000	1402316772	95559	47322	492199748	4735896	1026883254	227
1496368221328804823	splash2x.barnes	1	1400	43	1.000000	1.556000	1.652000	1402083332	103615	48692	491055928	5092896	1024718322	226
1496368221838078500	splash2x.barnes	1	1400	43	1.000000	1.563000	1.659000	1402149236	101083	44987	491401032	5279258	1024029082	226
1496368222347308677	splash2x.barnes	1	1400	43	1.000000	1.563000	1.659000	1402143884	104676	47491	491442760	5131239	1025256603	231
1496368222856533020	splash2x.barnes	1	1400	43	1.000000	1.565000	1.662000	1402291528	103058	44787	491483785	5080874	1025132824	230
1496368223365613780	splash2x.barnes	1	1400	43	1.000000	1.562000	1.658000	1402167538	104295	44866	491433235	4869599	1027038335	229
1496368223875035957	splash2x.barnes	1	1400	43	1.000000	1.563000	1.659000	1402147010	102430	43794	491230812	4792220	1028079139	228
1496368224384340675	splash2x.barnes	1	1400	43	1.000000	1.565000	1.662000	1402144192	103701	44801	491577888	4616188	1027321100	229
1496368224893402935	splash2x.barnes	1	1400	43	1.000000	1.555000	1.651000	1402297900	101722	44384	491690984	4909473	1025542016	226
1496368225402629737	splash2x.barnes	1	1400	43	1.000000	1.552000	1.648000	963848498	479967	157456	300537779	3207959	629796057	1849
1496368225912527204	splash2x.fmm	1	1400	43	1.000000	1.038000	1.100000	596046912	6350192	1860224	135616780	2147125	268249971	30396
1496368226422710921	splash2x.fmm	1	1400	42	1.000000	0.822000	0.869000	773651795	8482524	2491927	170647411	2838261	333101890	40670
1496368226933457054	splash2x.fmm	1	1400	42	1.000000	0.832000	0.880000	771380423	8351716	2500515	173370291	2851263	345066663	40374
1496368227443412522	splash2x.fmm	1	1400	41	1.000000	0.816000	0.863000	794049156	7516636	2265918	169530383	2653002	347406285	36186
1496368227952990573	splash2x.fmm	1	1400	41	1.000000	0.831000	0.879000	703526222	437457	226332	97820392	638559	267854166	3044
1496368228463084374	splash2x.fmm	1	1400	41	1.000000	0.763000	0.807000	1129898248	5385872	4273113	235620883	5386785	381561952	59128
1496368228972916341	splash2x.fmm	1	1400	41	1.000000	1.208000	1.280000	705962017	1062439	679972	112404651	4963320	253826306	11642
1496368229482094726	splash2x.fmm	1	1400	41	1.000000	0.801000	0.847000	1368275865	234019	47156	255977027	7207584	1042320314	246
1496368229991747944	splash2x.fmm	1	1400	42	1.000000	1.144000	1.212000	1401896940	277198	46228	265268364	8076240	1171541514	227
1496368230501029537	splash2x.fmm	1	1400	42	1.000000	1.400000	1.485000	1401892852	298131	47655	273423510	7142247	1206751301	232
1496368231010269547	splash2x.fmm	1	1400	42	1.000000	1.420000	1.506000	1401899608	284246	45271	263558150	8308908	1164220623	224
1496368231519413641	splash2x.fmm	1	1400	42	1.000000	1.406000	1.491000	1395633470	384701	44036	341616398	808974	1520880409	237
1496368232028610609	splash2x.fmm	1	1400	42	1.000000	1.583000	1.681000	1393214146	215876	60126	232879181	7800114	855088732	438
1496368232537810286	splash2x.fmm	1	1400	42	1.000000	1.339000	1.420000	1401894340	282807	48194	262058664	8229172	1155711014	229
1496368233047072296	splash2x.fmm	1	1400	42	1.000000	1.408000	1.493000	1402197956	287064	46168	272306055	7273221	1202318011	229
1496368233556278848	splash2x.fmm	1	1400	42	1.000000	1.437000	1.524000	1401904292	292722	46016	269875942	7634430	1192876056	229
1496368234065396775	splash2x.fmm	1	1400	43	1.000000	1.412000	1.498000	1401901504	413403	43435	349258920	3067160	1563671048	227
1496368234574652451	splash2x.fmm	1	1400	43	1.000000	1.517000	1.611000	1390679064	168335	54781	228755874	5338520	831996251	357
1496368235083800462	splash2x.fmm	1	1400	43	1.000000	1.382000	1.466000	1401913508	273712	47345	256197495	8884965	1129276704	227
1496368235593023513	splash2x.fmm	1	1400	43	1.000000	1.411000	1.497000	1401926344	296822	46996	267587996	7856187	1181988633	229
1496368236102233898	splash2x.fmm	1	1400	43	1.000000	1.413000	1.499000	1401896800	292687	45451	268644571	7649370	1185925762	226
1496368236611440033	splash2x.fmm	1	1400	43	1.000000	1.417000	1.503000	1401917382	355690	47566	310748503	5407426	1383353174	230
1496368237120798668	splash2x.fmm	1	1400	43	1.000000	1.410000	1.496000	1395051848	261092	57287	259386169	3886238	1035982154	308
1496368237630121470	splash2x.fmm	1	1400	43	1.000000	1.462000	1.551000	1401919102	247524	47544	265491212	8016504	1110551387	281
1496368238139274980	splash2x.fmm	1	1400	43	1.000000	1.390000	1.474000	1401902362	282001	44335	265403253	8076030	1172284693	227
1496368238648394532	splash2x.fmm	1	1400	43	1.000000	1.427000	1.514000	1401932608	295940	46777	271484060	7272235	1197611921	232
1496368239157677500	splash2x.fmm	1	1400	43	1.000000	1.425000	1.511000	1401922060	299572	45833	276655465	7389841	1223978063	227
1496368239667103343	splash2x.fmm	1	1400	43	1.000000	1.404000	1.489000	1388150359	354450	46504	305508336	1407742	1341562431	248
1496368240176340895	splash2x.fmm	1	1400	43	1.000000	1.314000	1.394000	1401286677	215396	54931	256924779	7810802	981992474	294
1496368240685518530	splash2x.fmm	1	1400	43	1.000000	1.391000	1.477000	1402057816	281394	46670	262477793	8392826	1157865284	229
1496368241194771999	splash2x.fmm	1	1400	43	1.000000	1.415000	1.502000	1401909664	278780	46028	268473608	7646149	1183855451	226
1496368241704009842	splash2x.fmm	1	1400	43	1.000000	1.412000	1.499000	1401903040	282438	46235	264425726	8328687	1167931787	228
1496368242213113602	splash2x.fmm	1	1400	43	1.000000	1.456000	1.546000	1401517434	412536	45083	351299236	1936143	1568621745	243
1496368242722764070	splash2x.radiosity	1	1400	42	1.000000	1.135000	1.203000	674852737	1276634	379376	115757301	1688873	333233296	5273
1496368243233077995	splash2x.radiosity	1	1400	42	1.000000	0.827000	0.874000	772888650	8577249	2533592	167381502	2890469	323096215	41140
1496368243743336379	splash2x.radiosity	1	1400	41	1.000000	0.826000	0.873000	772455219	8429520	2495576	171478873	2857888	336817492	40520
1496368244253451346	splash2x.radiosity	1	1400	41	1.000000	0.834000	0.882000	770917789	8288524	2461358	175434571	2835248	351547159	39974
1496368244763628188	splash2x.radiosity	1	1400	41	1.000000	0.826000	0.873000	772187899	6227388	2428167	180359664	3118064	329627560	41539
1496368245273567614	splash2x.radiosity	1	1400	41	1.000000	0.813000	0.860000	713449619	3259885	2041372	171301658	2825097	327294368	36816
1496368245783433415	splash2x.radiosity	1	1400	41	1.000000	0.790000	0.835000	712707643	3518196	2036151	187252491	2879422	320751884	44571
1496368246293680798	splash2x.radiosity	1	1400	41	1.000000	0.803000	0.849000	706446093	2931105	1348067	169161687	1584505	288753809	43328
1496368246802905725	splash2x.radiosity	1	1400	41	1.000000	0.774000	0.818000	846423510	1227121	498921	157650005	798370	372192814	17301
1496368247311866819	splash2x.radiosity	1	1400	42	1.000000	1.144000	1.212000	1402013562	206130	115122	511637187	1382945	1578659711	348
1496368247820717121	splash2x.radiosity	1	1400	42	1.000000	1.678000	1.783000	1401858741	196536	113653	499603548	1437588	1568251401	252
1496368248329684840	splash2x.radiosity	1	1400	42	1.000000	1.676000	1.781000	1401843618	202815	99574	512146804	1402482	1575266795	316
1496368248839035558	splash2x.radiosity	1	1400	42	1.000000	1.660000	1.764000	1401874066	220250	74689	527063244	1355507	1571015443	428
1496368249348172985	splash2x.radiosity	1	1400	43	1.000000	1.653000	1.757000	1402193568	231438	113126	520905122	1253890	1525342846	501
1496368249857149787	splash2x.radiosity	1	1400	43	1.000000	1.656000	1.760000	1402068356	201819	85529	533989982	1304194	1553498125	557
1496368250366266047	splash2x.radiosity	1	1400	43	1.000000	1.650000	1.752000	1402430584	220072	74237	532479252	1316036	1583372683	438
1496368250875263266	splash2x.radiosity	1	1400	43	1.000000	1.648000	1.750000	1402091536	215025	74709	529568397	1347005	1592269185	428
1496368251384276193	splash2x.radiosity	1	1400	43	1.000000	1.639000	1.740000	1402120325	215308	80700	530553309	1296666	1574212496	448
1496368251893492578	splash2x.radiosity	1	1400	43	1.000000	1.637000	1.738000	1402094473	226585	79845	530729080	1174531	1558297651	596
1496368252402550463	splash2x.radiosity	1	1400	43	1.000000	1.616000	1.716000	1402111274	246090	82736	527936566	1205618	1493692084	771
1496368252911626390	splash2x.radiosity	1	1400	43	1.000000	1.601000	1.700000	1402103396	220603	79491	523221431	1295139	1511766558	577
1496368253420608317	splash2x.radiosity	1	1400	43	1.000000	1.634000	1.735000	1402106520	236917	82876	536603301	1206049	1527849727	747
1496368253929751786	splash2x.radiosity	1	1400	43	1.000000	1.616000	1.716000	1402140253	232749	83813	529001435	1143669	1500527764	728
1496368254438736338	splash2x.radiosity	1	1400	43	1.000000	1.624000	1.724000	1401789557	222254	86726	534964783	1238078	1552337441	559
1496368254947750890	splash2x.radiosity	1	1400	44	1.000000	1.650000	1.752000	1401780002	214366	85221	535165331	1154049	1594978198	504
1496368255456766525	splash2x.radiosity	1	1400	43	1.000000	1.638000	1.739000	1401794158	225790	74828	529005346	968505	1526377699	709
1496368255965676536	splash2x.radiosity	1	1400	43	1.000000	1.618000	1.718000	1401779248	215875	68308	527851661	951588	1564893788	709
1496368256474833962	splash2x.radiosity	1	1400	43	1.000000	1.617000	1.717000	1401768693	233964	72921	534898850	901406	1562108666	759
1496368256983833389	splash2x.radiosity	1	1400	43	1.000000	1.594000	1.692000	1401632798	231516	78330	555772938	1340468	1456764041	728
1496368257492834858	splash2x.radiosity	1	1400	43	1.000000	1.616000	1.716000	1401794241	229493	82274	551358682	1321711	1454620962	670
1496368258001922118	splash2x.radiosity	1	1400	43	1.000000	1.606000	1.705000	1401796097	220801	79464	552427789	1199266	1505651841	671
1496368258510994629	splash2x.radiosity	1	1400	44	1.000000	1.627000	1.727000	1401761172	234317	81891	551939374	1420899	1498686743	787
1496368259020066014	splash2x.radiosity	1	1400	43	1.000000	1.607000	1.706000	1401800144	227295	87534	540068304	1395722	1521426681	703
1496368259529051649	splash2x.radiosity	1	1400	44	1.000000	1.619000	1.719000	1401779476	247002	95300	537666745	1379058	1509608384	922
1496368260038084910	splash2x.radiosity	1	1400	43	1.000000	1.602000	1.701000	1401781814	240529	87039	537469686	1331315	1510329568	735
1496368260547216378	splash2x.radiosity	1	1400	43	1.000000	1.613000	1.713000	1401769974	239217	90992	534921114	1470441	1506707628	732
1496368261056232597	splash2x.radiosity	1	1400	43	1.000000	1.633000	1.734000	1401778844	241521	90409	526279935	1293665	1556879839	847
1496368261565268899	splash2x.radiosity	1	1400	44	1.000000	1.620000	1.720000	1401922280	250792	85272	521535525	1076468	1541757946	915
1496368262074271576	splash2x.radiosity	1	1400	44	1.000000	1.605000	1.704000	1401782760	274894	83636	536687785	803575	1520165455	1234
1496368262583199086	splash2x.radiosity	1	1400	44	1.000000	1.592000	1.690000	1401604863	280722	95645	529109749	1518059	1429731190	1070
1496368263092175847	splash2x.radiosity	1	1400	44	1.000000	1.599000	1.698000	1401799016	301032	96144	512635246	1660199	1425110928	1029
1496368263601376732	splash2x.radiosity	1	1400	44	1.000000	1.577000	1.674000	1401991792	323951	101508	524326185	1475555	1463074399	1458
1496368264110423825	splash2x.radiosity	1	1400	44	1.000000	1.593000	1.691000	1401597581	345445	102343	496668374	1953642	1347814236	1167
1496368264619453502	splash2x.radiosity	1	1400	43	1.000000	1.541000	1.636000	1401400306	370543	102665	436301238	2597987	1179477247	1081
1496368265128583846	splash2x.radiosity	1	1400	43	1.000000	1.362000	1.445000	1358688484	283357	96268	259543433	4118796	639420034	1298
1496368265637580356	splash2x.radiosity	1	1400	43	1.000000	0.798000	0.844000	701293434	62196	25656	184049763	1174990	557023219	128
1496368266146612867	splash2x.radiosity	1	1400	42	1.000000	0.728000	0.770000	701218277	60946	24728	175302659	1368488	529798130	126
1496368266655727585	splash2x.radiosity	1	1400	42	1.000000	0.728000	0.770000	711334075	550361	163032	182605676	1137737	472655692	1684
1496368267166244177	splash2x.raytrace	1	1400	41	1.000000	0.746000	0.789000	528676160	5618892	1645316	120043481	1897635	238054610	26625
1496368267676539894	splash2x.raytrace	1	1400	41	1.000000	0.632000	0.671000	773204174	8476218	2485840	170560360	2835914	332848995	40694
1496368268186728111	splash2x.raytrace	1	1400	41	1.000000	0.817000	0.864000	772038578	8352087	2451330	173723051	2803085	344492335	40155
1496368268697038119	splash2x.raytrace	1	1400	41	1.000000	0.818000	0.865000	795313418	8360810	2387848	182264281	2774969	380464237	38975
1496368269206327254	splash2x.raytrace	1	1400	41	1.000000	0.849000	0.898000	1189307980	1570254	162090	343500612	1900620	905343284	1696
1496368269715612473	splash2x.raytrace	1	1400	42	1.000000	1.699000	1.804000	1401780049	223984	57476	398320970	2384313	956715773	374
1496368270224834691	splash2x.raytrace	1	1400	42	1.000000	1.713000	1.820000	1401777361	189243	50689	398591518	2412422	963753115	303
1496368270734009743	splash2x.raytrace	1	1400	42	1.000000	1.707000	1.812000	1401759718	196485	54609	400043622	2328639	963900600	349
1496368271243170878	splash2x.raytrace	1	1400	42	1.000000	1.714000	1.820000	1401778123	247053	58649	398280067	2308151	940332176	451
1496368271752355846	splash2x.raytrace	1	1400	43	1.000000	1.716000	1.822000	1401752054	223688	56260	398958988	2303391	947719288	355
1496368272261590523	splash2x.raytrace	1	1400	43	1.000000	1.713000	1.819000	1401768363	218313	58868	397820026	2282898	952329052	462
1496368272770919950	splash2x.raytrace	1	1400	43	1.000000	1.717000	1.823000	1401791180	221689	58422	401215687	2314638	960812250	452
1496368273280117335	splash2x.raytrace	1	1400	43	1.000000	1.714000	1.820000	1402224174	210914	57462	399694824	2324145	960280898	405
1496368273789758928	splash2x.raytrace	1	1400	43	1.000000	1.716000	1.824000	1401917977	230961	57874	398072016	2265781	942357301	378
1496368274298944188	splash2x.raytrace	1	1400	43	1.000000	1.719000	1.827000	1401902877	219352	55945	397625016	2255011	950531969	353
1496368274808148656	splash2x.raytrace	1	1400	43	1.000000	1.713000	1.819000	1401905731	230943	60640	398584155	2274565	952559775	404
1496368275317326708	splash2x.raytrace	1	1400	43	1.000000	1.727000	1.834000	1401914177	235398	61970	400537633	2282979	953912313	511
1496368275826546135	splash2x.raytrace	1	1400	43	1.000000	1.722000	1.828000	1401900374	233748	61596	400993001	2284852	951719392	475
1496368276335745686	splash2x.raytrace	1	1400	43	1.000000	1.721000	1.827000	1401884896	212108	58260	401606320	2284425	955973297	387
