#Timestamp	Benchmark	Run(#)	Cores(#)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL	INST_RETIRED	EXCEPTION_TAKEN	EXCEPTION_RETURN	BRANCH_MISPRED	BRANCH_PRED	DATA_MEM_ACCESS	L1I_CACHE_ACCESS	L2D_CACHE_ACCESS
1495845185122457440	splash2x.barnes	2	1	1000	33	.9	.600	.585	500633851	318474	134285	127539743	1458651	296170337	1520	2599	1060505	38632661	133848374	99544176	6649478
1495845185631837471	splash2x.barnes	2	1	1000	33	.9	.558	.544	500658811	221155	94405	135217299	1731701	302623626	1021	2477	1262257	37637001	132800745	101074781	8340926
1495845186141162272	splash2x.barnes	2	1	1000	33	.9	.566	.552	500628266	54785	26246	174097926	1678738	362758444	113	228	1143021	29954600	174390029	122896111	6800814
1495845186650431012	splash2x.barnes	2	1	1000	33	.9	.600	.584	500630353	53459	27842	173770176	1688737	362859104	112	224	1058513	29848498	174070936	121853824	8183477
1495845187159557438	splash2x.barnes	2	1	1000	33	.9	.605	.588	500636121	55423	26375	174077709	1729518	362619422	114	226	1097167	29927132	174421142	122633056	7975669
1495845187668855573	splash2x.barnes	2	1	1000	33	.9	.605	.588	500667314	53761	23035	173785619	1942937	362472052	112	224	1053264	29883825	174201928	122031941	8498817
1495845188178079854	splash2x.barnes	2	1	1000	33	.9	.605	.589	500682363	54140	25893	174127412	1867662	362970265	114	226	1084198	29886364	174149828	122119348	7988424
1495845188687322552	splash2x.barnes	2	1	1000	33	.9	.605	.589	500620571	52266	24396	174161736	1796783	362869879	112	224	1061252	29879713	174362495	121972442	8113872
1495845189196558374	splash2x.barnes	2	1	1000	33	.9	.605	.589	500623717	53829	25555	173791063	1799415	362775432	113	228	1047852	29863388	174083492	121673344	8397577
1495845189705917446	splash2x.barnes	2	1	1000	33	.9	.605	.589	500618135	53006	25224	174095627	1711472	363203033	112	224	1069879	29929085	174356641	122076750	7992287
1495845190215369644	splash2x.barnes	2	1	1000	33	.9	.604	.588	500614462	56039	28210	173697396	1817630	363411669	113	228	1043207	29831202	174021025	121491616	8284563
1495845190724609175	splash2x.barnes	2	1	1000	33	.9	.604	.588	500621675	53552	32900	173789912	1623390	363813085	112	224	1057501	29894558	173997454	121545739	8020604
1495845191233853164	splash2x.barnes	2	1	1000	33	.9	.604	.588	500652674	57161	33970	174037064	1544758	363667691	114	226	1162080	30013156	174397612	123037634	6696778
1495845191743102257	splash2x.barnes	2	1	1000	33	.9	.601	.585	500668677	55959	29205	174185073	1736796	363144995	113	224	1162443	29980568	174447071	123174569	6804633
1495845192252462684	splash2x.barnes	2	1	1000	33	.9	.601	.586	500620418	55946	28410	174097007	1693795	363057149	113	226	1171862	29937875	174250672	123145682	6677171
1495845192761657631	splash2x.barnes	2	1	1000	33	.9	.600	.584	500616268	54259	27905	174087590	1581093	363714314	112	224	1120865	29960549	174263102	122468919	7169983
1495845193270994829	splash2x.barnes	2	1	1000	33	.9	.602	.586	500639252	56091	27914	174326537	1753558	363234425	113	230	1058940	29905284	174216626	121951868	8128774
1495845193780247943	splash2x.barnes	2	1	1000	33	.9	.604	.588	500622084	54489	31118	174240223	1820077	363126771	112	222	1076166	29918579	174301162	122128385	7928541
1495845194289576245	splash2x.barnes	2	1	1000	33	.9	.605	.589	500624967	53994	27335	174215944	1935515	362716863	113	224	1072506	29910606	174343592	122105055	8085585
1495845194798750880	splash2x.barnes	2	1	1000	33	.9	.604	.587	500614887	54789	27391	174425746	1862616	362270744	112	224	1092927	29933091	174483226	122629419	7974762
1495845195308168181	splash2x.barnes	2	1	1000	33	.9	.605	.589	500613946	55845	29759	174280768	1816145	362951650	114	226	1058120	29925786	174335903	121977835	8198181
1495845195817393754	splash2x.barnes	2	1	1000	33	.9	.605	.589	500622396	53369	34250	174230256	1737098	363380282	111	224	1076741	29927603	174274236	121997703	8092314
1495845196326708243	splash2x.barnes	2	1	1000	33	.9	.604	.588	500616598	55221	30014	174159155	1885665	362696798	113	226	1069607	29901692	174298876	122029935	8260266
1495845196835995357	splash2x.barnes	2	1	1000	33	.9	.604	.588	500612955	54007	29487	173920997	1798936	363143392	112	224	1041438	29859915	173974256	121269275	8341583
1495845197345290700	splash2x.barnes	2	1	1000	33	.9	.604	.588	500654982	56200	30289	174003535	1744327	363629139	113	228	1039822	29895634	174112016	121400891	8297815
1495845197854489169	splash2x.barnes	2	1	1000	33	.9	.606	.589	500618455	54738	31515	174006542	1632281	363212820	112	224	1166744	29964611	174062543	122860060	6926288
1495845198363728908	splash2x.barnes	2	1	1000	33	.9	.599	.584	500618354	55214	29686	174330393	1732539	363406257	113	228	1139486	29957785	174437793	122730504	6766226
1495845198872942439	splash2x.barnes	2	1	1000	33	.9	.601	.585	500617450	53544	26835	174456825	1757764	363414566	112	224	1112117	29954604	174642838	122738079	7181119
1495845199382276949	splash2x.barnes	2	1	1000	33	.9	.600	.585	500615366	56618	29725	174301407	1751158	362800818	114	226	1161106	29948629	174423772	123010757	6686280
1495845199892275229	splash2x.fmm	2	1	1000	33	.9	.602	.586	339675136	1186509	356964	90336302	1160222	195135664	5794	8237	954344	27292954	91761407	77333823	5279938
1495845200402424779	splash2x.fmm	2	1	1000	33	.9	.398	.388	500704177	5846376	1691038	118554072	1996207	226322772	29553	51773	3308486	46325047	118672039	142053298	9448465
1495845200912438767	splash2x.fmm	2	1	1000	33	.9	.514	.501	500663708	5734821	1653292	121447792	1964821	236012959	28963	51341	3271419	48159871	121409897	143483528	9327296
1495845201422483089	splash2x.fmm	2	1	1000	33	.9	.516	.502	500769622	5685071	1641604	122744334	1953616	240564899	28835	50797	3259027	49334112	123014256	144313034	9236925
1495845201932368848	splash2x.fmm	2	1	1000	33	.9	.518	.505	500660003	5595485	1623326	125194517	1940570	249694253	28428	50343	3241310	51113195	125360427	145353360	9149673
1495845202442348315	splash2x.fmm	2	1	1000	33	.9	.518	.504	500690927	4991247	1482422	119241926	1820198	240232437	26027	46207	2931309	48349679	119915319	136812188	8623668
1495845202951809012	splash2x.fmm	2	1	1000	33	.9	.497	.485	500611966	356121	177988	76869195	538578	211392207	2408	4830	506854	31637632	76873815	66393369	2774381
1495845203461752896	splash2x.fmm	2	1	1000	33	.9	.513	.500	500611170	1807024	1219747	107387745	1802834	203633905	19784	39083	1034175	34408211	106443430	99711756	7745039
1495845203971235989	splash2x.fmm	2	1	1000	33	.9	.521	.507	500674542	658965	474097	88960197	4231423	205037772	7137	14764	4744306	45279103	89058243	150537282	13536547
1495845204480530166	splash2x.fmm	2	1	1000	33	.9	.509	.496	500606041	77861	24083	101270354	1738493	354510873	122	239	590353	20372476	100861745	97863652	5540820
1495845204989970593	splash2x.fmm	2	1	1000	33	.9	.551	.537	500629888	121524	24780	96393931	3010493	424315164	113	228	277239	18598772	96261501	111831622	2882909
1495845205499157978	splash2x.fmm	2	1	1000	33	.9	.543	.529	500625159	118888	24634	98360569	2780722	433535895	112	224	273812	18980373	97885997	113806912	2904123
1495845206008392883	splash2x.fmm	2	1	1000	33	.9	.555	.541	500674969	128781	25004	98614360	2716559	434591139	113	228	273339	19091146	98367915	114319364	2879393
1495845206517706643	splash2x.fmm	2	1	1000	33	.9	.563	.549	500698572	120663	24883	95828284	3127990	421995237	112	224	277449	18540236	96068382	111671002	2849144
1495845207026882049	splash2x.fmm	2	1	1000	33	.9	.550	.536	500653424	119090	25466	92958862	3229359	408574789	115	226	275537	17708018	92517811	107286791	2896807
1495845207536113372	splash2x.fmm	2	1	1000	33	.9	.543	.529	500728935	126723	24593	97553353	2846010	429623719	112	224	267794	18909779	97585145	113315036	2922374
1495845208045315299	splash2x.fmm	2	1	1000	33	.9	.548	.534	500695695	127421	25622	100081819	2643601	441239731	113	226	267421	19398703	99628892	115772386	2920870
1495845208554476100	splash2x.fmm	2	1	1000	33	.9	.559	.545	500731238	120929	25236	95833442	3061584	422007803	112	222	270829	18521608	95973931	111435063	2876849
1495845209063713402	splash2x.fmm	2	1	1000	33	.9	.551	.536	500690929	125476	25643	96441272	2928636	424221453	113	226	270903	18502150	95910843	111266878	2891891
1495845209572890913	splash2x.fmm	2	1	1000	33	.9	.545	.531	500692483	187629	23512	139443544	386518	625166950	112	224	230937	28195204	138037198	162501846	2954623
1495845210082088902	splash2x.fmm	2	1	1000	33	.9	.613	.597	500694136	194868	22842	144965213	103372	651273769	111	228	218694	29670261	144398423	170143326	2938359
1495845210591392974	splash2x.fmm	2	1	1000	33	.9	.614	.598	500713582	67923	23643	74841236	1521185	286638796	122	233	647038	31155808	76182995	87466044	8193843
1495845211100728880	splash2x.fmm	2	1	1000	33	.9	.550	.536	500701530	61277	29409	100807736	2545759	320122983	121	232	2746447	36900795	100110532	123888334	6785139
1495845211609993973	splash2x.fmm	2	1	1000	33	.9	.519	.506	500667862	117510	25364	96163759	3217336	410679492	113	225	325769	18140539	97276593	109104909	3155656
1495845212119193629	splash2x.fmm	2	1	1000	33	.9	.549	.534	500650753	118143	25230	95247137	3050672	419101564	113	228	271952	18225917	94721725	109896025	2835300
1495845212628454805	splash2x.fmm	2	1	1000	33	.9	.545	.531	500689827	122693	25044	97398947	2832734	429083358	112	224	264835	18853548	97402694	113057792	2840060
1495845213137719149	splash2x.fmm	2	1	1000	33	.9	.554	.540	500672143	131144	25027	101525320	2423258	447262578	113	226	267021	19763278	101241865	117566987	2890464
1495845213646882597	splash2x.fmm	2	1	1000	33	.9	.567	.552	500658568	123440	25056	97650233	2901152	430442139	112	224	274706	18973699	97894046	113840000	2872305
1495845214156123982	splash2x.fmm	2	1	1000	33	.9	.555	.541	500658427	120710	25751	93321777	3253353	410399345	113	228	279134	17805468	92914079	107908713	2863755
1495845214665352700	splash2x.fmm	2	1	1000	33	.9	.540	.526	500655148	121192	24282	96860199	2897313	426379720	113	224	270891	18621250	96427702	111934281	2882447
1495845215174489502	splash2x.fmm	2	1	1000	33	.9	.548	.534	500699021	125448	24899	96784077	3019451	426877045	114	226	271127	18669206	96580587	112265540	2873367
1495845215683780554	splash2x.fmm	2	1	1000	33	.9	.553	.539	500657292	129795	25008	100720435	2391377	443267615	112	224	268081	19669539	100860744	117082549	2940252
1495845216192973209	splash2x.fmm	2	1	1000	33	.9	.557	.543	500688693	122795	24675	96471832	3014622	425018615	113	228	277031	18540365	96050055	111649892	2866221
1495845216702212969	splash2x.fmm	2	1	1000	33	.9	.552	.538	500667915	163124	24314	123242094	1373728	549641973	112	224	250743	24483369	121924956	143038121	2915445
1495845217211405417	splash2x.fmm	2	1	1000	33	.9	.610	.594	500621605	194207	23621	144916495	118739	650999460	113	226	216809	29639378	144265280	169965953	2968171
1495845217720761073	splash2x.fmm	2	1	1000	33	.9	.614	.598	500624071	112039	23258	106829470	456595	463861349	115	227	246089	36050404	109827534	125775736	4216244
1495845218230082520	splash2x.fmm	2	1	1000	33	.9	.520	.506	500624856	57436	25749	76944471	3364916	229213387	126	241	3037889	35182740	73545981	105712657	9848427
1495845218739300364	splash2x.fmm	2	1	1000	33	.9	.531	.517	500651203	102415	24264	105532479	2452224	408196458	114	225	406958	18522167	106101584	108683163	3998128
1495845219248490999	splash2x.fmm	2	1	1000	33	.9	.539	.525	500618961	122530	25863	94526201	3045905	415521027	114	226	275296	18128206	94300907	109368024	2830416
1495845219757653509	splash2x.fmm	2	1	1000	33	.9	.545	.530	500648676	126584	24581	96387559	3054204	424690901	112	226	269843	18628982	96418439	112017575	2858326
1495845220266952519	splash2x.fmm	2	1	1000	33	.9	.552	.538	500655273	127374	26016	98323671	2698039	432120242	113	226	269174	19072440	98345831	114063861	2865213
1495845220776152987	splash2x.fmm	2	1	1000	33	.9	.557	.542	500619405	123282	24631	97179913	2898068	428502123	112	224	274724	18599151	96312744	111941662	2836680
1495845221285390601	splash2x.fmm	2	1	1000	33	.9	.557	.542	500620119	121047	25346	93571944	3307697	411494397	113	226	276438	18047669	94010431	109145058	2828267
1495845221794632299	splash2x.fmm	2	1	1000	33	.9	.544	.530	500621963	119352	24819	93321874	3269329	410579988	112	224	280189	17817805	93009101	108009039	2854167
1495845222303805726	splash2x.fmm	2	1	1000	33	.9	.545	.531	500622160	128965	25006	98494136	2714362	434251184	113	228	272049	19044531	98144280	114066944	2910452
1495845222813082236	splash2x.fmm	2	1	1000	33	.9	.547	.533	500621038	121950	25155	96924254	2845879	425185472	113	224	264389	18798384	97245426	112554589	2889537
1495845223322295725	splash2x.fmm	2	1	1000	33	.9	.551	.536	500614005	123710	25161	97112556	2883887	427914235	114	222	268564	18678837	96611991	112222856	2864553
1495845223831507131	splash2x.fmm	2	1	1000	33	.9	.548	.534	500652652	141672	24336	108815671	2277776	482673216	112	226	265331	20895275	106345547	124130956	2849127
1495845224340749558	splash2x.fmm	2	1	1000	33	.9	.615	.599	500614195	194255	23000	144816251	110727	650482653	113	226	221491	29619746	144180035	169959369	2978926
1495845224849993276	splash2x.fmm	2	1	1000	33	.9	.612	.596	500616145	148086	22918	124211133	291126	548054620	112	226	239387	33225426	126320957	146509065	3706016
1495845225359290224	splash2x.fmm	2	1	1000	33	.9	.542	.528	500619040	59053	26235	72321047	3209927	233303072	124	235	2745145	38763196	74500316	108979697	8987833
1495845225868616942	splash2x.fmm	2	1	1000	33	.9	.517	.503	500620366	84224	24285	107611744	1805637	388031662	115	229	692109	21655295	105402318	104859729	5520977
1495845226377882014	splash2x.fmm	2	1	1000	33	.9	.549	.535	500650762	119220	25229	92194375	3360204	405106461	113	228	283064	17548466	91880047	106655094	2793403
1495845226887307274	splash2x.fmm	2	1	1000	33	.9	.543	.529	500642001	123845	24654	97633785	2800295	429735863	113	224	273301	18715790	96792674	112368311	2848240
1495845227396645492	splash2x.fmm	2	1	1000	33	.9	.557	.542	500621352	129156	25869	97676585	2809752	429979485	114	226	275769	18830717	97288655	113019721	2864108
1495845227905860065	splash2x.fmm	2	1	1000	33	.9	.559	.545	500666061	120774	25208	97379254	2894896	429227080	112	226	272308	19111915	98453233	114432001	2891535
1495845228415139033	splash2x.fmm	2	1	1000	33	.9	.550	.536	500621239	123061	26168	96054967	3053465	422724692	113	226	276720	18256214	94885499	110174465	2863153
1495845228924410439	splash2x.fmm	2	1	1000	33	.9	.542	.528	500612590	119189	25285	93501189	3151350	410813353	112	224	281059	17967576	93627625	108695782	2877820
1495845229433595657	splash2x.fmm	2	1	1000	33	.9	.548	.534	500645832	127793	25752	96663897	2959765	425877869	113	226	273637	18657783	96555901	112157647	2871064
1495845229942789167	splash2x.fmm	2	1	1000	33	.9	.550	.535	500616583	130104	25117	100055887	2528020	440390064	112	224	274088	19365931	99553017	115706713	2936033
1495845230452024323	splash2x.fmm	2	1	1000	33	.9	.562	.547	500661280	125025	26299	97056441	2891755	427583378	113	228	278084	18645504	96475851	112128906	2867875
1495845230961217271	splash2x.fmm	2	1	1000	33	.9	.551	.536	500642499	121693	25428	95966122	3002344	422027161	113	224	272221	18581077	96253769	111722866	2880694
1495845231470500885	splash2x.fmm	2	1	1000	33	.9	.598	.582	500628331	195928	23781	144754002	106155	650159885	114	226	231412	29011747	141577531	166881727	2963284
1495845231979752020	splash2x.fmm	2	1	1000	33	.9	.614	.598	500662385	182612	23247	140756668	155636	627286641	114	228	244000	30037658	143871941	168626817	3213246
1495845232489118821	splash2x.fmm	2	1	1000	33	.9	.536	.522	500630063	57985	23831	71988301	1943236	260602739	122	233	941555	31455306	72936415	86500539	8481466
1495845232998539436	splash2x.fmm	2	1	1000	33	.9	.512	.499	500624445	66179	24409	105935747	2336058	350001989	117	231	2428853	35641326	104919290	123408329	6498976
1495845233507731633	splash2x.fmm	2	1	1000	33	.9	.551	.537	500627454	120224	24815	92960166	3306456	408820389	113	226	289606	17679234	92390018	107397366	2868399
1495845234017025497	splash2x.fmm	2	1	1000	33	.9	.546	.532	500626542	122789	25053	95662193	3033676	420776302	112	224	274432	18370719	95359303	110674881	2836468
1495845234526242258	splash2x.fmm	2	1	1000	33	.9	.554	.540	500709004	124678	24924	99588689	2580531	438022345	114	224	270529	19284940	99235039	115154026	2894718
1495845235035436496	splash2x.fmm	2	1	1000	33	.9	.549	.534	500639277	117573	24833	95810055	3128612	422129832	113	226	274864	18356216	95306866	110738915	2830410
1495845235544696319	splash2x.fmm	2	1	1000	33	.9	.549	.535	500784943	122172	24949	94347480	3092647	414830640	113	226	280248	18227550	94735429	109994663	2893451
1495845236053873933	splash2x.fmm	2	1	1000	33	.9	.546	.532	500617908	121466	24389	95342478	3147506	419541615	112	226	277707	18517831	95986142	111488060	2895093
1495845236563135714	splash2x.fmm	2	1	1000	33	.9	.542	.528	500669547	126043	24483	97045229	2947472	427681902	113	224	275831	18366198	95291682	110779267	2848538
1495845237072345183	splash2x.fmm	2	1	1000	33	.9	.556	.541	500671319	121341	24369	97610737	2837738	429563953	112	228	277281	18993666	97937768	113758507	2895832
1495845237581515568	splash2x.fmm	2	1	1000	33	.9	.559	.544	500672779	120256	24346	96163952	3028193	423312609	113	220	275244	18575448	96217803	111772346	2869528
1495845238090742640	splash2x.fmm	2	1	1000	33	.9	.551	.537	500726312	174113	24068	130488874	901718	583296193	113	228	256144	25534120	126480496	148689409	2926142
1495845238599995838	splash2x.fmm	2	1	1000	33	.9	.605	.590	500670146	197854	24256	144850859	118594	650759721	113	224	217517	29647621	144328555	170056226	2938520
1495845239109265202	splash2x.fmm	2	1	1000	33	.9	.613	.596	500667436	86258	23619	88482670	761057	374246724	116	229	249718	33445005	97365173	110093473	4967261
1495845239618629004	splash2x.fmm	2	1	1000	33	.9	.528	.514	341351410	2766841	805906	85473246	1291986	180173365	13658	19498	1454460	31490976	77172502	81822788	5947504
1495845240128639159	splash2x.radiosity	2	1	1000	33	.9	.345	.337	500687612	5793787	1666476	119874911	1987248	230139175	29286	51591	3310350	46709056	119514490	142681581	9405600
1495845240638684355	splash2x.radiosity	2	1	1000	33	.9	.505	.492	500715756	5730823	1648339	121910385	1968628	237337549	28973	50947	3282490	48412517	121865801	143835237	9289614
1495845241148537468	splash2x.radiosity	2	1	1000	33	.9	.515	.502	500640386	5645296	1627905	123789815	1955565	243929060	28702	50690	3259679	49595090	123424647	144483774	9229506
1495845241658496436	splash2x.radiosity	2	1	1000	33	.9	.517	.503	500723803	5582275	1612873	126190461	1933100	252531126	28353	50052	3242305	51485581	125935509	145620968	9101559
1495845242168517507	splash2x.radiosity	2	1	1000	33	.9	.517	.503	500658080	4444664	1650259	129372865	2184360	237544178	29936	54431	2642086	47461978	128334145	137700032	8914308
1495845242678435704	splash2x.radiosity	2	1	1000	33	.9	.522	.508	500667157	2532773	1520297	136423750	2204668	269322165	28651	57447	1374200	44370178	136581213	126955176	10939860
1495845243188516796	splash2x.radiosity	2	1	1000	33	.9	.544	.530	500750336	2848983	1793527	142477977	2541142	238662916	32843	66134	1502974	44156128	143278165	128406503	8672127
1495845243698577805	splash2x.radiosity	2	1	1000	33	.9	.527	.513	500711633	2818149	1954421	142413470	2496699	238338103	32778	66240	1531550	44257386	143497269	129229692	8614256
1495845244208649564	splash2x.radiosity	2	1	1000	33	.9	.526	.513	500710126	2905375	1942923	142657419	2495708	238722321	32829	66278	1516956	46329969	144640179	131404891	8873199
1495845244719277134	splash2x.radiosity	2	1	1000	33	.9	.529	.515	500712652	909821	634054	66236011	916689	122519637	10526	25153	469318	17142639	67784406	40032270	24034565
1495845245228890435	splash2x.radiosity	2	1	1000	33	.9	.497	.484	500751945	1053385	551421	157446930	889485	406666862	9097	16678	1913772	57032031	166172001	160633848	5078978
1495845245738079008	splash2x.radiosity	2	1	1000	33	.9	.576	.561	500606269	87078	54086	186919442	499497	585236682	113	224	4599799	99077116	190803056	252094601	1371871
1495845246247188602	splash2x.radiosity	2	1	1000	33	.9	.642	.625	500606075	89094	43670	184834320	493109	580347042	112	228	4544416	99047161	190775968	251141286	1420059
1495845246756298695	splash2x.radiosity	2	1	1000	33	.9	.640	.624	500639602	90570	49618	190783972	469723	584921117	113	226	3775440	95251514	195666491	239648165	1179078
1495845247265453684	splash2x.radiosity	2	1	1000	34	.9	.637	.620	500603865	91927	29041	194909239	499897	570063118	113	226	3405801	90709427	196047352	229793089	1301094
1495845247774718028	splash2x.radiosity	2	1	1000	33	.9	.631	.615	500604952	91348	28356	193723274	481134	574814060	113	224	3406678	91895405	195923749	230244852	1242622
1495845248283925954	splash2x.radiosity	2	1	1000	33	.9	.633	.617	500598987	91545	36160	192151034	432695	560773676	112	226	4220781	90263297	192421030	231596087	1582406
1495845248793112110	splash2x.radiosity	2	1	1000	33	.9	.624	.608	500626351	94061	46401	186217482	491487	556255628	113	224	4484397	91886768	188767780	237430271	1816554
1495845249302302058	splash2x.radiosity	2	1	1000	33	.9	.631	.614	500660882	93121	36179	188660455	496940	573489731	113	226	4086184	93143177	191736197	238509532	1287760
1495845249811486610	splash2x.radiosity	2	1	1000	33	.9	.634	.617	500643914	91602	34402	185831720	563076	571977159	113	224	4880217	98239737	187512409	250103233	1907669
1495845250320626600	splash2x.radiosity	2	1	1000	33	.9	.637	.620	500591702	91892	40620	181199299	513123	557655010	112	228	4871195	94339708	185686189	244881595	1644863
1495845250829772630	splash2x.radiosity	2	1	1000	33	.9	.632	.615	500594874	92012	40200	184418548	538246	561281160	113	224	4902468	94522485	186572873	245721750	1886650
1495845251338898891	splash2x.radiosity	2	1	1000	33	.9	.635	.618	500621484	90418	41396	180975203	530568	558322872	113	228	4842795	94379777	187126310	244872524	1463761
1495845251848057401	splash2x.radiosity	2	1	1000	33	.9	.631	.614	500596847	95237	43261	189831059	465973	565282476	113	224	4168659	90390451	192427155	235016651	1137472
1495845252357214536	splash2x.radiosity	2	1	1000	33	.9	.627	.610	500598462	92871	34617	195518454	458610	573035362	112	226	3168484	88836829	197430606	223558275	1218488
1495845252866367609	splash2x.radiosity	2	1	1000	33	.9	.627	.611	500595951	92687	34440	190888130	514726	565880323	113	220	4077651	91509295	192483626	236084318	1251700
1495845253375544535	splash2x.radiosity	2	1	1000	33	.9	.630	.613	500646195	91065	36099	189395400	511830	561288032	113	226	4484435	89507330	190347886	235708774	1456202
1495845253884630399	splash2x.radiosity	2	1	1000	33	.9	.625	.609	500595838	93546	48980	189782550	420387	561140378	112	224	4042910	89631287	192904164	231593833	1439235
1495845254393716847	splash2x.radiosity	2	1	1000	33	.9	.629	.612	500597096	91902	39085	194795995	410674	562359609	111	228	4054371	87799116	196588354	229434953	1343500
1495845254902891670	splash2x.radiosity	2	1	1000	34	.9	.632	.615	500629582	94915	35002	194532048	447230	551315665	113	224	3718202	83764633	196230361	219209708	1245659
1495845255412133222	splash2x.radiosity	2	1	1000	33	.9	.624	.608	500618860	96295	35966	191855058	441185	552771866	113	228	4129031	85745899	192802287	225995740	1379138
1495845255921373565	splash2x.radiosity	2	1	1000	33	.9	.622	.605	500588678	95750	43599	192498419	444192	557079680	113	224	3459066	85837987	194940658	221922728	1127041
1495845256430585158	splash2x.radiosity	2	1	1000	33	.9	.622	.606	500592889	93564	31906	198685626	468605	552598792	112	226	2854330	81447486	199667112	210896367	1063014
1495845256939771231	splash2x.radiosity	2	1	1000	33	.9	.621	.605	500592446	93517	34177	196284500	473279	553061557	113	224	3220658	84162597	196257742	217500746	1146685
1495845257448865075	splash2x.radiosity	2	1	1000	33	.9	.622	.606	500649471	93390	28964	194908125	481883	555192335	113	226	3520360	86143649	193795117	221923081	1144289
1495845257957973522	splash2x.radiosity	2	1	1000	33	.9	.619	.603	500594537	99871	31348	192068792	517278	555151827	113	224	3400848	86222415	195489748	219218123	1117011
1495845258467148011	splash2x.radiosity	2	1	1000	33	.9	.618	.602	500596078	93802	29249	194232493	478987	563448900	112	228	3477821	87014604	194830804	222774495	973476
1495845258976463417	splash2x.radiosity	2	1	1000	33	.9	.616	.600	500592581	96205	35131	189123676	480941	536446081	113	224	4305133	80821630	189637538	219624740	1196236
1495845259485641323	splash2x.radiosity	2	1	1000	33	.9	.622	.606	500640098	95579	34097	191814301	519332	539014746	113	226	3768307	83272688	195033016	218747260	1494553
1495845259994712521	splash2x.radiosity	2	1	1000	33	.9	.621	.605	500648458	98467	35163	189567584	455034	523388999	113	226	4293327	80789069	190773884	220536478	1260311
1495845260503846531	splash2x.radiosity	2	1	1000	33	.9	.623	.607	500599171	91960	35661	189398583	518183	529918179	112	226	4149958	82375152	192633684	221676950	1309779
1495845261012960271	splash2x.radiosity	2	1	1000	33	.9	.619	.603	500607878	97082	38647	195157856	403570	559365715	113	224	3036650	86378359	200588870	215659750	1162872
1495845261522218552	splash2x.radiosity	2	1	1000	34	.9	.623	.607	500646707	91843	38946	194117035	433556	571653669	112	226	4055808	90944179	194355048	233008660	1337345
1495845262031451957	splash2x.radiosity	2	1	1000	33	.9	.629	.613	500601695	95283	38543	191552698	508592	562997514	113	224	3998067	85236644	193691046	223282229	1609631
1495845262540621968	splash2x.radiosity	2	1	1000	33	.9	.620	.604	500599503	94022	33816	194229936	370266	556960631	112	228	3357644	87487299	197622751	219731866	958616
1495845263049742394	splash2x.radiosity	2	1	1000	33	.9	.625	.609	500596171	92937	28683	198510840	346471	576486319	113	224	3501097	91525517	196747649	225420373	919846
1495845263559076238	splash2x.radiosity	2	1	1000	33	.9	.625	.609	500602087	90147	30739	185096049	480724	591849580	113	226	4720075	98810422	186814467	247644120	1211853
1495845264068236081	splash2x.radiosity	2	1	1000	34	.9	.628	.612	500649540	82618	34882	186185468	512411	591188579	112	226	4521436	95891023	185702987	240491066	1485045
1495845264577347466	splash2x.radiosity	2	1	1000	34	.9	.631	.615	500711993	88788	30992	184397074	457878	557843439	114	224	4835613	86381118	186343471	231618331	1149711
1495845265086537768	splash2x.radiosity	2	1	1000	33	.9	.619	.603	500632968	89191	28507	185898021	324795	549707494	112	226	4621192	89824634	185618071	233297870	832992
1495845265595665153	splash2x.radiosity	2	1	1000	33	.9	.617	.601	500596296	89151	28657	184654664	301798	554925804	113	224	4314871	87367230	186195464	228743653	854289
1495845266104874997	splash2x.radiosity	2	1	1000	33	.9	.617	.601	500604851	91201	28040	188553806	298050	564071582	112	228	3326879	89327960	192255798	222708340	823508
1495845266614100257	splash2x.radiosity	2	1	1000	33	.9	.617	.601	500603611	90471	26791	194917215	258245	585685963	113	224	3143347	89222971	198167384	220728088	833166
1495845267123281558	splash2x.radiosity	2	1	1000	33	.9	.617	.601	500640163	93005	26954	195262411	297897	573161006	113	226	3750423	83939261	193632264	218791759	1133046
1495845267632435214	splash2x.radiosity	2	1	1000	33	.9	.617	.601	500641391	94782	28884	190593136	337079	553013464	113	220	3741327	83700064	191528738	215660117	1062438
1495845268141561412	splash2x.radiosity	2	1	1000	33	.9	.618	.602	500675777	98357	28345	190375075	247932	527308854	113	226	3619133	77132425	189869410	205887998	2172422
1495845268650630402	splash2x.radiosity	2	1	1000	33	.9	.617	.601	500639883	92925	29479	188638915	294660	521874256	113	224	3265518	77614767	192032366	202955000	1331896
1495845269159797766	splash2x.radiosity	2	1	1000	33	.9	.619	.603	500644107	91773	27652	191258751	313414	547667653	109	226	4021189	85688105	191861069	221856772	1311972
1495845269668998464	splash2x.radiosity	2	1	1000	33	.9	.619	.602	500597757	93617	28830	189475254	372038	554160480	113	224	4205830	88098989	191965872	228779764	1259325
1495845270178503390	splash2x.radiosity	2	1	1000	33	.9	.629	.613	500595131	96304	29343	191681230	264406	550760827	112	228	4206986	85292501	190267083	224772678	1255777
1495845270687623984	splash2x.radiosity	2	1	1000	33	.9	.622	.606	500597623	96488	31006	185776523	371881	539615944	113	224	4330594	84011356	189787465	224255065	1233354
