#Timestamp	Benchmark	Run(#)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	EXCEPTION_RETURN	BRANCH_MISPRED	BRANCH_PRED	DATA_MEM_ACCESS	L1I_CACHE_ACCESS	L2D_CACHE_ACCESS
1495865697981571355	splash2x.water_nsquared	1	1000	36	0.900000	0.763000	0.746000	500627559	226	1384285	104505378	338020080	292654703	8552239
1495865698490959198	splash2x.water_nsquared	1	1000	36	0.900000	0.763000	0.746000	500705128	224	1383951	104320177	338024715	292407455	8558764
1495865699000226875	splash2x.water_nsquared	1	1000	36	0.900000	0.763000	0.746000	500608772	228	1385659	104312260	337926526	292368504	8554608
1495865699509354135	splash2x.water_nsquared	1	1000	36	0.900000	0.763000	0.746000	500605704	224	1356978	104474539	338488828	292584217	8574726
1495865700018450479	splash2x.water_nsquared	1	1000	36	0.900000	0.764000	0.747000	500623747	226	1314084	104605727	338204079	291371193	8545314
1495865700527662072	splash2x.water_nsquared	1	1000	36	0.900000	0.762000	0.745000	500610342	224	1334170	105488625	333756664	288262183	8358138
1495865701036865874	splash2x.water_nsquared	1	1000	36	0.900000	0.757000	0.740000	500662736	228	1373923	106118735	329166038	285315357	8186284
1495865701546100217	splash2x.water_nsquared	1	1000	36	0.900000	0.757000	0.740000	500614896	224	1323248	107914841	326733321	283472793	8061075
1495865702055215686	splash2x.water_nsquared	1	1000	36	0.900000	0.754000	0.737000	500609118	224	1272349	110648729	320445863	278493081	7775330
1495865702564356529	splash2x.water_nsquared	1	1000	36	0.900000	0.751000	0.734000	500644059	228	1279306	111743803	317178367	276165758	7631516
1495865703073686789	splash2x.water_nsquared	1	1000	36	0.900000	0.748000	0.731000	500678747	224	1326393	112569452	313778181	274093806	7477442
1495865703582821174	splash2x.water_nsquared	1	1000	36	0.900000	0.745000	0.728000	500582718	226	1348458	112619973	311187337	271980907	7382349
1495865704092063976	splash2x.water_nsquared	1	1000	36	0.900000	0.742000	0.725000	500611936	224	1369899	112622746	308981340	270199276	7290387
1495865704601345403	splash2x.water_nsquared	1	1000	36	0.900000	0.739000	0.722000	500688205	228	1209299	114262228	308306756	268210295	7235802
1495865705110730121	splash2x.water_nsquared	1	1000	36	0.900000	0.746000	0.729000	500617771	228	1702959	98996677	310366609	274130433	8971925
1495865705619939923	splash2x.water_nsquared	1	1000	36	0.900000	0.727000	0.711000	500619558	226	1397693	104495682	337592100	292657027	8552234
1495865706129242057	splash2x.water_nsquared	1	1000	36	0.900000	0.764000	0.747000	500647006	224	1367538	104530238	338520246	292728514	8580917
1495865706638340943	splash2x.water_nsquared	1	1000	36	0.900000	0.765000	0.748000	500621761	228	1386237	104538863	337763551	292509345	8560871
1495865707147558911	splash2x.water_nsquared	1	1000	36	0.900000	0.764000	0.747000	500617105	224	1358421	104564560	338220129	292434160	8577539
1495865707656828546	splash2x.water_nsquared	1	1000	36	0.900000	0.763000	0.746000	500696385	226	1385977	104475174	337718479	292374285	8561497
1495865708166109431	splash2x.water_nsquared	1	1000	36	0.900000	0.762000	0.745000	500617248	224	1384340	104574894	337606140	292521146	8553462
1495865708675221025	splash2x.water_nsquared	1	1000	36	0.900000	0.763000	0.746000	500686956	228	1379608	104504964	338052947	292506357	8565669
1495865709184380660	splash2x.water_nsquared	1	1000	36	0.900000	0.763000	0.746000	500614788	224	1400160	104519655	337440164	292400416	8544300
1495865709693571462	splash2x.water_nsquared	1	1000	36	0.900000	0.763000	0.746000	500620070	226	1364963	104602886	338183019	292554868	8570089
1495865710202738555	splash2x.water_nsquared	1	1000	36	0.900000	0.763000	0.746000	500613641	224	1346548	104658629	338440233	292424713	8573775
1495865710712007440	splash2x.water_nsquared	1	1000	36	0.900000	0.764000	0.747000	500616557	228	1296143	105407410	336920431	290528826	8497248
1495865711221274325	splash2x.water_nsquared	1	1000	36	0.900000	0.763000	0.746000	500697733	220	1318212	106179547	332277121	287205208	8304471
1495865711730446752	splash2x.water_nsquared	1	1000	36	0.900000	0.759000	0.742000	500683681	226	1354357	107066071	328187137	284677584	8143999
1495865712240005970	splash2x.water_nsquared	1	1000	36	0.900000	0.757000	0.740000	500693306	226	1362919	107990878	325418717	282503196	8009344
1495865712749125105	splash2x.water_nsquared	1	1000	36	0.900000	0.755000	0.738000	500686023	226	1365532	108658799	322223759	279991820	7874486
1495865713258233157	splash2x.water_nsquared	1	1000	36	0.900000	0.752000	0.735000	500686374	224	1311793	109787395	319805792	277811733	7766596
1495865713767487917	splash2x.water_nsquared	1	1000	36	0.900000	0.750000	0.733000	500683787	226	1226621	111913119	317307301	275763168	7646106
1495865714276718469	splash2x.water_nsquared	1	1000	36	0.900000	0.749000	0.732000	500685426	224	1229922	112985498	314261021	273460951	7509718
1495865714785932520	splash2x.water_nsquared	1	1000	36	0.900000	0.749000	0.732000	500686406	228	1305793	113728008	310423109	271446280	7353903
1495865715295092489	splash2x.water_nsquared	1	1000	36	0.900000	0.747000	0.730000	500685265	224	1356399	114048737	307510365	269653696	7223274
1495865715804390249	splash2x.water_nsquared	1	1000	36	0.900000	0.744000	0.727000	500688741	234	1644884	105086079	288248399	255179396	7891553
1495865716313490176	splash2x.water_nsquared	1	1000	36	0.900000	0.723000	0.707000	500811551	226	1395261	104168212	337747656	292431637	8557388
1495865716822816477	splash2x.water_nsquared	1	1000	36	0.900000	0.763000	0.746000	500691980	226	1398417	104122935	337933010	292482331	8572459
1495865717332203945	splash2x.water_nsquared	1	1000	36	0.900000	0.764000	0.747000	500763826	224	1365148	104555810	338499137	292899708	8587414
1495865717841432289	splash2x.water_nsquared	1	1000	36	0.900000	0.764000	0.747000	500634187	226	1373022	104366675	338049303	292524410	8582265
1495865718350529341	splash2x.water_nsquared	1	1000	36	0.900000	0.764000	0.747000	500634012	224	1381795	104340900	337939342	292564072	8576230
1495865718859791351	splash2x.water_nsquared	1	1000	36	0.900000	0.763000	0.746000	500627452	228	1386720	104363352	337543274	292357333	8564995
1495865719368950111	splash2x.water_nsquared	1	1000	36	0.900000	0.764000	0.747000	500654556	224	1381143	104450111	338268982	292886175	8577702
1495865719878156538	splash2x.water_nsquared	1	1000	36	0.900000	0.764000	0.747000	500682724	228	1393069	104442640	337695254	292543793	8566703
1495865720387361714	splash2x.water_nsquared	1	1000	36	0.900000	0.764000	0.747000	500632880	224	1380784	104376472	337932088	292482041	8572488
1495865720896585099	splash2x.water_nsquared	1	1000	36	0.900000	0.764000	0.747000	500633876	226	1368807	104557409	338256374	292727919	8579056
1495865721405809026	splash2x.water_nsquared	1	1000	36	0.900000	0.764000	0.747000	500639857	224	1329720	104616070	338502192	292225330	8581062
1495865721915067911	splash2x.water_nsquared	1	1000	36	0.900000	0.763000	0.746000	500629914	226	1291324	105659769	335899314	289729164	8456041
1495865722424264796	splash2x.water_nsquared	1	1000	36	0.900000	0.760000	0.743000	500635649	224	1321493	106639437	330684094	286402302	8250696
1495865722933341765	splash2x.water_nsquared	1	1000	36	0.900000	0.757000	0.740000	500633536	228	1318998	107872921	327585402	284049209	8114457
1495865723442547358	splash2x.water_nsquared	1	1000	36	0.900000	0.756000	0.739000	500633811	224	1339884	109075774	324021031	281681888	7946518
1495865723951883118	splash2x.water_nsquared	1	1000	36	0.900000	0.754000	0.737000	500701149	228	1340514	109841355	320972830	279308872	7821732
1495865724461150045	splash2x.water_nsquared	1	1000	36	0.900000	0.752000	0.735000	500627654	224	1338505	110229067	318472818	277062044	7707797
1495865724970246972	splash2x.water_nsquared	1	1000	36	0.900000	0.750000	0.733000	500630200	226	1366359	110438106	315512322	274807463	7589471
1495865725479486273	splash2x.water_nsquared	1	1000	36	0.900000	0.749000	0.732000	500628921	224	1223150	112530990	314157191	272988117	7513884
1495865725988639242	splash2x.water_nsquared	1	1000	36	0.900000	0.747000	0.730000	500636587	226	1190278	114197364	311306528	270965710	7383967
1495865726497827544	splash2x.water_nsquared	1	1000	36	0.900000	0.743000	0.726000	500634437	224	1272676	114839913	307595239	269042953	7221862
1495865727007140595	splash2x.water_nsquared	1	1000	36	0.900000	0.743000	0.726000	500706869	230	1794658	106539419	297634565	271132465	7691938
1495865727516493522	splash2x.water_nsquared	1	1000	36	0.900000	0.729000	0.712000	500624020	222	1608206	104085777	315096458	289272412	8406661
1495865728025705324	splash2x.water_nsquared	1	1000	36	0.900000	0.752000	0.735000	500671491	228	1581277	104184204	315686676	289273731	8432878
1495865728534970250	splash2x.water_nsquared	1	1000	36	0.900000	0.753000	0.736000	500616800	224	1579951	104268319	315878264	289436640	8432264
1495865729044216719	splash2x.water_nsquared	1	1000	36	0.900000	0.753000	0.736000	500616763	226	1589564	104175941	315650233	289405508	8432306
1495865729553403812	splash2x.water_nsquared	1	1000	36	0.900000	0.752000	0.735000	500608049	224	1590671	104080377	315850262	289581021	8434341
1495865730062665364	splash2x.water_nsquared	1	1000	36	0.900000	0.752000	0.735000	500610539	226	1597575	104068585	315644338	289330681	8429512
1495865730571921790	splash2x.water_nsquared	1	1000	36	0.900000	0.751000	0.734000	500605464	224	1586687	104154121	315818239	289458443	8431626
1495865731081328758	splash2x.water_nsquared	1	1000	36	0.900000	0.752000	0.735000	500611211	228	1578155	103998660	315861432	289242568	8439248
1495865731590624727	splash2x.water_nsquared	1	1000	36	0.900000	0.753000	0.736000	500604558	224	1589111	103983878	315965251	289441492	8441120
1495865732099870445	splash2x.water_nsquared	1	1000	36	0.900000	0.754000	0.737000	500607563	224	1520644	104190042	316268933	289014825	8437232
1495865732609030580	splash2x.water_nsquared	1	1000	36	0.900000	0.754000	0.737000	500604895	226	1524239	105694079	313186618	286707941	8276707
1495865733118326465	splash2x.water_nsquared	1	1000	36	0.900000	0.753000	0.736000	500679407	224	1519285	106855468	309909139	284007342	8123768
1495865733627533600	splash2x.water_nsquared	1	1000	36	0.900000	0.750000	0.733000	500613860	226	1499298	108393655	307526916	281893402	7995339
1495865734137189151	splash2x.water_nsquared	1	1000	36	0.900000	0.748000	0.731000	500615101	224	1488938	109776476	305264709	279864702	7866395
1495865734646462911	splash2x.water_nsquared	1	1000	36	0.900000	0.746000	0.729000	500615491	228	1471948	111146667	303053716	277766796	7742010
1495865735155590005	splash2x.water_nsquared	1	1000	36	0.900000	0.744000	0.727000	500619426	224	1484356	112415464	300628411	276073389	7614080
1495865735664866515	splash2x.water_nsquared	1	1000	36	0.900000	0.742000	0.725000	500665028	228	1476121	112968095	299003801	274115823	7522685
1495865736174062442	splash2x.water_nsquared	1	1000	36	0.900000	0.740000	0.723000	500700498	224	1482767	113369652	297300643	272453375	7432592
1495865736683243660	splash2x.water_nsquared	1	1000	36	0.900000	0.739000	0.722000	500623719	226	1444651	114026353	295614519	270503267	7349318
1495865737192440212	splash2x.water_nsquared	1	1000	36	0.900000	0.741000	0.724000	500622291	224	1271085	116759137	294967174	269026680	7277243
1495865737701640639	splash2x.water_nsquared	1	1000	36	0.900000	0.738000	0.721000	167153900	2940	747155	32456326	82450912	79616400	2383842
1495873805950449730	parsec.dedup	2	1800	33	1.100000	0.749000	0.896000	582477686	52346	3430163	53004983	131906305	152762761	9692547
1495873806460310490	parsec.dedup	2	1800	34	1.100000	1.145000	1.371000	901590363	83822	5358756	79046432	199252948	236108938	15221010
1495873806970182665	parsec.dedup	2	1800	34	1.100000	1.149000	1.376000	901162535	82469	5309360	83515053	205172900	238852030	14989413
1495873807480054841	parsec.dedup	2	1800	35	1.100000	1.148000	1.375000	901139331	63402	2176547	57664947	214560554	178738436	17473652
1495873807989696434	parsec.dedup	2	1800	35	1.100000	1.146000	1.372000	901154295	63941	2322616	58909422	238492054	200039718	16605995
1495873808499483193	parsec.dedup	2	1800	36	1.100000	1.139000	1.364000	901366774	32584	2945148	75908367	403869272	274569621	12176835
1495873809009516327	parsec.dedup	2	1800	36	1.100000	1.219000	1.460000	901080466	19993	3270467	83332191	443210659	296936337	10003676
1495873809518776337	parsec.dedup	2	1800	37	1.200000	1.363000	1.635000	901110105	16327	3793341	89429791	437035040	304135015	8700397
1495873810027997181	parsec.dedup	2	1800	37	1.200000	1.437000	1.724000	901089339	16886	3573065	90360195	431184809	293345107	8869217
1495873810537139774	parsec.dedup	2	1800	38	1.200000	1.445000	1.734000	901090861	17575	2296914	93312637	421544168	271128765	8922766
1495873811046546326	parsec.dedup	2	1800	38	1.200000	1.388000	1.665000	901090140	19533	2484219	84601932	437483634	289146342	9421860
1495873811555695961	parsec.dedup	2	1800	38	1.200000	1.396000	1.675000	901088295	18709	2461077	85808203	438143931	288777208	9422871
1495873812064927846	parsec.dedup	2	1800	38	1.200000	1.396000	1.675000	901121210	21311	2839550	69816871	472870130	304285631	10302782
1495873812574349022	parsec.dedup	2	1800	38	1.200000	1.401000	1.681000	901190445	37059	4659499	82662919	391089858	289277796	14645936
1495873813083791157	parsec.dedup	2	1800	38	1.200000	1.349000	1.618000	901113390	43327	5333918	92376985	345789934	278768736	16124550
1495873813593154625	parsec.dedup	2	1800	38	1.200000	1.286000	1.543000	901116455	43391	5382035	92836542	345921364	280030136	16072806
1495873814102603843	parsec.dedup	2	1800	38	1.200000	1.286000	1.543000	901120319	42004	5372121	93135427	351114604	280975371	16305212
1495873814612221436	parsec.dedup	2	1800	38	1.200000	1.295000	1.554000	901254541	44575	5430363	91929031	336437275	277592882	15806565
1495873815121672738	parsec.dedup	2	1800	38	1.200000	1.283000	1.539000	901119730	43361	5263377	91112804	342689290	276672461	16321751
1495873815631129664	parsec.dedup	2	1800	38	1.200000	1.283000	1.539000	901099000	44879	5161148	89255757	332931007	271821752	16289911
1495873816140524799	parsec.dedup	2	1800	38	1.200000	1.276000	1.531000	901248145	44987	5123034	89437683	333981459	272074908	16272954
1495873816650131975	parsec.dedup	2	1800	38	1.200000	1.277000	1.532000	901105905	43151	5248422	90220466	342308650	275926754	16564408
1495873817159508527	parsec.dedup	2	1800	39	1.200000	1.295000	1.554000	901095160	43613	5511259	92415746	340666030	279291851	15822914
1495873817668969953	parsec.dedup	2	1800	38	1.200000	1.285000	1.542000	901146120	43401	5380957	91034942	340849878	277569539	16261747
1495873818178347630	parsec.dedup	2	1800	39	1.200000	1.286000	1.543000	901102725	38084	6842786	113777023	333537181	292752615	14216964
1495873818687758014	parsec.dedup	2	1800	39	1.200000	1.289000	1.546000	901112164	41881	6150292	101204406	338417148	286580946	14847381
1495873819197091274	parsec.dedup	2	1800	39	1.200000	1.286000	1.543000	901104876	38426	7210124	122002870	304772412	287147910	12519534
1495873819706609576	parsec.dedup	2	1800	39	1.200000	1.293000	1.551000	901166675	40609	6941416	127176376	291080216	278686596	11065685
1495873820216026669	parsec.dedup	2	1800	39	1.200000	1.258000	1.509000	901236250	37899	7572918	117699647	280154706	282161287	12627111
1495873820725417845	parsec.dedup	2	1800	39	1.200000	1.273000	1.527000	901103485	41080	7109925	122846500	289273854	278329951	10984611
1495873821234737063	parsec.dedup	2	1800	39	1.200000	1.258000	1.509000	901081334	38915	7099999	121102501	280862099	274976222	11757419
1495873821744116615	parsec.dedup	2	1800	39	1.200000	1.243000	1.491000	901106196	40280	7178079	130058346	292659566	283525208	10693560
1495873822253488583	parsec.dedup	2	1800	39	1.200000	1.259000	1.510000	901100135	39455	7246256	128368643	288980346	282564716	11287948
1495873822762880926	parsec.dedup	2	1800	39	1.200000	1.254000	1.504000	901151619	39182	7202764	127702355	288478364	279263009	11074671
1495873823272307103	parsec.dedup	2	1800	39	1.200000	1.264000	1.516000	901136979	39535	7340647	126648830	288793789	283812761	11080737
1495873823781919862	parsec.dedup	2	1800	39	1.200000	1.256000	1.507000	901206803	39087	7276932	131284616	292087833	284945865	11026163
1495873824291446330	parsec.dedup	2	1800	39	1.200000	1.270000	1.524000	901084718	39084	7153904	128701677	292350088	280614504	11610870
1495873824800693507	parsec.dedup	2	1800	39	1.200000	1.259000	1.510000	901070311	38607	7256871	125967173	287721199	279990527	11556878
1495873825310152308	parsec.dedup	2	1800	39	1.200000	1.247000	1.496000	901066570	38475	7101577	127711662	290018591	282775920	11406996
1495873825819471443	parsec.dedup	2	1800	39	1.200000	1.265000	1.518000	901062465	40588	6950190	125510018	284245897	276644326	11028625
1495873826328728870	parsec.dedup	2	1800	39	1.200000	1.248000	1.497000	901094965	40463	7086452	126402840	291609458	282644255	11103169
1495873826838136546	parsec.dedup	2	1800	39	1.200000	1.254000	1.504000	901069525	39126	7157559	123291838	282438045	279456428	11665324
1495873827347348098	parsec.dedup	2	1800	39	1.200000	1.240000	1.488000	901095130	37987	7604527	123410415	286726897	282584788	11838961
1495873827856729691	parsec.dedup	2	1800	39	1.200000	1.245000	1.494000	901094105	38620	7379370	122527166	286607837	281950977	11973871
1495873828366201701	parsec.dedup	2	1800	39	1.200000	1.245000	1.494000	901090425	39808	7135943	125506049	290512569	278682522	11176288
1495873828875576628	parsec.dedup	2	1800	39	1.200000	1.253000	1.503000	901130605	41163	7170636	122982179	289868898	277838399	11237592
1495873829385463512	parsec.dedup	2	1800	40	1.200000	1.257000	1.508000	901067930	39030	6911726	123807995	280323446	273392008	11094754
1495873829895264521	parsec.dedup	2	1800	39	1.200000	1.266000	1.519000	901285246	41925	7122653	122414821	283897704	279951457	10920023
1495873830404875822	parsec.dedup	2	1800	40	1.200000	1.254000	1.504000	901311113	39841	7039476	121921222	280016598	277759631	11421110
1495873830914598207	parsec.dedup	2	1800	39	1.200000	1.241000	1.489000	901276382	40048	7333798	124798807	288652517	282437655	11225972
1495873831424118800	parsec.dedup	2	1800	39	1.200000	1.252000	1.502000	901215124	39489	7120106	123818059	285210993	279742366	11475856
1495873831933392185	parsec.dedup	2	1800	39	1.200000	1.245000	1.494000	901210650	34732	6898296	113457580	276270711	272922159	11871941
1495873832442789153	parsec.dedup	2	1800	39	1.200000	1.239000	1.486000	901339480	40269	7063059	124281716	289689702	278142432	11241940
1495873832952262204	parsec.dedup	2	1800	39	1.200000	1.251000	1.501000	901241850	38462	7021831	121016638	278744546	274123983	12024047
1495873833461777589	parsec.dedup	2	1800	39	1.200000	1.243000	1.491000	901338500	39551	7131457	121582086	282795172	277967556	11596715
1495873833971312598	parsec.dedup	2	1800	39	1.200000	1.255000	1.506000	901104400	40067	7038059	125404291	284041043	279870673	11304692
1495873834480976983	parsec.dedup	2	1800	39	1.200000	1.266000	1.519000	901106589	39802	6943346	128584802	287722447	277909511	11026389
1495873834990525742	parsec.dedup	2	1800	40	1.200000	1.269000	1.522000	901127781	39748	7095540	127866885	286495000	281485217	11335153
1495873835500052210	parsec.dedup	2	1800	40	1.200000	1.268000	1.521000	901090919	39544	7190767	129558372	289026079	283676654	10830974
1495873836009432804	parsec.dedup	2	1800	40	1.200000	1.235000	1.482000	901083526	40253	7059021	124397149	285317408	279211101	11095878
1495873836518762230	parsec.dedup	2	1800	40	1.200000	1.266000	1.519000	901095710	40633	7009934	123456765	289081092	278520095	11454184
1495873837028158240	parsec.dedup	2	1800	40	1.200000	1.264000	1.516000	901063115	39529	7039653	124344026	286226496	277948394	11518064
1495873837537657083	parsec.dedup	2	1800	40	1.200000	1.271000	1.525000	901271015	39419	7061998	131988597	289052556	282358570	10727339
1495873838047098009	parsec.dedup	2	1800	40	1.200000	1.265000	1.518000	901066625	38781	7168717	131633847	290536944	284345737	10847502
1495873838556795227	parsec.dedup	2	1800	40	1.200000	1.262000	1.514000	901072675	38591	7215042	124135088	285385370	279474654	11626349
1495873839066462612	parsec.dedup	2	1800	40	1.200000	1.268000	1.521000	901096165	39620	7164506	125140024	285194869	281034552	11323947
1495873839575817955	parsec.dedup	2	1800	40	1.200000	1.273000	1.527000	901125774	40850	7115736	123723555	288635492	278831819	11383822
1495873840085348548	parsec.dedup	2	1800	40	1.200000	1.262000	1.514000	901317241	39132	6946137	124471093	279791622	276729457	11488704
1495873840594751808	parsec.dedup	2	1800	40	1.200000	1.268000	1.521000	901138684	40567	7032129	129814126	287853552	281018109	10547405
1495873841104226442	parsec.dedup	2	1800	40	1.200000	1.254000	1.504000	901106322	39304	6741470	123027193	281594066	275345778	10755885
1495873841613577202	parsec.dedup	2	1800	40	1.200000	1.266000	1.519000	613667479	16978	2835799	60297913	145182336	141161487	7215685
1495873842123474628	parsec.facesim	2	1800	39	1.100000	1.173000	1.405000	901127987	82706	5348395	80531794	201749503	236774446	15248852
1495873842633386971	parsec.facesim	2	1800	39	1.100000	1.152000	1.380000	901291426	83422	5326935	80717172	201459272	237303561	15267966
1495873843143124313	parsec.facesim	2	1800	39	1.100000	1.159000	1.388000	901150359	81245	5204390	83345328	204354462	237077651	14930402
1495873843652502698	parsec.facesim	2	1800	39	1.100000	1.160000	1.389000	901201785	17721	1465059	145452536	356946520	244954442	7865937
1495873844161851875	parsec.facesim	2	1800	40	1.200000	1.287000	1.544000	901119305	38037	1560496	83283961	238007186	191411571	11924955
1495873844671182426	parsec.facesim	2	1800	40	1.200000	1.171000	1.405000	901090309	9232	9803414	112032078	143153982	225703178	6258515
1495873845180389311	parsec.facesim	2	1800	40	1.100000	1.096000	1.313000	901077131	522	6558785	111129586	182787010	215703231	5576735
1495873845689760363	parsec.facesim	2	1800	40	1.100000	1.108000	1.327000	901088565	4378	9749619	117476739	146225384	226092300	4980027
1495873846199077706	parsec.facesim	2	1800	39	1.200000	1.152000	1.382000	901089179	13312	3698346	85051551	170041577	163380856	7735855
1495873846708431133	parsec.facesim	2	1800	39	1.100000	1.146000	1.372000	901105511	10741	2617906	77218972	162026203	137531916	5062669
1495873847217668809	parsec.facesim	2	1800	39	1.100000	1.090000	1.305000	901099635	13204	2625822	77971437	160654259	140238151	5167494
1495873847727449610	parsec.facesim	2	1800	39	1.100000	1.092000	1.308000	901086875	8962	2654852	74752508	154474987	132612827	4265517
1495873848236845120	parsec.facesim	2	1800	39	1.100000	1.089000	1.304000	901177645	8449	12859094	154416052	186826234	306217646	5800327
1495873848746145838	parsec.facesim	2	1800	40	1.100000	1.123000	1.345000	901087735	224	7031441	100595500	985212728	415842928	95046874
1495873849255279432	parsec.facesim	2	1800	40	1.200000	1.591000	1.910000	901096949	236	16218340	173076033	442332058	416691291	30799774
1495873849765185108	parsec.facesim	2	1800	40	1.200000	1.226000	1.471000	901104421	50845	4364103	75143049	308352585	246753575	12370894
1495873850274434743	parsec.facesim	2	1800	40	1.200000	1.192000	1.430000	901083290	226	945653	43258670	445715512	249042175	13095099
1495873850783678086	parsec.facesim	2	1800	41	1.200000	1.367000	1.640000	901090100	228	911716	42194569	432916483	242912891	13432346
1495873851292883513	parsec.facesim	2	1800	41	1.200000	1.358000	1.629000	901093055	224	921655	41635257	426149997	240454056	13696300
1495873851802066231	parsec.facesim	2	1800	41	1.200000	1.357000	1.628000	901083735	320	744995	46998474	419540329	235112356	14115661
1495873852311244783	parsec.facesim	2	1800	41	1.200000	1.346000	1.615000	901369295	248	812591	44658850	398756897	233108395	15873729
1495873852820428960	parsec.facesim	2	1800	41	1.200000	1.337000	1.604000	901128940	226	798672	43901695	391442158	229196655	16267163
1495873853329651970	parsec.facesim	2	1800	41	1.200000	1.335000	1.602000	901123644	224	806594	43423833	387129018	227498620	16453754
1495873853838956855	parsec.facesim	2	1800	41	1.200000	1.332000	1.598000	901134476	1230	363789	42985769	288951794	177470044	14475758
1495873854348177365	parsec.facesim	2	1800	40	1.200000	1.250000	1.500000	901120605	224	22078	6467409	171239123	92044797	15320304
1495873854857514208	parsec.facesim	2	1800	40	1.100000	1.083000	1.297000	901133115	228	23468	6285084	167019051	90184787	14547459
1495873855366791968	parsec.facesim	2	1800	40	1.100000	1.081000	1.295000	901126420	224	22614	6360456	167744925	90257304	14911358
1495873855876125811	parsec.facesim	2	1800	40	1.100000	1.074000	1.286000	901138815	228	23462	6405275	169253315	91215734	14955873
1495873856385344196	parsec.facesim	2	1800	40	1.100000	1.078000	1.291000	901256504	224	22463	6589853	174414130	93439218	15624459
1495873856894608998	parsec.facesim	2	1800	40	1.100000	1.086000	1.301000	901118936	226	23716	6368088	168273026	90595135	14851222
1495873857403851175	parsec.facesim	2	1800	40	1.100000	1.082000	1.296000	901134030	224	22568	6386821	168490197	90671139	14989808
1495873857913145185	parsec.facesim	2	1800	40	1.100000	1.075000	1.287000	901130405	226	22577	6647310	175819273	94129662	15816503
1495873858422386153	parsec.facesim	2	1800	40	1.100000	1.089000	1.304000	901124635	224	23318	6387525	169691614	91506927	14853872
1495873858931741621	parsec.facesim	2	1800	40	1.200000	1.079000	1.294000	901137355	222	23804	6468673	170859820	91881654	15277447
1495873859441066506	parsec.facesim	2	1800	40	1.100000	1.085000	1.299000	901121580	224	22557	6563648	173396300	93001973	15536647
1495873859950317683	parsec.facesim	2	1800	40	1.100000	1.093000	1.309000	901155550	228	23731	6417686	169146546	91007536	15079881
1495873860460179150	parsec.facesim	2	1800	40	1.100000	1.071000	1.283000	901136275	226	22813	6349515	168366405	90873266	14698433
1495873860969625119	parsec.facesim	2	1800	40	1.100000	1.082000	1.296000	901119385	226	22960	6351155	167536563	90140206	14898786
1495873861478875087	parsec.facesim	2	1800	40	1.100000	1.080000	1.293000	901151400	224	22358	6486074	171279744	91979881	15296561
1495873861988171764	parsec.facesim	2	1800	40	1.100000	1.077000	1.290000	901271605	226	22729	6329488	168395753	90871121	14703709
1495873862497445232	parsec.facesim	2	1800	40	1.100000	1.090000	1.305000	901114370	224	21839	6441127	170396528	91560972	15221924
1495873863006789325	parsec.facesim	2	1800	40	1.100000	1.077000	1.290000	901131605	228	22975	6461365	170588877	91609691	15226187
1495873863516246960	parsec.facesim	2	1800	40	1.100000	1.100000	1.317000	901127110	224	22516	6351645	168754895	91076162	14790464
1495873864025558761	parsec.facesim	2	1800	40	1.100000	1.098000	1.315000	901270015	228	23246	6484783	171270154	91985560	15264085
1495873864534999355	parsec.facesim	2	1800	40	1.100000	1.082000	1.296000	901115000	224	21771	6467843	171238896	92049613	15318887
1495873865044273448	parsec.facesim	2	1800	40	1.100000	1.083000	1.297000	901269890	226	23433	6342919	167248221	90286330	14758283
1495873865553462416	parsec.facesim	2	1800	40	1.100000	1.073000	1.285000	901250200	226	778375	45377398	400648133	226797450	17022022
1495873866062671426	parsec.facesim	2	1800	41	1.200000	1.352000	1.622000	901218545	224	789380	44510869	392900011	223587642	17090380
1495873866571893311	parsec.facesim	2	1800	41	1.200000	1.344000	1.612000	901322465	228	790367	43473945	383286493	219555511	17362242
1495873867081086822	parsec.facesim	2	1800	41	1.200000	1.336000	1.603000	901244770	243	780629	43698075	384141013	219546014	17050941
1495873867590257498	parsec.facesim	2	1800	41	1.200000	1.342000	1.610000	901255220	1178	714931	98567107	347662971	215259650	10979015
1495873868099729925	parsec.facesim	2	1800	41	1.200000	1.342000	1.610000	901315455	2628	1136366	99902767	210641326	157825916	11561050
1495873868609355101	parsec.freqmine	2	1800	40	1.200000	1.393000	1.671000	614076786	54841	3591815	55617180	138608124	160545552	10181215
1495873869119410235	parsec.freqmine	2	1800	40	1.100000	0.938000	1.122000	901419353	83480	5342764	79021658	198995328	235808731	15203701
1495873869629247786	parsec.freqmine	2	1800	40	1.100000	1.155000	1.383000	901417773	82223	5305033	83538303	205118033	238757411	14983898
1495873870138906670	parsec.freqmine	2	1800	40	1.100000	1.161000	1.390000	901372174	35339	2469228	57076382	129424039	125798546	6829984
1495873870648104680	parsec.freqmine	2	1800	40	1.200000	1.166000	1.399000	901389590	1930	548092	39938426	77747704	47551892	1020269
1495873871157210440	parsec.freqmine	2	1800	40	1.100000	0.975000	1.168000	901301359	2030	549957	39962446	77944813	47707632	1028539
1495873871666446409	parsec.freqmine	2	1800	39	1.100000	0.974000	1.166000	901087276	1922	525869	39913302	77689560	47152102	1009250
1495873872175572044	parsec.freqmine	2	1800	39	1.100000	0.975000	1.168000	901087065	1919	524206	39922047	77707946	47142265	1007283
