#Timestamp	Benchmark	Run(#)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	SW_INCR	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL
1481241489732396121	security_rijndael_e	2	2000	58	1.300000	1.359000	1.800000	733395534	0	6119586	2204990	1455672	203134573	1423290
1481241490241840984	security_rijndael_e	2	2000	58	1.300000	1.362000	1.804000	733653264	0	6134470	2211006	1455063	203109084	1423553
1481241490751278388	security_rijndael_e	2	2000	58	1.300000	1.358000	1.799000	733150608	0	6117766	2203618	1456067	203108503	1422197
1481241491260697085	security_rijndael_e	2	2000	58	1.300000	1.354000	1.794000	736680736	0	6147455	2212130	1461876	203935998	1429373
1481241491770336657	security_rijndael_e	2	2000	58	1.300000	1.365000	1.808000	734571323	0	6133651	2201592	1458753	203403656	1425081
1481241492279814437	security_rijndael_e	2	2000	58	1.300000	1.363000	1.805000	733429633	0	6114827	2197113	1456061	203116141	1422822
1481241492789305091	security_rijndael_e	2	2000	58	1.300000	1.365000	1.808000	732591157	0	6115606	2197878	1455460	202866001	1423140
1481241493298692246	security_rijndael_e	2	2000	58	1.300000	1.365000	1.808000	733438298	0	6121015	2203991	1456134	203125779	1423472
1481241493808235609	security_rijndael_e	2	2000	58	1.300000	1.361000	1.803000	733849866	0	6113229	2204839	1455330	203244189	1422853
1481241494317671598	security_rijndael_e	2	2000	58	1.300000	1.360000	1.802000	732504121	0	6114342	2205120	1454485	202834671	1423930
1481241494827028210	security_rijndael_e	2	2000	58	1.300000	1.362000	1.804000	734647393	0	6134525	2211487	1457528	203397608	1427558
1481241495336436699	security_rijndael_e	2	2000	58	1.300000	1.358000	1.799000	732931236	0	6115043	2205672	1454015	202895285	1423040
1481241495845972645	security_rijndael_e	2	2000	58	1.300000	1.362000	1.804000	734048350	0	6119284	2216937	1457158	203274556	1426345
1481241496355547342	security_rijndael_e	2	2000	58	1.300000	1.364000	1.807000	734219149	0	6118473	2215232	1454449	203254050	1426477
1481241496864969955	security_rijndael_e	2	2000	58	1.300000	1.364000	1.807000	733771275	0	6111222	2213442	1456003	203283770	1426706
1481241497374434110	security_rijndael_e	2	2000	58	1.300000	1.367000	1.811000	733353563	0	6122655	2203399	1453822	203009317	1422965
1481241497884108140	security_rijndael_e	2	2000	58	1.300000	1.363000	1.805000	728939334	0	6079750	2188872	1445295	201825064	1414935
1481241498393589336	security_rijndael_e	2	2000	58	1.300000	1.361000	1.803000	733509923	0	6122067	2197294	1454867	203122253	1423032
1481241498903083741	security_rijndael_e	2	2000	59	1.300000	1.364000	1.807000	732913909	0	6124151	2197823	1453768	202951283	1421919
1481241499412537438	security_rijndael_e	2	2000	58	1.300000	1.359000	1.802000	732584362	0	6131670	2199374	1453725	202817441	1422099
1481241499921933884	security_rijndael_e	2	2000	58	1.300000	1.363000	1.805000	733575528	0	6134421	2199272	1454675	203088593	1423033
1481241500431865165	security_rijndael_e	2	2000	58	1.300000	1.364000	1.808000	736191002	0	6145010	2208254	1460758	203863991	1427872
1481241500941609029	security_rijndael_e	2	2000	59	1.300000	1.365000	1.808000	733054300	0	6121402	2198266	1455515	202974024	1421915
1481241501451123225	security_rijndael_e	2	2000	59	1.300000	1.363000	1.805000	733610980	0	6127571	2194095	1456929	203086831	1424031
1481241501961055839	security_rijndael_e	2	2000	59	1.300000	1.363000	1.805000	736410167	0	6132972	2199922	1461679	203956980	1427969
1481241502470565036	security_rijndael_e	2	2000	59	1.300000	1.360000	1.802000	734123273	0	6116642	2193831	1458296	203301775	1424634
1481241502980168233	security_rijndael_e	2	2000	58	1.300000	1.366000	1.809000	729508584	0	6079460	2179186	1449235	202000881	1414885
1481241503489523804	security_rijndael_e	2	2000	58	1.300000	1.347000	1.784000	732616507	0	6113615	2189606	1454916	202891192	1422015
1481241503998955375	security_rijndael_e	2	2000	58	1.300000	1.364000	1.807000	729220971	0	6080698	2182774	1447950	201939401	1414327
1481241504508979698	security_rijndael_e	2	2000	58	1.300000	1.357000	1.798000	735292262	0	6133793	2201541	1460354	203721459	1425529
1481241505018493603	security_rijndael_e	2	2000	58	1.300000	1.366000	1.809000	732066534	0	6115180	2192477	1456259	202739359	1420141
1481241505527994174	security_rijndael_e	2	2000	58	1.300000	1.360000	1.802000	729211537	0	6068782	2177366	1447583	201955187	1413322
1481241506037459037	security_rijndael_e	2	2000	58	1.300000	1.345000	1.782000	732669798	0	6112861	2195566	1455145	202861262	1422623
1481241506546831567	security_rijndael_e	2	2000	58	1.300000	1.364000	1.807000	729707805	0	6085004	2182114	1448253	202051934	1416540
1481241507056322472	security_rijndael_e	2	2000	58	1.300000	1.345000	1.782000	732626611	0	6107954	2192071	1456258	202903906	1422689
1481241507565913044	security_rijndael_e	2	2000	58	1.300000	1.355000	1.796000	733541054	0	6118290	2196837	1455872	203103159	1423351
1481241508075453490	security_rijndael_e	2	2000	58	1.300000	1.359000	1.800000	733230955	0	6121913	2202518	1457110	203003377	1425226
1481241508584781353	security_rijndael_e	2	2000	58	1.300000	1.360000	1.802000	734474980	0	6139945	2198628	1460269	203433189	1424986
1481241509094228341	security_rijndael_e	2	2000	58	1.300000	1.357000	1.798000	729418368	0	6093231	2185413	1449919	201999266	1417034
1481241509603667579	security_rijndael_e	2	2000	58	1.300000	1.361000	1.803000	733149561	0	6108013	2186417	1454923	203060910	1421861
1481241510113225068	security_rijndael_e	2	2000	58	1.300000	1.363000	1.805000	733398005	0	6118149	2192559	1455266	203066664	1423471
1481241510622832681	security_rijndael_e	2	2000	58	1.300000	1.354000	1.794000	734413674	0	6123435	2192774	1457867	203499041	1426059
1481241511132378711	security_rijndael_e	2	2000	57	1.300000	1.360000	1.802000	733746537	0	6117239	2191897	1459400	203310565	1422528
1481241511641744783	security_rijndael_e	2	2000	57	1.300000	1.357000	1.798000	734860565	0	6137606	2201011	1461132	203443403	1426227
1481241512151176521	security_rijndael_e	2	2000	57	1.300000	1.364000	1.808000	734969523	0	6139411	2198660	1458586	203565848	1424323
1481241512660750717	security_rijndael_e	2	2000	57	1.300000	1.357000	1.799000	732930881	0	6114462	2189079	1455381	202874744	1422603
1481241513170147997	security_rijndael_e	2	2000	57	1.300000	1.358000	1.800000	733735043	0	6124098	2194449	1457200	203156808	1424684
1481241513679587568	security_rijndael_e	2	2000	57	1.300000	1.358000	1.800000	734280744	0	6132024	2192021	1457683	203348749	1426184
1481241514189024473	security_rijndael_e	2	2000	57	1.300000	1.357000	1.799000	733609363	0	6115355	2190944	1457030	203164873	1425514
1481241514698506211	security_rijndael_e	2	2000	57	1.300000	1.362000	1.806000	733193610	0	6113180	2192727	1456458	203084106	1424145
1481241515208089158	security_rijndael_e	2	2000	57	1.300000	1.355000	1.795000	732613115	0	6115286	2194612	1454729	202870159	1422562
1481241515717549188	security_rijndael_e	2	2000	57	1.300000	1.354000	1.794000	732672165	0	6115700	2191453	1455787	202874601	1423639
1481241516226909426	security_rijndael_e	2	2000	57	1.300000	1.349000	1.788000	731703593	0	6098340	2185812	1453725	202646086	1421661
1481241516736538498	security_rijndael_e	2	2000	57	1.300000	1.345000	1.783000	731752690	0	6092821	2185462	1453830	202675125	1421099
1481241517245934319	security_rijndael_e	2	2000	57	1.300000	1.356000	1.798000	727330695	0	6060540	2171491	1445406	201482283	1413107
1481241517756006017	security_rijndael_e	2	2000	57	1.300000	1.363000	1.807000	705649109	0	5875758	2103723	1401789	195002714	1371151
1481241518265394421	security_sha	2	2000	58	1.300000	1.349000	1.788000	713769478	0	3591223	1494163	1030708	241391605	1519958
1481241518774296617	security_sha	2	2000	58	1.300000	1.718000	2.279000	1001183026	0	4831712	2050753	1413029	343239148	2080914
1481241519283187145	security_sha	2	2000	59	1.300000	1.725000	2.289000	1001179851	0	4797830	2033895	1410326	343410421	2087918
1481241519792037007	security_sha	2	2000	59	1.300000	1.727000	2.291000	1001174472	0	4775437	2058031	1412024	343492125	2091875
1481241520301076703	security_sha	2	2000	59	1.300000	1.730000	2.295000	1001181269	0	4766572	2065336	1411349	343774787	2101956
1481241520810006149	security_sha	2	2000	59	1.300000	1.730000	2.295000	1001422583	0	4772404	2056349	1413588	343913376	2106168
1481241521318969844	security_sha	2	2000	59	1.300000	1.733000	2.299000	1001161236	0	4768410	2023740	1413136	344035675	2099758
1481241521827907581	security_sha	2	2000	59	1.300000	1.731000	2.297000	1001156689	0	4739296	2025370	1414473	343412301	2094115
1481241522336787485	security_sha	2	2000	59	1.300000	1.733000	2.297000	1001144021	0	4834650	2056396	1413679	343540106	2091667
1481241522845834264	security_sha	2	2000	59	1.300000	1.733000	2.299000	1001143639	0	4790195	2058863	1413087	343271103	2093419
1481241523354724376	security_sha	2	2000	59	1.300000	1.732000	2.298000	1001339611	0	4779339	2064275	1411773	343223470	2095590
1481241523863655655	security_sha	2	2000	59	1.300000	1.733000	2.299000	1001299756	0	4785923	2084463	1412532	343138558	2084228
1481241524372677975	security_sha	2	2000	59	1.300000	1.733000	2.299000	1001297684	0	4762360	2084741	1411881	343067815	2087053
1481241524881689713	security_sha	2	2000	59	1.300000	1.732000	2.298000	1001433512	0	4760663	2093273	1412996	343342487	2090598
1481241525390589991	security_sha	2	2000	59	1.300000	1.733000	2.299000	1001301647	0	4752557	2072520	1412403	343457709	2086291
1481241525899407853	security_sha	2	2000	59	1.300000	1.732000	2.298000	1001349223	0	4719024	2056560	1405149	343566168	2089691
1481241526408458216	security_sha	2	2000	59	1.300000	1.731000	2.297000	1001547760	0	4752419	2069206	1403364	343495728	2091912
1481241526917435494	security_sha	2	2000	59	1.300000	1.731000	2.297000	1001316415	0	4751617	2054180	1405890	343607055	2081649
1481241527426329273	security_sha	2	2000	59	1.300000	1.732000	2.298000	1001319874	0	4766035	2073881	1404269	343440020	2089665
1481241527935240760	security_sha	2	2000	59	1.300000	1.731000	2.297000	1001482471	0	4779678	2095606	1404766	343566051	2101372
1481241528444158789	security_sha	2	2000	59	1.300000	1.730000	2.293000	1001321375	0	4753236	2075341	1404863	343429506	2091720
1481241528953131110	security_sha	2	2000	59	1.300000	1.731000	2.297000	1001325579	0	4746509	2076193	1404155	343204041	2096081
1481241529462017430	security_sha	2	2000	59	1.300000	1.730000	2.295000	1001320310	0	4780563	2069159	1405937	343451018	2092147
1481241529971018376	security_sha	2	2000	59	1.300000	1.729000	2.294000	1001450758	0	4789549	2074698	1407260	343427983	2088584
1481241530480029446	security_sha	2	2000	59	1.300000	1.730000	2.295000	1001210767	0	4769695	2069016	1404419	343218901	2097281
1481241530988888600	security_sha	2	2000	59	1.300000	1.728000	2.293000	1001180766	0	4739226	2062955	1404401	343249477	2093035
1481241531497794295	security_sha	2	2000	59	1.300000	1.728000	2.293000	1001177309	0	4770571	2074020	1405637	343348370	2093987
1481241532006737532	security_sha	2	2000	59	1.300000	1.729000	2.294000	1001276701	0	4739491	2071190	1405691	343070533	2091191
1481241532515792978	security_sha	2	2000	59	1.300000	1.727000	2.291000	1001177804	0	4746361	2080634	1407393	343595290	2093855
1481241533024896132	security_sha	2	2000	59	1.300000	1.728000	2.293000	1001199051	0	4718177	2046100	1406773	343752506	2104722
1481241533533805203	security_sha	2	2000	59	1.300000	1.729000	2.294000	1001174318	0	4719922	2045431	1406882	343644962	2114183
1481241534042820232	security_sha	2	2000	58	1.300000	1.728000	2.293000	1001179426	0	4709465	2043021	1404881	343493597	2111074
1481241534551704177	security_sha	2	2000	58	1.300000	1.727000	2.291000	1001161573	0	4761010	2055317	1406410	343489973	2101084
1481241535060705331	security_sha	2	2000	58	1.300000	1.726000	2.290000	1001179178	0	4792880	2081970	1406718	343303680	2097404
1481241535569613943	security_sha	2	2000	58	1.300000	1.727000	2.293000	1001184919	0	4810766	2068575	1407374	343594847	2094036
1481241536078593555	security_sha	2	2000	58	1.300000	1.725000	2.289000	1001337786	0	4784329	2066597	1406085	343389920	2088308
1481241536587576292	security_sha	2	2000	58	1.300000	1.725000	2.289000	1001188284	0	4747003	2090536	1407009	343291672	2101293
1481241537096496154	security_sha	2	2000	58	1.300000	1.724000	2.287000	800443241	0	3833050	1677586	1123772	273045597	1676230
1481241537605442350	telecom_adpcm_c	2	2000	57	1.300000	1.642000	2.178000	878647948	0	239160	71655	60436	121353806	90799
1481241538114193337	telecom_adpcm_c	2	2000	58	1.300000	1.813000	2.407000	1001151703	0	53374	22485	12763	154036026	20242
1481241538622880532	telecom_adpcm_c	2	2000	58	1.300000	1.838000	2.440000	1001146581	0	50860	21333	11935	148981908	19623
1481241539131526810	telecom_adpcm_c	2	2000	58	1.300000	1.835000	2.436000	1001140325	0	51927	21870	11997	152942432	19839
1481241539640228088	telecom_adpcm_c	2	2000	58	1.300000	1.837000	2.439000	1001149079	0	49455	20903	11722	146859365	19238
1481241540148996992	telecom_adpcm_c	2	2000	58	1.300000	1.835000	2.436000	1001474353	0	51537	21328	12141	143864714	19567
1481241540657708728	telecom_adpcm_c	2	2000	58	1.300000	1.831000	2.431000	1001145243	0	52121	22055	12327	133718153	19786
1481241541166380340	telecom_adpcm_c	2	2000	58	1.300000	1.807000	2.397000	1001145742	0	50001	21182	11682	148795529	19671
1481241541675111702	telecom_adpcm_c	2	2000	58	1.300000	1.839000	2.442000	1001142855	0	51444	21893	11596	143567268	19765
1481241542183789563	telecom_adpcm_c	2	2000	58	1.300000	1.824000	2.422000	1001148882	0	49472	20798	11901	150177925	19567
1481241542692655134	telecom_adpcm_c	2	2000	58	1.300000	1.824000	2.422000	1001154181	0	53626	27014	12402	149374107	19884
1481241543201316162	telecom_adpcm_c	2	2000	58	1.300000	1.825000	2.423000	1001304565	0	50262	53543	11396	139922347	19224
1481241543709981357	telecom_adpcm_c	2	2000	58	1.300000	1.823000	2.420000	1001294770	0	52492	45596	11533	142369644	19403
1481241544218700177	telecom_adpcm_c	2	2000	58	1.300000	1.827000	2.426000	1001295850	0	52563	22450	11831	145141575	19528
1481241544727376039	telecom_adpcm_c	2	2000	58	1.300000	1.816000	2.411000	1001298887	0	51171	22479	12065	138210836	19515
1481241545236080275	telecom_adpcm_c	2	2000	58	1.300000	1.822000	2.419000	1001288057	0	51310	22024	11219	139182157	19650
1481241545745693180	telecom_adpcm_d	2	2000	57	1.300000	1.817000	2.412000	677265263	0	264844	79980	68244	90180512	97222
1481241546254447084	telecom_adpcm_d	2	2000	57	1.300000	1.779000	2.362000	1001300316	0	50068	20862	11605	132022335	19275
1481241546763124195	telecom_adpcm_d	2	2000	57	1.300000	1.787000	2.373000	1001284267	0	48791	20209	12143	149326915	19458
1481241547271782932	telecom_adpcm_d	2	2000	57	1.300000	1.813000	2.407000	1001300993	0	49233	20254	12031	148392529	19265
1481241547780600377	telecom_adpcm_d	2	2000	57	1.300000	1.812000	2.406000	1001293420	0	47755	20447	12272	141668646	19235
1481241548289180072	telecom_adpcm_d	2	2000	57	1.300000	1.804000	2.395000	1001419395	0	49441	20864	12041	150048843	19621
1481241548797912934	telecom_adpcm_d	2	2000	57	1.300000	1.815000	2.410000	1001290810	0	48855	20547	12078	149261435	19532
1481241549306546879	telecom_adpcm_d	2	2000	57	1.300000	1.809000	2.402000	1001292863	0	47041	19510	11648	138717241	18973
1481241549815286365	telecom_adpcm_d	2	2000	57	1.300000	1.805000	2.397000	1001286592	0	50237	20826	11947	144907754	19430
1481241550323971977	telecom_adpcm_d	2	2000	57	1.300000	1.801000	2.391000	1001381054	0	48372	20961	12044	140756828	19585
1481241550832734297	telecom_adpcm_d	2	2000	57	1.300000	1.802000	2.393000	1001143581	0	50213	20319	12150	141412101	19549
1481241551341422742	telecom_adpcm_d	2	2000	57	1.300000	1.781000	2.363000	1001142300	0	48048	19993	11463	126616764	19454
1481241551850227104	telecom_adpcm_d	2	2000	57	1.300000	1.771000	2.350000	1001138630	0	50397	20661	11634	126749637	19480
1481241552358906257	telecom_adpcm_d	2	2000	57	1.300000	1.809000	2.402000	1001233210	0	50779	21469	11853	148960421	19504
1481241552867839119	telecom_adpcm_d	2	2000	57	1.300000	1.803000	2.394000	1001140365	0	50262	20787	12173	140976489	19853
1481241553376512023	telecom_adpcm_d	2	2000	57	1.300000	1.788000	2.372000	1001283012	0	47422	19657	11345	135462587	18523
1481241553885225176	telecom_adpcm_d	2	2000	56	1.300000	1.806000	2.398000	1001269070	0	48591	19725	11872	150593573	19121
1481241554393918496	telecom_adpcm_d	2	2000	56	1.300000	1.808000	2.401000	1001267683	0	50484	20882	11888	138503015	19416
1481241554902654524	telecom_adpcm_d	2	2000	56	1.300000	1.792000	2.379000	1001264267	0	49224	20569	11983	147272565	19270
1481241555411351636	telecom_adpcm_d	2	2000	56	1.300000	1.807000	2.399000	1001259442	0	49344	20251	11785	139164760	19364
1481241555920056498	telecom_adpcm_d	2	2000	56	1.300000	1.786000	2.371000	1001257061	0	48141	20159	11836	137402520	19137
1481241556428751109	telecom_adpcm_d	2	2000	56	1.300000	1.793000	2.381000	1001258753	0	51424	21374	12346	140324403	19497
1481241556937506555	telecom_adpcm_d	2	2000	56	1.300000	1.792000	2.379000	1001284075	0	48779	19812	11678	145405126	18705
1481241557446193958	telecom_adpcm_d	2	2000	56	1.300000	1.803000	2.392000	1001395657	0	49458	20595	12049	128376798	19120
1481241557954934570	telecom_adpcm_d	2	2000	56	1.300000	1.777000	2.358000	1001317206	0	50201	20569	11915	136720136	19637
1481241558463679723	telecom_adpcm_d	2	2000	56	1.300000	1.788000	2.374000	1001286814	0	49014	20566	12157	136179764	19562
1481241558972404876	telecom_adpcm_d	2	2000	56	1.300000	1.792000	2.379000	1001297691	0	48600	19090	11325	133940581	18829
1481241559481045530	telecom_adpcm_d	2	2000	56	1.300000	1.781000	2.365000	677165337	0	261180	82064	75556	82168950	100691
1481241559989871142	telecom_CRC32	2	2000	54	1.300000	1.187000	1.572000	1001562562	0	107636	55283	91298	79383076	63668
1481241560498592128	telecom_CRC32	2	2000	54	1.300000	1.299000	1.722000	1001165824	0	104725	55422	90834	79344090	62473
1481241561007334615	telecom_CRC32	2	2000	53	1.300000	1.299000	1.722000	1001154591	0	106741	56615	90821	79359002	63335
1481241561516063143	telecom_CRC32	2	2000	53	1.300000	1.291000	1.710000	1001141624	0	108291	57468	91025	79338020	62682
1481241562024807005	telecom_CRC32	2	2000	53	1.300000	1.290000	1.709000	1001153363	0	109525	55386	91260	79355426	62697
1481241562533535450	telecom_CRC32	2	2000	53	1.300000	1.287000	1.706000	1001162002	0	107607	57314	91505	79354998	62328
1481241563042254562	telecom_CRC32	2	2000	52	1.300000	1.289000	1.709000	1001161066	0	107995	58436	91144	79348693	62650
1481241563550975965	telecom_CRC32	2	2000	52	1.300000	1.285000	1.702000	1001154589	0	108054	57574	90838	79349052	62327
1481241564059652077	telecom_CRC32	2	2000	52	1.300000	1.286000	1.705000	1001333618	0	108458	59458	91823	79369858	63166
1481241564568400605	telecom_CRC32	2	2000	52	1.300000	1.285000	1.703000	1001151482	0	106789	56796	90982	79361693	62336
1481241565077040342	telecom_CRC32	2	2000	52	1.300000	1.282000	1.698000	1001153661	0	107586	56759	90934	79353853	62246
1481241565585932037	telecom_CRC32	2	2000	52	1.300000	1.286000	1.703000	1001139797	0	107475	57788	90883	79328246	62428
1481241566094652149	telecom_CRC32	2	2000	52	1.300000	1.287000	1.705000	1001168208	0	106250	56668	90813	79357101	62457
1481241566603449178	telecom_CRC32	2	2000	51	1.300000	1.281000	1.697000	1001148934	0	107262	55790	90898	79348185	61978
1481241567112239039	telecom_CRC32	2	2000	51	1.300000	1.287000	1.705000	1001153155	0	106340	56661	91634	79351475	62092
1481241567620930651	telecom_CRC32	2	2000	51	1.300000	1.280000	1.696000	1001152195	0	105188	55192	91488	79346281	62039
1481241568129654221	telecom_CRC32	2	2000	51	1.300000	1.281000	1.698000	1001177243	0	104703	54545	91536	79352462	62303
1481241568638347416	telecom_CRC32	2	2000	51	1.300000	1.279000	1.694000	1001149792	0	105751	55030	91624	79356100	62505
1481241569147053528	telecom_CRC32	2	2000	51	1.300000	1.285000	1.703000	1001147033	0	107004	55403	91663	79364823	62798
1481241569655849265	telecom_CRC32	2	2000	51	1.300000	1.283000	1.699000	1001155067	0	105048	55478	91243	79360392	62639
1481241570164524501	telecom_CRC32	2	2000	51	1.300000	1.280000	1.697000	1001155406	0	109193	56910	91833	79372479	62567
1481241570673248696	telecom_CRC32	2	2000	51	1.300000	1.278000	1.693000	1001285387	0	108101	56322	91475	79356853	62501
1481241571181970516	telecom_CRC32	2	2000	51	1.300000	1.283000	1.701000	1001161940	0	106727	55513	90958	79364582	62884
1481241571690799462	telecom_CRC32	2	2000	51	1.300000	1.277000	1.692000	1001159099	0	108750	56225	90876	79359135	62854
1481241572199527948	telecom_CRC32	2	2000	51	1.300000	1.283000	1.699000	1001160064	0	106557	56701	90713	79353380	62666
1481241572708453560	telecom_CRC32	2	2000	50	1.300000	1.281000	1.697000	1001323006	0	107724	56478	91308	79349057	62660
1481241573217230506	telecom_CRC32	2	2000	50	1.300000	1.277000	1.692000	1001323264	0	106459	55922	90656	79355808	62595
1481241573725975867	telecom_CRC32	2	2000	50	1.300000	1.276000	1.690000	1001292110	0	107430	55339	91159	79349244	62539
1481241574234705271	telecom_CRC32	2	2000	50	1.300000	1.285000	1.702000	1001301438	0	107685	55873	90994	79381310	62728
1481241574743439466	telecom_CRC32	2	2000	50	1.300000	1.277000	1.692000	1001296599	0	106071	54702	90726	79371789	62721
1481241575252242161	telecom_CRC32	2	2000	50	1.300000	1.278000	1.693000	1001295308	0	105583	55239	90945	79366124	62404
1481241575760947856	telecom_CRC32	2	2000	50	1.300000	1.279000	1.694000	1001301624	0	109752	56864	91070	79360810	62927
1481241576269761301	telecom_CRC32	2	2000	50	1.300000	1.286000	1.705000	1001308685	0	107710	56694	90798	79380005	62703
1481241576778636705	telecom_CRC32	2	2000	50	1.300000	1.280000	1.696000	1001440230	0	105224	57286	91144	79361162	62778
1481241577287461984	telecom_CRC32	2	2000	50	1.300000	1.278000	1.693000	1001299297	0	106827	57449	91367	79368680	62779
1481241577796318179	telecom_CRC32	2	2000	50	1.300000	1.277000	1.693000	1001303326	0	107532	57463	91596	79360953	62988
1481241578305086749	telecom_CRC32	2	2000	50	1.300000	1.279000	1.694000	1001331112	0	105031	55033	90719	79366694	62872
1481241578813854652	telecom_CRC32	2	2000	50	1.300000	1.282000	1.699000	1001316265	0	107955	55703	91049	79366627	62839
1481241579322774473	telecom_CRC32	2	2000	50	1.300000	1.278000	1.694000	1001310232	0	105813	55356	90859	79382456	62767
1481241579831580043	telecom_CRC32	2	2000	50	1.300000	1.285000	1.702000	1001293228	0	108227	56309	91205	79368418	63066
1481241580340301113	telecom_CRC32	2	2000	50	1.300000	1.278000	1.693000	1001478502	0	107118	57424	91407	79384669	62631
1481241580849087517	telecom_CRC32	2	2000	50	1.300000	1.276000	1.690000	1001366418	0	108055	56629	91009	79355935	62444
1481241581357902712	telecom_CRC32	2	2000	51	1.300000	1.277000	1.692000	1001201261	0	104712	55356	90946	79335453	62278
1481241581866683032	telecom_CRC32	2	2000	51	1.300000	1.287000	1.706000	1001195579	0	107989	58636	91958	79341306	63061
1481241582375453727	telecom_CRC32	2	2000	50	1.300000	1.289000	1.709000	1001193251	0	107020	57462	91172	79354487	62269
1481241582884277797	telecom_CRC32	2	2000	51	1.300000	1.280000	1.696000	1001204719	0	106674	57037	91702	79333954	62292
1481241583393077368	telecom_CRC32	2	2000	51	1.300000	1.287000	1.706000	1001341631	0	109091	57607	91333	79368855	62560
1481241583901804396	telecom_CRC32	2	2000	51	1.300000	1.287000	1.706000	1001337824	0	108062	56223	91805	79364786	62714
1481241584410675800	telecom_CRC32	2	2000	51	1.300000	1.281000	1.698000	1001463665	0	107298	56127	92077	79386822	62693
1481241584919458953	telecom_CRC32	2	2000	51	1.300000	1.286000	1.705000	1001330682	0	106239	56525	91617	79361942	62353
1481241585428228315	telecom_CRC32	2	2000	51	1.300000	1.287000	1.706000	1001316330	0	108267	55935	91064	79376146	62876
1481241585936936385	telecom_CRC32	2	2000	51	1.300000	1.280000	1.696000	1001316335	0	108649	56206	91529	79371493	62986
1481241586445811247	telecom_CRC32	2	2000	51	1.300000	1.287000	1.705000	1001318376	0	109261	55162	91613	79374684	62790
1481241586954590567	telecom_CRC32	2	2000	51	1.300000	1.280000	1.697000	1001312803	0	106596	55365	91025	79370415	62757
1481241587463353221	telecom_CRC32	2	2000	51	1.300000	1.280000	1.696000	1001314907	0	103836	53659	90584	79363584	62290
1481241587972222624	telecom_CRC32	2	2000	51	1.300000	1.279000	1.695000	1001335184	0	106734	56130	90837	79360888	62982
1481241588480958778	telecom_CRC32	2	2000	51	1.300000	1.280000	1.697000	1001360985	0	101524	55557	90570	79377498	62696
1481241588989808390	telecom_CRC32	2	2000	51	1.300000	1.279000	1.695000	1001442687	0	107857	55977	90930	79377030	62962
1481241589498648793	telecom_CRC32	2	2000	51	1.300000	1.283000	1.701000	1001370433	0	106622	55352	91100	79372267	62801
1481241590007396905	telecom_CRC32	2	2000	51	1.300000	1.280000	1.697000	1001368730	0	108303	56365	91348	79364334	62377
1481241590516115058	telecom_CRC32	2	2000	51	1.300000	1.291000	1.711000	1001411889	0	109015	56098	91390	79377207	62681
1481241591024847587	telecom_CRC32	2	2000	51	1.300000	1.281000	1.698000	1001219925	0	108733	56883	91710	79363976	62432
1481241591533651574	telecom_CRC32	2	2000	51	1.300000	1.289000	1.709000	1001293628	0	108643	57410	91648	79359167	62613
1481241592042422186	telecom_CRC32	2	2000	51	1.300000	1.285000	1.703000	1001228520	0	106211	56680	90713	79367399	62487
1481241592551171881	telecom_CRC32	2	2000	51	1.300000	1.281000	1.697000	1001225654	0	104745	56200	90756	79347084	62360
1481241593060135368	telecom_CRC32	2	2000	51	1.300000	1.285000	1.702000	1001387226	0	107484	56630	91895	79374427	62459
1481241593568904730	telecom_CRC32	2	2000	51	1.300000	1.289000	1.707000	1001363117	0	107991	58078	91461	79377212	62508
1481241594077698966	telecom_CRC32	2	2000	51	1.300000	1.286000	1.705000	1001473746	0	107804	55733	91009	79378591	62887
1481241594586423703	telecom_CRC32	2	2000	51	1.300000	1.284000	1.701000	1001336494	0	107031	56310	91329	79365922	62555
1481241595095181065	telecom_CRC32	2	2000	51	1.300000	1.280000	1.696000	1001525004	0	105929	55217	91976	79393628	63151
1481241595603924510	telecom_CRC32	2	2000	51	1.300000	1.282000	1.698000	1001361713	0	107348	56846	91756	79368938	62196
1481241596112705330	telecom_CRC32	2	2000	51	1.300000	1.280000	1.697000	1001361586	0	106225	54355	91827	79371253	62270
1481241596621511859	telecom_CRC32	2	2000	51	1.300000	1.281000	1.697000	1001356992	0	106057	54394	91433	79366397	62263
1481241597130232637	telecom_CRC32	2	2000	51	1.300000	1.282000	1.698000	1001365516	0	106971	56023	91701	79381465	62718
1481241597638953124	telecom_CRC32	2	2000	51	1.300000	1.282000	1.698000	1001367419	0	107342	56030	91260	79356099	62801
1481241598147820319	telecom_CRC32	2	2000	51	1.300000	1.281000	1.698000	1001402880	0	106494	55358	90669	79382931	62603
1481241598656513098	telecom_CRC32	2	2000	51	1.300000	1.282000	1.699000	1001679430	0	106809	56781	91342	79415363	62986
1481241599165233834	telecom_CRC32	2	2000	51	1.300000	1.283000	1.701000	1001336425	0	104797	55286	91268	79365727	62522
1481241599673987196	telecom_CRC32	2	2000	51	1.300000	1.283000	1.701000	1001374821	0	106280	56427	92001	79370379	62606
1481241600182781391	telecom_CRC32	2	2000	52	1.300000	1.282000	1.698000	1001363058	0	105337	56484	91911	79360527	62707
1481241600691547753	telecom_CRC32	2	2000	52	1.300000	1.282000	1.698000	1001436096	0	107315	56018	91983	79381113	62687
