#Timestamp	Benchmark	Run(#)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	INST_RETIRED	EXCEPTION_TAKEN	EXCEPTION_RETURN	CID_WRITE_RETIRED	BRANCH_MISPRED	BRANCH_PRED
1481370991994221634	security_rijndael_e	2	2000	57	1.300000	1.366000	1.811000	738089142	459255715	11062	12735	0	2909869	37562339
1481370992503834498	security_rijndael_e	2	2000	57	1.300000	1.370000	1.816000	735158103	457448129	11019	12683	0	2897406	37422158
1481370993013449778	security_rijndael_e	2	2000	57	1.300000	1.371000	1.817000	738422066	459444051	11065	12738	0	2917928	37557496
1481370993523239600	security_rijndael_e	2	2000	57	1.300000	1.368000	1.813000	735151720	456900994	11015	12685	0	2911069	37385502
1481370994032815797	security_rijndael_e	2	2000	57	1.300000	1.363000	1.807000	734921105	456999483	11005	12667	0	2917078	37377582
1481370994542239993	security_rijndael_e	2	2000	57	1.300000	1.360000	1.803000	736247998	457824840	11028	12699	0	2915415	37459699
1481370995051865190	security_rijndael_e	2	2000	57	1.300000	1.374000	1.820000	735434157	457348389	11027	12697	0	2909176	37406736
1481370995561312178	security_rijndael_e	2	2000	57	1.300000	1.368000	1.812000	736091093	457676058	11028	12697	0	2918689	37431247
1481370996070766583	security_rijndael_e	2	2000	57	1.300000	1.369000	1.813000	734886441	456936458	11002	12664	0	2911935	37360122
1481370996580094071	security_rijndael_e	2	2000	57	1.300000	1.366000	1.811000	733549406	456069955	10992	12657	0	2906532	37310012
1481370997090032060	security_rijndael_e	2	2000	57	1.300000	1.368000	1.813000	738057540	458958857	11059	12734	0	2924215	37537639
1481370997599694590	security_rijndael_e	2	2000	57	1.300000	1.371000	1.817000	735800931	457700550	11023	12689	0	2914163	37429902
1481370998109391662	security_rijndael_e	2	2000	57	1.300000	1.372000	1.819000	736557578	457872571	11032	12701	0	2914631	37465988
1481370998619201942	security_rijndael_e	2	2000	57	1.300000	1.374000	1.820000	736415985	457877616	11029	12698	0	2916312	37468173
1481370999128841639	security_rijndael_e	2	2000	58	1.300000	1.367000	1.811000	735158911	457225017	11011	12677	0	2911943	37397442
1481370999638317377	security_rijndael_e	2	2000	57	1.300000	1.367000	1.811000	733988678	456270251	10999	12666	0	2903631	37324802
1481371000147831282	security_rijndael_e	2	2000	58	1.300000	1.368000	1.812000	734118914	456450934	10995	12661	0	2893844	37342172
1481371000657320812	security_rijndael_e	2	2000	57	1.300000	1.365000	1.808000	733979832	456332560	10998	12665	0	2900742	37319730
1481371001166792634	security_rijndael_e	2	2000	57	1.300000	1.367000	1.811000	733781300	456324710	10993	12657	0	2903264	37325569
1481371001676291538	security_rijndael_e	2	2000	58	1.300000	1.368000	1.812000	731785299	454908013	10964	12626	0	2891250	37211250
1481371002185771985	security_rijndael_e	2	2000	58	1.300000	1.360000	1.802000	733355792	456071146	10985	12650	0	2899061	37293686
1481371002695236223	security_rijndael_e	2	2000	58	1.300000	1.366000	1.809000	733055932	455965360	10987	12646	0	2899492	37277673
1481371003204714670	security_rijndael_e	2	2000	58	1.300000	1.367000	1.812000	734439724	456942420	11006	12671	0	2905739	37344139
1481371003714227158	security_rijndael_e	2	2000	58	1.300000	1.370000	1.815000	728452516	452808086	10910	12561	0	2887519	37051708
1481371004223734146	security_rijndael_e	2	2000	58	1.300000	1.364000	1.807000	733809423	456494234	10995	12661	0	2903124	37324383
1481371004733174051	security_rijndael_e	2	2000	58	1.300000	1.373000	1.819000	733498561	456085445	10995	12659	0	2897161	37312951
1481371005242650622	security_rijndael_e	2	2000	58	1.300000	1.366000	1.811000	733822585	456412470	10995	12661	0	2901471	37326495
1481371005751984110	security_rijndael_e	2	2000	58	1.300000	1.369000	1.813000	733816234	456367219	10992	12653	0	2902301	37348910
1481371006261511224	security_rijndael_e	2	2000	58	1.300000	1.373000	1.819000	733935698	456489921	10996	12663	0	2897658	37329410
1481371006770986628	security_rijndael_e	2	2000	58	1.300000	1.369000	1.813000	734346487	456735388	11005	12670	0	2899288	37374277
1481371007280435408	security_rijndael_e	2	2000	58	1.300000	1.359000	1.800000	731991911	455170354	10971	12634	0	2898088	37249891
1481371007789872063	security_rijndael_e	2	2000	58	1.300000	1.373000	1.819000	735655205	457590770	11021	12687	0	2916619	37434457
1481371008299284926	security_rijndael_e	2	2000	58	1.300000	1.372000	1.817000	734340994	456595651	10998	12660	0	2912649	37345559
1481371008809488374	security_rijndael_e	2	2000	58	1.300000	1.371000	1.816000	737294817	458422650	11042	12712	0	2921048	37509284
1481371009319483738	security_rijndael_e	2	2000	58	1.300000	1.373000	1.819000	734427815	456958072	11008	12675	0	2905295	37362986
1481371009829207810	security_rijndael_e	2	2000	58	1.300000	1.371000	1.816000	732111780	455067858	10973	12634	0	2899830	37229484
1481371010338979049	security_rijndael_e	2	2000	58	1.300000	1.366000	1.809000	734417376	456875523	11001	12666	0	2906749	37353172
1481371010848680996	security_rijndael_e	2	2000	58	1.300000	1.371000	1.816000	734727832	456936623	11008	12673	0	2909778	37392135
1481371011358194692	security_rijndael_e	2	2000	58	1.300000	1.368000	1.812000	733935888	456517737	10997	12662	0	2903351	37336409
1481371011867754764	security_rijndael_e	2	2000	58	1.300000	1.371000	1.816000	735020711	457148918	11017	12682	0	2903246	37388097
1481371012377256961	security_rijndael_e	2	2000	58	1.300000	1.370000	1.815000	731679632	454941097	10959	12620	0	2891064	37233189
1481371012886671449	security_rijndael_e	2	2000	58	1.300000	1.374000	1.820000	733035650	456087948	10994	12657	0	2895201	37299805
1481371013396086687	security_rijndael_e	2	2000	58	1.300000	1.370000	1.815000	732970191	455953389	10980	12641	0	2903957	37299301
1481371013905572800	security_rijndael_e	2	2000	58	1.300000	1.374000	1.820000	734024259	456236611	10991	12658	0	2909219	37350402
1481371014415087288	security_rijndael_e	2	2000	58	1.300000	1.371000	1.817000	733741116	456161251	10987	12650	0	2905410	37322749
1481371014924811860	security_rijndael_e	2	2000	58	1.300000	1.375000	1.821000	735315379	457348742	11025	12697	0	2902531	37405146
1481371015434589349	security_rijndael_e	2	2000	58	1.300000	1.371000	1.816000	731723803	455122469	10961	12619	0	2887669	37219580
1481371015944073962	security_rijndael_e	2	2000	58	1.300000	1.370000	1.815000	731275351	454647630	10954	12611	0	2892068	37200020
1481371016453453367	security_rijndael_e	2	2000	58	1.300000	1.370000	1.815000	731873440	455090621	10964	12621	0	2893588	37232458
1481371016963273689	security_rijndael_e	2	2000	58	1.300000	1.373000	1.820000	732189634	455157794	10969	12633	0	2899840	37225026
1481371017472929469	security_rijndael_e	2	2000	58	1.300000	1.369000	1.815000	733075705	455708225	10977	12635	0	2903220	37287214
1481371017982561499	security_rijndael_e	2	2000	58	1.300000	1.374000	1.820000	733059495	455763439	10985	12653	0	2891467	37277141
1481371018491974529	security_rijndael_e	2	2000	59	1.300000	1.371000	1.816000	734375558	456616000	11005	12671	0	2908026	37347215
1481371019001472434	security_rijndael_e	2	2000	59	1.300000	1.368000	1.812000	730296186	454231139	10946	12606	0	2892997	37154901
1481371019511020714	security_rijndael_e	2	2000	59	1.300000	1.351000	1.790000	733904090	456520827	10997	12660	0	2908214	37333688
1481371020020374577	security_rijndael_e	2	2000	58	1.300000	1.371000	1.816000	734591972	456648032	11004	12668	0	2907022	37355643
1481371020530071649	security_rijndael_e	2	2000	58	1.300000	1.373000	1.819000	736605247	457848493	11037	12709	0	2918058	37461538
1481371021039793971	security_rijndael_e	2	2000	58	1.300000	1.379000	1.827000	735311028	457267309	11012	12676	0	2904352	37383315
1481371021549512418	security_rijndael_e	2	2000	58	1.300000	1.378000	1.825000	734240431	456450295	10996	12661	0	2897326	37354671
1481371022059199198	security_rijndael_e	2	2000	58	1.300000	1.367000	1.811000	734391972	457112576	11010	12676	0	2889949	37386975
1481371022568723145	security_rijndael_e	2	2000	58	1.300000	1.373000	1.819000	733813525	456632427	11001	12667	0	2889273	37359063
1481371023078480258	security_rijndael_e	2	2000	58	1.300000	1.376000	1.824000	735480572	457494205	11025	12692	0	2898134	37408426
1481371023588084622	security_rijndael_e	2	2000	58	1.300000	1.367000	1.812000	734879189	457225668	11018	12686	0	2901618	37385554
1481371024097633610	security_rijndael_e	2	2000	58	1.300000	1.371000	1.817000	734215216	456667084	11003	12665	0	2907776	37365690
1481371024607016806	security_rijndael_e	2	2000	58	1.300000	1.372000	1.817000	734871967	457177545	11019	12690	0	2900294	37397364
1481371025116539461	security_rijndael_e	2	2000	58	1.300000	1.369000	1.815000	733111849	456229221	10993	12657	0	2886746	37317522
1481371025626052991	security_rijndael_e	2	2000	58	1.300000	1.364000	1.807000	734750868	457103781	11010	12677	0	2896589	37406143
1481371026135489188	security_rijndael_e	2	2000	58	1.300000	1.368000	1.812000	734708533	457096971	11011	12676	0	2887057	37390382
1481371026644886217	security_rijndael_e	2	2000	58	1.300000	1.366000	1.809000	734066230	456614978	11011	12679	0	2890344	37357791
1481371027154419456	security_rijndael_e	2	2000	58	1.300000	1.368000	1.813000	734932006	457406476	11012	12676	0	2892454	37421143
1481371027664307320	security_rijndael_e	2	2000	58	1.300000	1.370000	1.816000	733254431	455834243	10982	12645	0	2886740	37314359
1481371028173882058	security_rijndael_e	2	2000	57	1.300000	1.357000	1.799000	733083970	455998500	10983	12646	0	2892918	37298117
1481371028683642172	security_rijndael_e	2	2000	57	1.300000	1.364000	1.808000	734941796	457151293	11011	12678	0	2896732	37403619
1481371029193150702	security_rijndael_e	2	2000	58	1.300000	1.368000	1.813000	734425390	456655117	11006	12668	0	2890357	37372884
1481371029702702065	security_rijndael_e	2	2000	57	1.300000	1.370000	1.816000	732695718	455480676	10976	12635	0	2892127	37257763
1481371030212213553	security_rijndael_e	2	2000	57	1.300000	1.363000	1.807000	733205231	455960657	10977	12635	0	2899721	37284900
1481371030721659458	security_rijndael_e	2	2000	57	1.300000	1.366000	1.811000	734827183	457014062	11008	12675	0	2908629	37396681
1481371031231283905	security_rijndael_e	2	2000	57	1.300000	1.368000	1.813000	733419416	456289114	10991	12651	0	2897125	37332539
1481371031740915685	security_rijndael_e	2	2000	57	1.300000	1.369000	1.815000	732045129	455336096	10969	12633	0	2894586	37245503
1481371032250405798	security_rijndael_e	2	2000	57	1.300000	1.358000	1.800000	733918604	456657735	11002	12666	0	2900820	37353354
1481371032760066787	security_rijndael_e	2	2000	57	1.300000	1.363000	1.807000	733340510	456078211	10986	12645	0	2891476	37310023
1481371033269555817	security_rijndael_e	2	2000	57	1.300000	1.363000	1.807000	734744042	457099515	11012	12679	0	2888951	37384827
1481371033779086346	security_rijndael_e	2	2000	57	1.300000	1.370000	1.816000	733299672	456066763	10990	12651	0	2889473	37314264
1481371034288807543	security_rijndael_e	2	2000	57	1.300000	1.365000	1.809000	733465217	456163024	10997	12665	0	2887317	37306961
1481371034798657991	security_rijndael_e	2	2000	57	1.300000	1.363000	1.807000	734735247	457023633	11007	12675	0	2898419	37373949
1481371035308335938	security_rijndael_e	2	2000	57	1.300000	1.365000	1.809000	731095227	454470300	10953	12614	0	2883410	37196595
1481371035818125885	security_rijndael_e	2	2000	57	1.300000	1.363000	1.807000	732998013	455813895	10980	12643	0	2890850	37294925
1481371036327719165	security_rijndael_e	2	2000	57	1.300000	1.361000	1.804000	732939795	455725628	10980	12640	0	2898589	37285714
1481371036837193736	security_rijndael_e	2	2000	57	1.300000	1.366000	1.811000	734388412	457024901	11014	12684	0	2896791	37364645
1481371037346636349	security_rijndael_e	2	2000	57	1.300000	1.366000	1.811000	734701788	456949620	11015	12686	0	2902150	37370049
1481371037856529088	security_rijndael_e	2	2000	57	1.300000	1.367000	1.811000	730869165	454153757	10969	12631	0	2883373	37029252
1481371038365990868	security_rijndael_e	2	2000	57	1.300000	1.363000	1.807000	733090537	456739895	11069	12742	0	2896738	36965724
1481371038875467731	security_rijndael_e	2	2000	57	1.300000	1.364000	1.807000	732326059	456367466	11063	12742	0	2891249	36951385
1481371039384856261	security_rijndael_e	2	2000	57	1.300000	1.359000	1.802000	733882792	457332378	11085	12762	0	2886286	37012373
1481371039894326749	security_rijndael_e	2	2000	57	1.300000	1.365000	1.808000	732987127	456780238	11071	12746	0	2892624	36968831
1481371040403767446	security_rijndael_e	2	2000	57	1.300000	1.361000	1.804000	732995004	456872403	11068	12742	0	2894469	36987786
1481371040913575018	security_rijndael_e	2	2000	58	1.300000	1.361000	1.803000	731968661	456079161	11052	12725	0	2889688	36912985
1481371041423264423	security_rijndael_e	2	2000	57	1.300000	1.364000	1.807000	731628563	455816926	11045	12716	0	2892463	36891550
1481371041932945620	security_rijndael_e	2	2000	58	1.300000	1.365000	1.808000	733334517	456804518	11074	12747	0	2899433	36978077
1481371042442396150	security_rijndael_e	2	2000	57	1.300000	1.363000	1.807000	731250191	455606426	11042	12715	0	2885956	36869843
1481371042951796513	security_rijndael_e	2	2000	58	1.300000	1.369000	1.813000	729234220	454360877	11017	12686	0	2870909	36773062
1481371043461180751	security_rijndael_e	2	2000	58	1.300000	1.367000	1.811000	733319826	456846737	11070	12741	0	2892376	36979838
1481371043970539280	security_rijndael_e	2	2000	58	1.300000	1.365000	1.809000	732710136	456679059	11067	12738	0	2886082	36951986
1481371044479886185	security_rijndael_e	2	2000	58	1.300000	1.365000	1.809000	734629606	457971527	11105	12787	0	2893305	37056102
1481371044989350507	security_rijndael_e	2	2000	58	1.300000	1.363000	1.807000	734475939	457987708	11101	12780	0	2893728	37033787
1481371045499108370	security_rijndael_e	2	2000	58	1.300000	1.361000	1.804000	733114259	456918745	11078	12753	0	2881384	36970741
1481371046008958442	security_rijndael_e	2	2000	58	1.300000	1.369000	1.813000	733953381	457399425	11083	12758	0	2892606	37015428
1481371046518452764	security_rijndael_e	2	2000	58	1.300000	1.371000	1.816000	732629309	456799386	11080	12759	0	2890369	36966381
1481371047027912627	security_rijndael_e	2	2000	58	1.300000	1.371000	1.816000	733754724	457573129	11085	12762	0	2891434	37014365
1481371047537412532	security_rijndael_e	2	2000	58	1.300000	1.368000	1.812000	733391809	456931666	11076	12749	0	2893073	36997091
1481371048046752770	security_rijndael_e	2	2000	58	1.300000	1.366000	1.809000	734191887	457875883	11106	12787	0	2891065	37042497
1481371048556192091	security_rijndael_e	2	2000	58	1.300000	1.370000	1.816000	734427317	457765471	11090	12768	0	2895185	37048731
1481371049065637121	security_rijndael_e	2	2000	58	1.300000	1.363000	1.807000	732200032	456147133	11059	12734	0	2887219	36921406
1481371049575470568	security_rijndael_e	2	2000	58	1.300000	1.367000	1.811000	732317467	456240347	11063	12739	0	2889144	36926479
1481371050084856181	security_rijndael_e	2	2000	58	1.300000	1.369000	1.813000	732139860	456144323	11053	12722	0	2887575	36920292
1481371050594515462	security_rijndael_e	2	2000	58	1.300000	1.362000	1.804000	730569912	455048988	11036	12707	0	2883617	36834350
1481371051104166700	security_rijndael_e	2	2000	58	1.300000	1.366000	1.809000	733591282	457135146	11079	12755	0	2895467	36983003
1481371051613589355	security_rijndael_e	2	2000	58	1.300000	1.365000	1.808000	734269263	457508386	11085	12762	0	2907177	37034567
1481371052123311427	security_rijndael_e	2	2000	58	1.300000	1.371000	1.816000	732873760	456748556	11070	12744	0	2900267	36955028
1481371052632975332	security_rijndael_e	2	2000	58	1.300000	1.367000	1.811000	732599025	456578615	11066	12743	0	2895713	36918601
1481371053142397278	security_rijndael_e	2	2000	58	1.300000	1.369000	1.813000	731432653	455736418	11050	12721	0	2892184	36893544
1481371053651752766	security_rijndael_e	2	2000	58	1.300000	1.369000	1.813000	731541395	456042986	11056	12731	0	2883784	36896218
1481371054161914006	security_rijndael_e	2	2000	58	1.300000	1.366000	1.809000	735289301	458304539	11114	12793	0	2898001	37072592
1481371054671504869	security_rijndael_e	2	2000	58	1.300000	1.370000	1.815000	732233587	456141081	11055	12728	0	2881600	36920755
1481371055180899607	security_rijndael_e	2	2000	58	1.300000	1.368000	1.813000	732157200	456175455	11059	12732	0	2877384	36922809
1481371055690988180	security_rijndael_e	2	2000	58	1.300000	1.372000	1.817000	734955309	458085033	11108	12791	0	2889966	37071189
1481371056201278336	security_rijndael_e	2	2000	58	1.300000	1.377000	1.824000	734958742	458274125	11104	12781	0	2890632	37083212
1481371056711414701	security_rijndael_e	2	2000	58	1.300000	1.371000	1.816000	734203755	457509938	11082	12760	0	2888683	37037801
1481371057220787522	security_rijndael_e	2	2000	58	1.300000	1.369000	1.813000	732014385	456134038	11062	12736	0	2879000	36911928
1481371057730196552	security_rijndael_e	2	2000	58	1.300000	1.365000	1.808000	733562556	456998012	11084	12767	0	2890094	37000371
1481371058239577082	security_rijndael_e	2	2000	58	1.300000	1.366000	1.811000	731711484	455900818	11047	12722	0	2885298	36873348
1481371058749027403	security_rijndael_e	2	2000	58	1.300000	1.371000	1.816000	732526760	456340537	11067	12743	0	2887023	36940380
1481371059258556808	security_rijndael_e	2	2000	58	1.300000	1.373000	1.819000	732102587	456143981	11056	12728	0	2876856	36920052
1481371059768554506	security_rijndael_e	2	2000	59	1.300000	1.372000	1.819000	734653795	457831677	11092	12767	0	2887943	37043310
1481371060278666620	security_rijndael_e	2	2000	58	1.300000	1.371000	1.816000	732312314	456255087	11064	12741	0	2879191	36938330
1481371060788356567	security_rijndael_e	2	2000	58	1.300000	1.369000	1.813000	735609435	458435520	11110	12795	0	2893680	37097331
1481371061297897555	security_rijndael_e	2	2000	59	1.300000	1.377000	1.824000	733083649	456885114	11077	12751	0	2883889	36983583
1481371061807402002	security_rijndael_e	2	2000	59	1.300000	1.376000	1.823000	730266554	454941169	11023	12693	0	2886421	36813883
1481371062316802531	security_rijndael_e	2	2000	59	1.300000	1.373000	1.819000	732063549	456186132	11061	12735	0	2892431	36902734
1481371062826279478	security_rijndael_e	2	2000	59	1.300000	1.372000	1.817000	732769554	456408398	11062	12736	0	2893179	36959981
1481371063335720841	security_rijndael_e	2	2000	59	1.300000	1.369000	1.815000	733991846	457428612	11084	12760	0	2888853	37018931
1481371063845148662	security_rijndael_e	2	2000	59	1.300000	1.371000	1.816000	732988111	456944885	11078	12755	0	2881140	36964177
1481371064354574901	security_rijndael_e	2	2000	59	1.300000	1.368000	1.812000	733625600	457252258	11075	12747	0	2899283	37009543
1481371064864611473	security_rijndael_e	2	2000	59	1.300000	1.368000	1.812000	734917396	457954755	11098	12776	0	2894811	37067334
1481371065374761338	security_rijndael_e	2	2000	58	1.300000	1.370000	1.815000	733742761	457332381	11083	12758	0	2892450	37009034
1481371065884551785	security_rijndael_e	2	2000	58	1.300000	1.366000	1.811000	732677781	456745276	11067	12743	0	2889549	36952444
1481371066394298023	security_rijndael_e	2	2000	58	1.300000	1.371000	1.816000	734641932	457875080	11096	12774	0	2904607	37071177
1481371066903946137	security_rijndael_e	2	2000	58	1.300000	1.371000	1.816000	731475564	455902464	11056	12728	0	2881912	36898335
1481371067413775542	security_rijndael_e	2	2000	58	1.300000	1.375000	1.821000	607171581	376583839	9142	10547	1	2383784	30601231
1481371067923127614	security_sha	2	2000	59	1.300000	1.110000	1.470000	849210852	1000369614	42680	43310	4	3958717	76929186
1481371068432225268	security_sha	2	2000	59	1.300000	1.715000	2.275000	1001526094	1199346009	50518	50648	0	4652429	91111429
1481371068941198963	security_sha	2	2000	59	1.300000	1.719000	2.281000	1001349141	1198875968	50490	50618	0	4660982	91070637
1481371069450121075	security_sha	2	2000	59	1.300000	1.720000	2.282000	1001372654	1198681231	50486	50616	0	4674454	91045662
1481371069959035646	security_sha	2	2000	59	1.300000	1.721000	2.283000	1001370963	1198696856	50497	50626	0	4684160	91021823
1481371070467961258	security_sha	2	2000	59	1.300000	1.721000	2.283000	1001361660	1198479651	50474	50602	0	4669587	91046280
1481371070976824703	security_sha	2	2000	59	1.300000	1.721000	2.283000	1001365871	1199698246	50531	50660	0	4651618	91070536
1481371071485832024	security_sha	2	2000	59	1.300000	1.721000	2.283000	1001362234	1199533346	50525	50652	0	4653154	91069063
1481371071994782178	security_sha	2	2000	59	1.300000	1.721000	2.283000	1001495010	1199250567	50509	50640	0	4657093	91056494
1481371072503684956	security_sha	2	2000	59	1.300000	1.722000	2.285000	1001374085	1199727649	50532	50660	0	4666304	91090123
1481371073012636527	security_sha	2	2000	59	1.300000	1.722000	2.285000	1001356545	1199125319	50499	50628	0	4662853	91053882
1481371073521645306	security_sha	2	2000	59	1.300000	1.722000	2.285000	1001347739	1199871753	50540	50668	0	4675449	91091586
1481371074030585001	security_sha	2	2000	59	1.300000	1.721000	2.283000	1001333706	1199134700	50505	50634	0	4659272	91029293
1481371074539453738	security_sha	2	2000	59	1.300000	1.721000	2.283000	1001346294	1198303718	50464	50595	0	4697135	90977505
1481371075048335725	security_sha	2	2000	59	1.300000	1.720000	2.282000	1001340046	1198379156	50475	50603	0	4705147	90984788
1481371075557441963	security_sha	2	2000	59	1.300000	1.720000	2.282000	1001465184	1198101990	50464	50594	0	4708879	90978027
1481371076066471825	security_sha	2	2000	59	1.300000	1.719000	2.281000	1001168824	1198093839	50456	50584	0	4709159	90952908
1481371076575420229	security_sha	2	2000	59	1.300000	1.719000	2.281000	1001229076	1199440324	50522	50651	0	4706492	91012218
1481371077084383841	security_sha	2	2000	59	1.300000	1.719000	2.281000	1001407144	1199456883	50517	50646	0	4706308	91070004
1481371077593367078	security_sha	2	2000	59	1.300000	1.719000	2.281000	1001154026	1198242438	50468	50598	0	4709138	90989012
1481371078102390524	security_sha	2	2000	59	1.300000	1.717000	2.278000	1001197655	1198624670	50480	50609	0	4701467	91004113
1481371078611271303	security_sha	2	2000	59	1.300000	1.717000	2.278000	1001204413	1199087990	50514	50644	0	4708861	90988577
1481371079120168040	security_sha	2	2000	59	1.300000	1.717000	2.278000	1001300021	1194474166	50300	50428	0	4693412	90749769
1481371079629082027	security_sha	2	2000	59	1.300000	1.716000	2.277000	1001188626	1198935438	50502	50632	0	4708244	91022378
1481371080138031181	security_sha	2	2000	58	1.300000	1.717000	2.278000	1001195397	1197934157	50451	50580	0	4715233	90976736
1481371080646930418	security_sha	2	2000	58	1.300000	1.717000	2.280000	1001201853	1199271644	50515	50642	0	4728085	91018974
1481371081155916697	security_sha	2	2000	58	1.300000	1.716000	2.278000	1001211389	1198051387	50458	50588	0	4723288	90967637
1481371081664825350	security_sha	2	2000	58	1.300000	1.715000	2.275000	1001189201	1197145349	50425	50556	0	4668708	90916828
1481371082173732379	security_sha	2	2000	58	1.300000	1.713000	2.274000	1001204439	1196709556	50405	50534	0	4649624	90927196
1481371082682827367	security_sha	2	2000	58	1.300000	1.713000	2.274000	1001193351	1194464231	50311	50442	0	4680398	90742450
1481371083191791062	security_sha	2	2000	58	1.300000	1.712000	2.273000	1001187345	1193148593	50249	50380	0	4694592	90688038
1481371083700745549	security_sha	2	2000	58	1.300000	1.712000	2.273000	1001318000	1193749613	50280	50412	0	4695471	90690812
1481371084209672703	security_sha	2	2000	58	1.300000	1.710000	2.269000	1001185689	1192950673	50244	50376	0	4699532	90659599
1481371084718544565	security_sha	2	2000	58	1.300000	1.710000	2.270000	1001228969	1193079182	50249	50382	0	4695014	90662919
1481371085227568052	security_sha	2	2000	58	1.300000	1.710000	2.269000	1001347197	1193469314	50270	50400	0	4701960	90636548
1481371085736477706	security_sha	2	2000	57	1.300000	1.708000	2.266000	1001191448	1193557262	50270	50398	0	4699756	90679874
1481371086245467735	security_sha	2	2000	57	1.300000	1.708000	2.266000	1001196611	1196146109	50383	50513	0	4670557	90880401
1481371086754297514	security_sha	2	2000	57	1.300000	1.709000	2.267000	676443307	848188507	26860	27506	5	4371335	81793418
1481371087263247501	telecom_adpcm_c	2	2000	57	1.300000	1.058000	1.401000	1001209365	1654079115	119	228	0	13316541	242039248
1481371087771836987	telecom_adpcm_c	2	2000	57	1.300000	1.823000	2.420000	1001353425	1779853067	120	230	0	9374619	256185236
1481371088280599724	telecom_adpcm_c	2	2000	58	1.300000	1.836000	2.438000	1001147187	1772530767	119	228	0	9714041	255349647
1481371088789220544	telecom_adpcm_c	2	2000	58	1.300000	1.835000	2.436000	1001157898	1727996595	119	228	0	11146545	249628958
1481371089297870572	telecom_adpcm_c	2	2000	58	1.300000	1.827000	2.426000	1001152485	1711224371	119	228	0	11673508	247500218
1481371089806708434	telecom_adpcm_c	2	2000	58	1.300000	1.836000	2.438000	1001148289	1668545618	117	226	0	12909243	242697086
1481371090315406629	telecom_adpcm_c	2	2000	58	1.300000	1.827000	2.426000	1001173661	1569639058	119	228	0	15735056	233843990
1481371090824128699	telecom_adpcm_c	2	2000	58	1.300000	1.806000	2.398000	1001163577	1785258852	118	226	0	9131740	257694027
1481371091332811269	telecom_adpcm_c	2	2000	58	1.300000	1.832000	2.432000	1001170310	1704876609	119	228	0	11551678	248950629
1481371091841539672	telecom_adpcm_c	2	2000	58	1.300000	1.833000	2.434000	1001292535	1735076219	120	230	0	10594760	251828167
1481371092350166451	telecom_adpcm_c	2	2000	57	1.300000	1.827000	2.426000	1001172694	1703272253	117	226	0	11627592	247179670
1481371092858901437	telecom_adpcm_c	2	2000	57	1.300000	1.829000	2.428000	1001181063	1616761359	119	228	0	14484417	236193095
1481371093367597716	telecom_adpcm_c	2	2000	57	1.300000	1.818000	2.414000	1001144805	1679603927	119	228	0	12395642	244147515
1481371093876296827	telecom_adpcm_c	2	2000	57	1.300000	1.820000	2.416000	1001167980	1644025071	119	228	0	13170775	242008482
1481371094384970272	telecom_adpcm_c	2	2000	57	1.300000	1.808000	2.401000	1001154760	1625407813	117	226	0	14347383	237415993
1481371094893704801	telecom_adpcm_c	2	2000	57	1.300000	1.819000	2.415000	1001298121	1612918858	119	228	0	14576234	237258475
1481371095402590663	telecom_adpcm_d	2	2000	56	1.300000	1.600000	2.123000	677320158	967484054	979	1605	5	11864451	142888091
1481371095911302483	telecom_adpcm_d	2	2000	57	1.300000	1.779000	2.362000	1001220997	1508738976	115	224	0	17463636	217392431
1481371096419914678	telecom_adpcm_d	2	2000	57	1.300000	1.809000	2.402000	1001244588	1657149807	115	224	0	10786248	235398278
1481371096928817415	telecom_adpcm_d	2	2000	57	1.300000	1.820000	2.416000	1001155715	1594650248	115	224	0	13529424	227793690
1481371097437565818	telecom_adpcm_d	2	2000	57	1.300000	1.810000	2.403000	1001165730	1556581374	115	224	0	15374095	221173248
1481371097946326847	telecom_adpcm_d	2	2000	57	1.300000	1.806000	2.398000	1001180095	1659421087	115	224	0	10444205	234999776
1481371098454922875	telecom_adpcm_d	2	2000	57	1.300000	1.813000	2.407000	1001155401	1599287336	113	222	0	13599919	227555795
1481371098963649528	telecom_adpcm_d	2	2000	56	1.300000	1.801000	2.391000	1001156790	1529191439	115	224	0	16744675	218741597
1481371099472369098	telecom_adpcm_d	2	2000	56	1.300000	1.810000	2.403000	1001160294	1561961856	115	224	0	15041678	222409946
1481371099981067251	telecom_adpcm_d	2	2000	56	1.300000	1.798000	2.387000	1001158647	1543763836	115	224	0	16180512	219722812
1481371100489773238	telecom_adpcm_d	2	2000	56	1.300000	1.802000	2.393000	1001285747	1524222661	113	222	0	16659597	218372633
1481371100998565308	telecom_adpcm_d	2	2000	56	1.300000	1.775000	2.357000	1001159007	1420412614	115	224	0	20335781	208324853
1481371101507293628	telecom_adpcm_d	2	2000	56	1.300000	1.773000	2.354000	1001159351	1488348064	115	224	0	17393049	215355432
1481371102016138532	telecom_adpcm_d	2	2000	56	1.300000	1.801000	2.391000	1001157913	1640218155	115	224	0	11298143	231919220
1481371102524832102	telecom_adpcm_d	2	2000	56	1.300000	1.807000	2.399000	1001321661	1517686832	113	222	0	16162971	219926804
1481371103033569672	telecom_adpcm_d	2	2000	56	1.300000	1.779000	2.362000	1001307492	1575612216	115	224	0	13997690	224508107
